,dataset,method,replicate,cd,acc,times,memgb,n,k,ils,seqlen,gtee,ad,gtype
240,avian-sim,QR,0,28,0,16.93,0.10982,48,200,1X,1000,0.38917777777777696,0.4729999999999992,est
241,avian-sim,QR,1,18,0,16.7,0.102944,48,200,1X,1000,0.3909333333333334,0.4757333333333335,est
242,avian-sim,QR,2,6,0,16.95,0.102256,48,200,1X,1000,0.3866444444444442,0.47335555555555503,est
243,avian-sim,QR,3,16,0,16.33,0.104404,48,200,1X,1000,0.39055555555555593,0.4705333333333328,est
244,avian-sim,QR,4,24,0,16.14,0.101768,48,200,1X,1000,0.3897555555555557,0.46977777777777674,est
245,avian-sim,QR,5,18,0,16.79,0.103424,48,200,1X,1000,0.3854444444444439,0.47102222222222084,est
246,avian-sim,QR,6,18,0,17.68,0.102428,48,200,1X,1000,0.39077777777777756,0.47499999999999903,est
247,avian-sim,QR,7,18,0,17.03,0.101804,48,200,1X,1000,0.38688888888888906,0.4713777777777769,est
248,avian-sim,QR,8,16,0,16.4,0.1032,48,200,1X,1000,0.39297777777777737,0.4736444444444437,est
249,avian-sim,QR,9,18,0,15.94,0.103516,48,200,1X,1000,0.388711111111111,0.4733555555555553,est
250,avian-sim,QR,10,18,0,15.7,0.102732,48,200,1X,1000,0.39080000000000015,0.47102222222222195,est
251,avian-sim,QR,11,22,0,16.48,0.101992,48,200,1X,1000,0.3887555555555552,0.4714444444444432,est
252,avian-sim,QR,12,20,0,16.21,0.103364,48,200,1X,1000,0.3915555555555553,0.47468888888888844,est
253,avian-sim,QR,13,18,0,16.24,0.103232,48,200,1X,1000,0.3916222222222222,0.47155555555555456,est
254,avian-sim,QR,14,22,0,16.7,0.103708,48,200,1X,1000,0.3883999999999992,0.4740222222222219,est
255,avian-sim,QR,15,20,0,17.33,0.103436,48,200,1X,1000,0.3923555555555553,0.4748666666666651,est
256,avian-sim,QR,16,16,0,43.65,0.103252,48,200,1X,1000,0.3992888888888885,0.47735555555555553,est
257,avian-sim,QR,17,22,0,43.25,0.102556,48,200,1X,1000,0.3888222222222222,0.4755777777777766,est
258,avian-sim,QR,18,8,0,47.27,0.102508,48,200,1X,1000,0.3927999999999999,0.4721999999999998,est
259,avian-sim,QR,19,22,0,43.88,0.10748,48,200,1X,1000,0.3942888888888892,0.4709555555555538,est
260,avian-sim,QR*,0,26,0,15.95,0.10238,48,200,1X,1000,0.38917777777777696,0.4729999999999992,est
261,avian-sim,QR*,1,20,0,15.93,0.102736,48,200,1X,1000,0.3909333333333334,0.4757333333333335,est
262,avian-sim,QR*,2,14,0,15.86,0.10308,48,200,1X,1000,0.3866444444444442,0.47335555555555503,est
263,avian-sim,QR*,3,16,0,14.61,0.103344,48,200,1X,1000,0.39055555555555593,0.4705333333333328,est
264,avian-sim,QR*,4,16,0,15.05,0.102448,48,200,1X,1000,0.3897555555555557,0.46977777777777674,est
265,avian-sim,QR*,5,14,0,15.71,0.102072,48,200,1X,1000,0.3854444444444439,0.47102222222222084,est
266,avian-sim,QR*,6,24,0,15.28,0.102368,48,200,1X,1000,0.39077777777777756,0.47499999999999903,est
267,avian-sim,QR*,7,16,0,15.42,0.10204,48,200,1X,1000,0.38688888888888906,0.4713777777777769,est
268,avian-sim,QR*,8,12,0,16.06,0.102316,48,200,1X,1000,0.39297777777777737,0.4736444444444437,est
269,avian-sim,QR*,9,12,0,14.81,0.102268,48,200,1X,1000,0.388711111111111,0.4733555555555553,est
270,avian-sim,QR*,10,16,0,14.96,0.103324,48,200,1X,1000,0.39080000000000015,0.47102222222222195,est
271,avian-sim,QR*,11,16,0,14.94,0.101824,48,200,1X,1000,0.3887555555555552,0.4714444444444432,est
272,avian-sim,QR*,12,14,0,15.49,0.10254,48,200,1X,1000,0.3915555555555553,0.47468888888888844,est
273,avian-sim,QR*,13,12,0,14.42,0.103184,48,200,1X,1000,0.3916222222222222,0.47155555555555456,est
274,avian-sim,QR*,14,22,0,14.96,0.103308,48,200,1X,1000,0.3883999999999992,0.4740222222222219,est
275,avian-sim,QR*,15,26,0,16.43,0.10246,48,200,1X,1000,0.3923555555555553,0.4748666666666651,est
276,avian-sim,QR*,16,14,0,40.46,0.102796,48,200,1X,1000,0.3992888888888885,0.47735555555555553,est
277,avian-sim,QR*,17,16,0,40.11,0.102872,48,200,1X,1000,0.3888222222222222,0.4755777777777766,est
278,avian-sim,QR*,18,14,0,44.76,0.102904,48,200,1X,1000,0.3927999999999999,0.4721999999999998,est
279,avian-sim,QR*,19,22,0,36.6,0.102968,48,200,1X,1000,0.3942888888888892,0.4709555555555538,est
280,avian-sim,optimal,0,16,0,1.25,0.040592,48,200,1X,1000,0.38917777777777696,0.4729999999999992,est
281,avian-sim,optimal,1,10,0,1.23,0.040256,48,200,1X,1000,0.3909333333333334,0.4757333333333335,est
282,avian-sim,optimal,2,6,0,1.25,0.03986,48,200,1X,1000,0.3866444444444442,0.47335555555555503,est
283,avian-sim,optimal,3,10,0,1.21,0.038528,48,200,1X,1000,0.39055555555555593,0.4705333333333328,est
284,avian-sim,optimal,4,12,0,1.22,0.039476,48,200,1X,1000,0.3897555555555557,0.46977777777777674,est
285,avian-sim,optimal,5,10,0,1.24,0.039888,48,200,1X,1000,0.3854444444444439,0.47102222222222084,est
286,avian-sim,optimal,6,18,0,1.25,0.038392,48,200,1X,1000,0.39077777777777756,0.47499999999999903,est
287,avian-sim,optimal,7,10,0,1.23,0.040924,48,200,1X,1000,0.38688888888888906,0.4713777777777769,est
288,avian-sim,optimal,8,8,0,1.24,0.039364,48,200,1X,1000,0.39297777777777737,0.4736444444444437,est
289,avian-sim,optimal,9,10,0,1.26,0.038852,48,200,1X,1000,0.388711111111111,0.4733555555555553,est
290,avian-sim,optimal,10,10,0,1.25,0.039856,48,200,1X,1000,0.39080000000000015,0.47102222222222195,est
291,avian-sim,optimal,11,14,0,1.24,0.040128,48,200,1X,1000,0.3887555555555552,0.4714444444444432,est
292,avian-sim,optimal,12,12,0,3.09,0.039008,48,200,1X,1000,0.3915555555555553,0.47468888888888844,est
293,avian-sim,optimal,13,10,0,3.16,0.039424,48,200,1X,1000,0.3916222222222222,0.47155555555555456,est
294,avian-sim,optimal,14,14,0,3.06,0.039804,48,200,1X,1000,0.3883999999999992,0.4740222222222219,est
295,avian-sim,optimal,15,12,0,3.05,0.038208,48,200,1X,1000,0.3923555555555553,0.4748666666666651,est
296,avian-sim,optimal,16,8,0,3.11,0.038612,48,200,1X,1000,0.3992888888888885,0.47735555555555553,est
297,avian-sim,optimal,17,14,0,3.15,0.040212,48,200,1X,1000,0.3888222222222222,0.4755777777777766,est
298,avian-sim,optimal,18,8,0,3.11,0.038456,48,200,1X,1000,0.3927999999999999,0.4721999999999998,est
299,avian-sim,optimal,19,14,0,3.09,0.039124,48,200,1X,1000,0.3942888888888892,0.4709555555555538,est
300,avian-sim,QR,0,28,0,16.93,0.101956,48,50,1X,1000,0.38917777777777696,0.4729999999999992,est
301,avian-sim,QR,1,28,0,16.93,0.102192,48,50,1X,1000,0.3909333333333334,0.4757333333333335,est
302,avian-sim,QR,2,30,0,17.12,0.10026,48,50,1X,1000,0.3866444444444442,0.47335555555555503,est
303,avian-sim,QR,3,30,0,17.58,0.101168,48,50,1X,1000,0.39055555555555593,0.4705333333333328,est
304,avian-sim,QR,4,34,0,16.98,0.101092,48,50,1X,1000,0.3897555555555557,0.46977777777777674,est
305,avian-sim,QR,5,24,0,17.75,0.101656,48,50,1X,1000,0.3854444444444439,0.47102222222222084,est
306,avian-sim,QR,6,30,0,18.1,0.10336,48,50,1X,1000,0.39077777777777756,0.47499999999999903,est
307,avian-sim,QR,7,32,0,16.52,0.101128,48,50,1X,1000,0.38688888888888906,0.4713777777777769,est
308,avian-sim,QR,8,24,0,17.33,0.103552,48,50,1X,1000,0.39297777777777737,0.4736444444444437,est
309,avian-sim,QR,9,30,0,18.62,0.100432,48,50,1X,1000,0.388711111111111,0.4733555555555553,est
310,avian-sim,QR,10,30,0,16.91,0.100252,48,50,1X,1000,0.39080000000000015,0.47102222222222195,est
311,avian-sim,QR,11,34,0,17.27,0.10354,48,50,1X,1000,0.3887555555555552,0.4714444444444432,est
312,avian-sim,QR,12,24,0,16.14,0.100468,48,50,1X,1000,0.3915555555555553,0.47468888888888844,est
313,avian-sim,QR,13,34,0,18.21,0.100368,48,50,1X,1000,0.3916222222222222,0.47155555555555456,est
314,avian-sim,QR,14,30,0,16.97,0.102312,48,50,1X,1000,0.3883999999999992,0.4740222222222219,est
315,avian-sim,QR,15,24,0,18.18,0.100916,48,50,1X,1000,0.3923555555555553,0.4748666666666651,est
316,avian-sim,QR,16,26,0,44.76,0.100748,48,50,1X,1000,0.3992888888888885,0.47735555555555553,est
317,avian-sim,QR,17,30,0,47.46,0.102088,48,50,1X,1000,0.3888222222222222,0.4755777777777766,est
318,avian-sim,QR,18,20,0,49.34,0.105532,48,50,1X,1000,0.3927999999999999,0.4721999999999998,est
319,avian-sim,QR,19,26,0,43.52,0.103932,48,50,1X,1000,0.3942888888888892,0.4709555555555538,est
320,avian-sim,QR*,0,26,0,15.21,0.100448,48,50,1X,1000,0.38917777777777696,0.4729999999999992,est
321,avian-sim,QR*,1,24,0,15.89,0.100596,48,50,1X,1000,0.3909333333333334,0.4757333333333335,est
322,avian-sim,QR*,2,26,0,15.6,0.101744,48,50,1X,1000,0.3866444444444442,0.47335555555555503,est
323,avian-sim,QR*,3,34,0,16.8,0.100832,48,50,1X,1000,0.39055555555555593,0.4705333333333328,est
324,avian-sim,QR*,4,34,0,15.21,0.100784,48,50,1X,1000,0.3897555555555557,0.46977777777777674,est
325,avian-sim,QR*,5,24,0,17.07,0.100076,48,50,1X,1000,0.3854444444444439,0.47102222222222084,est
326,avian-sim,QR*,6,28,0,15.88,0.100948,48,50,1X,1000,0.39077777777777756,0.47499999999999903,est
327,avian-sim,QR*,7,32,0,15.31,0.101328,48,50,1X,1000,0.38688888888888906,0.4713777777777769,est
328,avian-sim,QR*,8,26,0,16.81,0.100592,48,50,1X,1000,0.39297777777777737,0.4736444444444437,est
329,avian-sim,QR*,9,30,0,18.31,0.101084,48,50,1X,1000,0.388711111111111,0.4733555555555553,est
330,avian-sim,QR*,10,30,0,16.07,0.102368,48,50,1X,1000,0.39080000000000015,0.47102222222222195,est
331,avian-sim,QR*,11,36,0,16.71,0.10176,48,50,1X,1000,0.3887555555555552,0.4714444444444432,est
332,avian-sim,QR*,12,26,0,15.8,0.101824,48,50,1X,1000,0.3915555555555553,0.47468888888888844,est
333,avian-sim,QR*,13,32,0,16.72,0.1021,48,50,1X,1000,0.3916222222222222,0.47155555555555456,est
334,avian-sim,QR*,14,26,0,16.19,0.100596,48,50,1X,1000,0.3883999999999992,0.4740222222222219,est
335,avian-sim,QR*,15,24,0,17.14,0.105016,48,50,1X,1000,0.3923555555555553,0.4748666666666651,est
336,avian-sim,QR*,16,20,0,41.99,0.101156,48,50,1X,1000,0.3992888888888885,0.47735555555555553,est
337,avian-sim,QR*,17,30,0,47.05,0.10196,48,50,1X,1000,0.3888222222222222,0.4755777777777766,est
338,avian-sim,QR*,18,28,0,45.87,0.101472,48,50,1X,1000,0.3927999999999999,0.4721999999999998,est
339,avian-sim,QR*,19,26,0,40.6,0.102124,48,50,1X,1000,0.3942888888888892,0.4709555555555538,est
340,avian-sim,optimal,0,20,0,1.27,0.038364,48,50,1X,1000,0.38917777777777696,0.4729999999999992,est
341,avian-sim,optimal,1,18,0,1.26,0.038492,48,50,1X,1000,0.3909333333333334,0.4757333333333335,est
342,avian-sim,optimal,2,20,0,1.26,0.038952,48,50,1X,1000,0.3866444444444442,0.47335555555555503,est
343,avian-sim,optimal,3,22,0,1.25,0.038824,48,50,1X,1000,0.39055555555555593,0.4705333333333328,est
344,avian-sim,optimal,4,26,0,1.27,0.039856,48,50,1X,1000,0.3897555555555557,0.46977777777777674,est
345,avian-sim,optimal,5,12,0,1.26,0.039052,48,50,1X,1000,0.3854444444444439,0.47102222222222084,est
346,avian-sim,optimal,6,22,0,1.26,0.0398,48,50,1X,1000,0.39077777777777756,0.47499999999999903,est
347,avian-sim,optimal,7,24,0,1.24,0.044108,48,50,1X,1000,0.38688888888888906,0.4713777777777769,est
348,avian-sim,optimal,8,18,0,1.26,0.039172,48,50,1X,1000,0.39297777777777737,0.4736444444444437,est
349,avian-sim,optimal,9,20,0,1.23,0.039768,48,50,1X,1000,0.388711111111111,0.4733555555555553,est
350,avian-sim,optimal,10,22,0,1.27,0.03816,48,50,1X,1000,0.39080000000000015,0.47102222222222195,est
351,avian-sim,optimal,11,26,0,1.26,0.03934,48,50,1X,1000,0.3887555555555552,0.4714444444444432,est
352,avian-sim,optimal,12,16,0,3.1,0.03888,48,50,1X,1000,0.3915555555555553,0.47468888888888844,est
353,avian-sim,optimal,13,26,0,3.18,0.038496,48,50,1X,1000,0.3916222222222222,0.47155555555555456,est
354,avian-sim,optimal,14,24,0,3.09,0.03852,48,50,1X,1000,0.3883999999999992,0.4740222222222219,est
355,avian-sim,optimal,15,22,0,3.16,0.039476,48,50,1X,1000,0.3923555555555553,0.4748666666666651,est
356,avian-sim,optimal,16,18,0,3.08,0.040488,48,50,1X,1000,0.3992888888888885,0.47735555555555553,est
357,avian-sim,optimal,17,22,0,3.14,0.044188,48,50,1X,1000,0.3888222222222222,0.4755777777777766,est
358,avian-sim,optimal,18,14,0,3.08,0.038976,48,50,1X,1000,0.3927999999999999,0.4721999999999998,est
359,avian-sim,optimal,19,18,0,3.11,0.039572,48,50,1X,1000,0.3942888888888892,0.4709555555555538,est
360,avian-sim,QR,0,24,0,17.9,0.110416,48,1000,1X,250,0.6677111111111099,0.4729999999999992,est
361,avian-sim,QR,1,26,0,18.76,0.110024,48,1000,1X,250,0.6667999999999977,0.4757333333333335,est
362,avian-sim,QR,2,20,0,20.84,0.109888,48,1000,1X,250,0.6653111111111091,0.47335555555555503,est
363,avian-sim,QR,3,30,0,17.56,0.111292,48,1000,1X,250,0.6671999999999987,0.4705333333333328,est
364,avian-sim,QR,4,22,0,18.52,0.110016,48,1000,1X,250,0.6687555555555535,0.46977777777777674,est
365,avian-sim,QR,5,20,0,17.55,0.10988,48,1000,1X,250,0.66611111111111,0.47102222222222084,est
366,avian-sim,QR,6,32,0,16.97,0.114128,48,1000,1X,250,0.6661111111111095,0.47499999999999903,est
367,avian-sim,QR,7,20,0,16.83,0.11152,48,1000,1X,250,0.6645999999999984,0.4713777777777769,est
368,avian-sim,QR,8,24,0,17.45,0.111984,48,1000,1X,250,0.6693111111111104,0.4736444444444437,est
369,avian-sim,QR,9,26,0,18.25,0.109972,48,1000,1X,250,0.6663777777777763,0.4733555555555553,est
370,avian-sim,QR,10,26,0,17.57,0.112688,48,1000,1X,250,0.6689777777777756,0.47102222222222195,est
371,avian-sim,QR,11,24,0,17.62,0.112072,48,1000,1X,250,0.6709111111111098,0.4714444444444432,est
372,avian-sim,QR,12,24,0,17.52,0.110052,48,1000,1X,250,0.6653333333333322,0.47468888888888844,est
373,avian-sim,QR,13,18,0,17.97,0.109956,48,1000,1X,250,0.6691777777777765,0.47155555555555456,est
374,avian-sim,QR,14,22,0,17.95,0.109988,48,1000,1X,250,0.664822222222221,0.4740222222222219,est
375,avian-sim,QR,15,26,0,18.64,0.109952,48,1000,1X,250,0.6679999999999999,0.4748666666666651,est
376,avian-sim,QR,16,24,0,45.73,0.109884,48,1000,1X,250,0.6708444444444418,0.47735555555555553,est
377,avian-sim,QR,17,24,0,45.21,0.110016,48,1000,1X,250,0.668311111111109,0.4755777777777766,est
378,avian-sim,QR,18,18,0,46.88,0.110036,48,1000,1X,250,0.665866666666665,0.4721999999999998,est
379,avian-sim,QR,19,18,0,45.17,0.115108,48,1000,1X,250,0.6656888888888876,0.4709555555555538,est
380,avian-sim,QR*,0,24,0,16.22,0.11218,48,1000,1X,250,0.6677111111111099,0.4729999999999992,est
381,avian-sim,QR*,1,26,0,16.71,0.112348,48,1000,1X,250,0.6667999999999977,0.4757333333333335,est
382,avian-sim,QR*,2,20,0,17.16,0.109828,48,1000,1X,250,0.6653111111111091,0.47335555555555503,est
383,avian-sim,QR*,3,26,0,16.63,0.109904,48,1000,1X,250,0.6671999999999987,0.4705333333333328,est
384,avian-sim,QR*,4,22,0,17.65,0.110032,48,1000,1X,250,0.6687555555555535,0.46977777777777674,est
385,avian-sim,QR*,5,20,0,17.26,0.110012,48,1000,1X,250,0.66611111111111,0.47102222222222084,est
386,avian-sim,QR*,6,30,0,16.14,0.112008,48,1000,1X,250,0.6661111111111095,0.47499999999999903,est
387,avian-sim,QR*,7,20,0,16.21,0.11172,48,1000,1X,250,0.6645999999999984,0.4713777777777769,est
388,avian-sim,QR*,8,24,0,16.64,0.110004,48,1000,1X,250,0.6693111111111104,0.4736444444444437,est
389,avian-sim,QR*,9,24,0,17.23,0.112028,48,1000,1X,250,0.6663777777777763,0.4733555555555553,est
390,avian-sim,QR*,10,24,0,16.41,0.110096,48,1000,1X,250,0.6689777777777756,0.47102222222222195,est
391,avian-sim,QR*,11,28,0,17.09,0.114212,48,1000,1X,250,0.6709111111111098,0.4714444444444432,est
392,avian-sim,QR*,12,24,0,16.76,0.110116,48,1000,1X,250,0.6653333333333322,0.47468888888888844,est
393,avian-sim,QR*,13,18,0,16.07,0.110032,48,1000,1X,250,0.6691777777777765,0.47155555555555456,est
394,avian-sim,QR*,14,20,0,17.04,0.110752,48,1000,1X,250,0.664822222222221,0.4740222222222219,est
395,avian-sim,QR*,15,26,0,17.53,0.109932,48,1000,1X,250,0.6679999999999999,0.4748666666666651,est
396,avian-sim,QR*,16,22,0,43.33,0.109864,48,1000,1X,250,0.6708444444444418,0.47735555555555553,est
397,avian-sim,QR*,17,22,0,41.54,0.110052,48,1000,1X,250,0.668311111111109,0.4755777777777766,est
398,avian-sim,QR*,18,18,0,42.11,0.110104,48,1000,1X,250,0.665866666666665,0.4721999999999998,est
399,avian-sim,QR*,19,18,0,43.04,0.111924,48,1000,1X,250,0.6656888888888876,0.4709555555555538,est
400,avian-sim,optimal,0,10,0,1.24,0.040028,48,1000,1X,250,0.6677111111111099,0.4729999999999992,est
401,avian-sim,optimal,1,22,0,1.24,0.039608,48,1000,1X,250,0.6667999999999977,0.4757333333333335,est
402,avian-sim,optimal,2,12,0,1.23,0.039684,48,1000,1X,250,0.6653111111111091,0.47335555555555503,est
403,avian-sim,optimal,3,18,0,1.21,0.039816,48,1000,1X,250,0.6671999999999987,0.4705333333333328,est
404,avian-sim,optimal,4,12,0,1.24,0.039904,48,1000,1X,250,0.6687555555555535,0.46977777777777674,est
405,avian-sim,optimal,5,12,0,1.25,0.039812,48,1000,1X,250,0.66611111111111,0.47102222222222084,est
406,avian-sim,optimal,6,22,0,1.23,0.039112,48,1000,1X,250,0.6661111111111095,0.47499999999999903,est
407,avian-sim,optimal,7,12,0,1.22,0.040436,48,1000,1X,250,0.6645999999999984,0.4713777777777769,est
408,avian-sim,optimal,8,16,0,1.24,0.038428,48,1000,1X,250,0.6693111111111104,0.4736444444444437,est
409,avian-sim,optimal,9,14,0,1.24,0.040132,48,1000,1X,250,0.6663777777777763,0.4733555555555553,est
410,avian-sim,optimal,10,16,0,1.24,0.039956,48,1000,1X,250,0.6689777777777756,0.47102222222222195,est
411,avian-sim,optimal,11,20,0,3.12,0.039008,48,1000,1X,250,0.6709111111111098,0.4714444444444432,est
412,avian-sim,optimal,12,16,0,3.1,0.039176,48,1000,1X,250,0.6653333333333322,0.47468888888888844,est
413,avian-sim,optimal,13,10,0,3.09,0.039948,48,1000,1X,250,0.6691777777777765,0.47155555555555456,est
414,avian-sim,optimal,14,12,0,3.07,0.04216,48,1000,1X,250,0.664822222222221,0.4740222222222219,est
415,avian-sim,optimal,15,18,0,3.08,0.038748,48,1000,1X,250,0.6679999999999999,0.4748666666666651,est
416,avian-sim,optimal,16,14,0,3.11,0.03986,48,1000,1X,250,0.6708444444444418,0.47735555555555553,est
417,avian-sim,optimal,17,10,0,3.11,0.03842,48,1000,1X,250,0.668311111111109,0.4755777777777766,est
418,avian-sim,optimal,18,10,0,1.28,0.039908,48,1000,1X,250,0.665866666666665,0.4721999999999998,est
419,avian-sim,optimal,19,8,0,1.29,0.044068,48,1000,1X,250,0.6656888888888876,0.4709555555555538,est
420,avian-sim,QR,0,32,0,17.76,0.10224,48,200,1X,250,0.6677111111111099,0.4729999999999992,est
421,avian-sim,QR,1,26,0,18.01,0.1023,48,200,1X,250,0.6667999999999977,0.4757333333333335,est
422,avian-sim,QR,2,36,0,18.54,0.105552,48,200,1X,250,0.6653111111111091,0.47335555555555503,est
423,avian-sim,QR,3,34,0,18.17,0.104108,48,200,1X,250,0.6671999999999987,0.4705333333333328,est
424,avian-sim,QR,4,32,0,18.37,0.10254,48,200,1X,250,0.6687555555555535,0.46977777777777674,est
425,avian-sim,QR,5,26,0,17.59,0.102716,48,200,1X,250,0.66611111111111,0.47102222222222084,est
426,avian-sim,QR,6,30,0,17.63,0.102104,48,200,1X,250,0.6661111111111095,0.47499999999999903,est
427,avian-sim,QR,7,36,0,17.43,0.105544,48,200,1X,250,0.6645999999999984,0.4713777777777769,est
428,avian-sim,QR,8,28,0,18.49,0.102208,48,200,1X,250,0.6693111111111104,0.4736444444444437,est
429,avian-sim,QR,9,32,0,18.41,0.102548,48,200,1X,250,0.6663777777777763,0.4733555555555553,est
430,avian-sim,QR,10,36,0,16.93,0.102876,48,200,1X,250,0.6689777777777756,0.47102222222222195,est
431,avian-sim,QR,11,36,0,17.9,0.10416,48,200,1X,250,0.6709111111111098,0.4714444444444432,est
432,avian-sim,QR,12,28,0,17.89,0.107404,48,200,1X,250,0.6653333333333322,0.47468888888888844,est
433,avian-sim,QR,13,28,0,17.52,0.10254,48,200,1X,250,0.6691777777777765,0.47155555555555456,est
434,avian-sim,QR,14,38,0,17.68,0.10234,48,200,1X,250,0.664822222222221,0.4740222222222219,est
435,avian-sim,QR,15,30,0,18.52,0.10556,48,200,1X,250,0.6679999999999999,0.4748666666666651,est
436,avian-sim,QR,16,42,0,47.58,0.103648,48,200,1X,250,0.6708444444444418,0.47735555555555553,est
437,avian-sim,QR,17,30,0,46.83,0.10224,48,200,1X,250,0.668311111111109,0.4755777777777766,est
438,avian-sim,QR,18,32,0,48.85,0.101692,48,200,1X,250,0.665866666666665,0.4721999999999998,est
439,avian-sim,QR,19,32,0,47.66,0.102864,48,200,1X,250,0.6656888888888876,0.4709555555555538,est
440,avian-sim,QR*,0,32,0,16.77,0.10242,48,200,1X,250,0.6677111111111099,0.4729999999999992,est
441,avian-sim,QR*,1,26,0,17.39,0.102168,48,200,1X,250,0.6667999999999977,0.4757333333333335,est
442,avian-sim,QR*,2,36,0,17.74,0.103156,48,200,1X,250,0.6653111111111091,0.47335555555555503,est
443,avian-sim,QR*,3,34,0,17.33,0.102912,48,200,1X,250,0.6671999999999987,0.4705333333333328,est
444,avian-sim,QR*,4,32,0,17.92,0.105104,48,200,1X,250,0.6687555555555535,0.46977777777777674,est
445,avian-sim,QR*,5,26,0,17.08,0.103016,48,200,1X,250,0.66611111111111,0.47102222222222084,est
446,avian-sim,QR*,6,26,0,16.24,0.102012,48,200,1X,250,0.6661111111111095,0.47499999999999903,est
447,avian-sim,QR*,7,34,0,17.12,0.10334,48,200,1X,250,0.6645999999999984,0.4713777777777769,est
448,avian-sim,QR*,8,26,0,17.68,0.102952,48,200,1X,250,0.6693111111111104,0.4736444444444437,est
449,avian-sim,QR*,9,32,0,18.05,0.105636,48,200,1X,250,0.6663777777777763,0.4733555555555553,est
450,avian-sim,QR*,10,36,0,15.91,0.105668,48,200,1X,250,0.6689777777777756,0.47102222222222195,est
451,avian-sim,QR*,11,36,0,16.68,0.105832,48,200,1X,250,0.6709111111111098,0.4714444444444432,est
452,avian-sim,QR*,12,26,0,16.96,0.102176,48,200,1X,250,0.6653333333333322,0.47468888888888844,est
453,avian-sim,QR*,13,28,0,16.68,0.10568,48,200,1X,250,0.6691777777777765,0.47155555555555456,est
454,avian-sim,QR*,14,30,0,16.97,0.10228,48,200,1X,250,0.664822222222221,0.4740222222222219,est
455,avian-sim,QR*,15,32,0,18.27,0.102332,48,200,1X,250,0.6679999999999999,0.4748666666666651,est
456,avian-sim,QR*,16,36,0,44.1,0.102548,48,200,1X,250,0.6708444444444418,0.47735555555555553,est
457,avian-sim,QR*,17,30,0,42.75,0.103304,48,200,1X,250,0.668311111111109,0.4755777777777766,est
458,avian-sim,QR*,18,30,0,46.28,0.102616,48,200,1X,250,0.665866666666665,0.4721999999999998,est
459,avian-sim,QR*,19,32,0,45.93,0.101992,48,200,1X,250,0.6656888888888876,0.4709555555555538,est
460,avian-sim,optimal,0,26,0,1.24,0.038328,48,200,1X,250,0.6677111111111099,0.4729999999999992,est
461,avian-sim,optimal,1,16,0,1.22,0.038952,48,200,1X,250,0.6667999999999977,0.4757333333333335,est
462,avian-sim,optimal,2,30,0,1.22,0.03848,48,200,1X,250,0.6653111111111091,0.47335555555555503,est
463,avian-sim,optimal,3,26,0,1.22,0.038412,48,200,1X,250,0.6671999999999987,0.4705333333333328,est
464,avian-sim,optimal,4,22,0,1.22,0.038856,48,200,1X,250,0.6687555555555535,0.46977777777777674,est
465,avian-sim,optimal,5,20,0,1.22,0.038928,48,200,1X,250,0.66611111111111,0.47102222222222084,est
466,avian-sim,optimal,6,20,0,1.26,0.041248,48,200,1X,250,0.6661111111111095,0.47499999999999903,est
467,avian-sim,optimal,7,26,0,1.22,0.041984,48,200,1X,250,0.6645999999999984,0.4713777777777769,est
468,avian-sim,optimal,8,20,0,1.24,0.043992,48,200,1X,250,0.6693111111111104,0.4736444444444437,est
469,avian-sim,optimal,9,26,0,1.25,0.038904,48,200,1X,250,0.6663777777777763,0.4733555555555553,est
470,avian-sim,optimal,10,30,0,1.24,0.039644,48,200,1X,250,0.6689777777777756,0.47102222222222195,est
471,avian-sim,optimal,11,28,0,1.22,0.040192,48,200,1X,250,0.6709111111111098,0.4714444444444432,est
472,avian-sim,optimal,12,16,0,3.12,0.039812,48,200,1X,250,0.6653333333333322,0.47468888888888844,est
473,avian-sim,optimal,13,20,0,3.1,0.038752,48,200,1X,250,0.6691777777777765,0.47155555555555456,est
474,avian-sim,optimal,14,24,0,3.1,0.03982,48,200,1X,250,0.664822222222221,0.4740222222222219,est
475,avian-sim,optimal,15,22,0,3.08,0.038568,48,200,1X,250,0.6679999999999999,0.4748666666666651,est
476,avian-sim,optimal,16,26,0,3.14,0.03994,48,200,1X,250,0.6708444444444418,0.47735555555555553,est
477,avian-sim,optimal,17,22,0,3.14,0.040192,48,200,1X,250,0.668311111111109,0.4755777777777766,est
478,avian-sim,optimal,18,24,0,3.1,0.03932,48,200,1X,250,0.665866666666665,0.4721999999999998,est
479,avian-sim,optimal,19,24,0,3.09,0.04036,48,200,1X,250,0.6656888888888876,0.4709555555555538,est
480,avian-sim,QR,0,44,0,18.49,0.10088,48,50,1X,250,0.6677111111111099,0.4729999999999992,est
481,avian-sim,QR,1,36,0,17.73,0.103604,48,50,1X,250,0.6667999999999977,0.4757333333333335,est
482,avian-sim,QR,2,44,0,18.44,0.100704,48,50,1X,250,0.6653111111111091,0.47335555555555503,est
483,avian-sim,QR,3,42,0,17.97,0.102684,48,50,1X,250,0.6671999999999987,0.4705333333333328,est
484,avian-sim,QR,4,36,0,18.37,0.103164,48,50,1X,250,0.6687555555555535,0.46977777777777674,est
485,avian-sim,QR,5,42,0,18.18,0.10548,48,50,1X,250,0.66611111111111,0.47102222222222084,est
486,avian-sim,QR,6,34,0,17.48,0.101724,48,50,1X,250,0.6661111111111095,0.47499999999999903,est
487,avian-sim,QR,7,40,0,18.15,0.10218,48,50,1X,250,0.6645999999999984,0.4713777777777769,est
