,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
630,ASTRAL-II,QR,30,20,0,240.91,0.480756,201,1000,10000000,1e-07,0,0.09722222222222382,est
631,ASTRAL-II,QR,31,0,1,250.44,0.479616,201,1000,10000000,1e-07,0,0.07469696969697079,est
632,ASTRAL-II,QR,32,22,0,286.95,0.479496,201,1000,10000000,1e-07,0,0.10569696969697141,est
633,ASTRAL-II,QR,33,22,0,201.89,0.482124,201,1000,10000000,1e-07,0,0.09366161616161764,est
634,ASTRAL-II,QR,34,0,1,228.71,0.480276,201,1000,10000000,1e-07,0,0.09144949494949643,est
635,ASTRAL-II,QR,35,0,1,241.76,0.48178,201,1000,10000000,1e-07,0,0.098803030303032,est
636,ASTRAL-II,QR,36,18,0,268.72,0.48016,201,1000,10000000,1e-07,0,0.08928787878788023,est
637,ASTRAL-II,QR,37,0,1,239.03,0.480548,201,1000,10000000,1e-07,0,0.08079292929293051,est
638,ASTRAL-II,QR,38,0,1,239.63,0.479792,201,1000,10000000,1e-07,0,0.09467171717171874,est
639,ASTRAL-II,QR,39,2,0,243.88,0.478776,201,1000,10000000,1e-07,0,0.06818686868686968,est
640,ASTRAL-II,QR,40,0,1,354.64,0.480912,201,1000,10000000,1e-07,0,0.09101010101010246,est
641,ASTRAL-II,QR,41,0,1,768.05,0.479316,201,1000,10000000,1e-07,0,0.07882828282828405,est
642,ASTRAL-II,QR,42,0,1,180.64,0.480892,201,1000,10000000,1e-07,0,0.0873383838383852,est
643,ASTRAL-II,QR,43,0,1,203.48,0.478512,201,1000,10000000,1e-07,0,0.0917929292929308,est
644,ASTRAL-II,QR,44,10,0,300.81,0.48026,201,1000,10000000,1e-07,0,0.08501515151515283,est
645,ASTRAL-II,QR,45,14,0,231.11,0.478992,201,1000,10000000,1e-07,0,0.07796969696969812,est
646,ASTRAL-II,QR,46,2,0,260.1,0.479424,201,1000,10000000,1e-07,0,0.08869696969697113,est
647,ASTRAL-II,QR,47,20,0,285.76,0.48098,201,1000,10000000,1e-07,0,0.09960606060606221,est
648,ASTRAL-II,QR,48,22,0,253.77,0.479776,201,1000,10000000,1e-07,0,0.09040909090909233,est
649,ASTRAL-II,QR,49,0,1,239.55,0.47842,201,1000,10000000,1e-07,0,0.07918686868686987,est
650,ASTRAL-II,QR*,0,18,0,274.59000000000003,0.48018,201,1000,10000000,1e-07,0,0.08695959595959733,est
651,ASTRAL-II,QR*,1,24,0,298.79,0.481684,201,1000,10000000,1e-07,0,0.06779797979798077,est
652,ASTRAL-II,QR*,2,0,1,279.53,0.478268,201,1000,10000000,1e-07,0,0.1090000000000017,est
653,ASTRAL-II,QR*,3,2,0,290.97,0.481156,201,1000,10000000,1e-07,0,0.09777272727272877,est
654,ASTRAL-II,QR*,4,0,1,199.57999999999998,0.482912,201,1000,10000000,1e-07,0,0.09628787878788038,est
655,ASTRAL-II,QR*,5,26,0,271.45,0.47838,201,1000,10000000,1e-07,0,0.1046010101010118,est
656,ASTRAL-II,QR*,6,18,0,283.81,0.48136,201,1000,10000000,1e-07,0,0.09244949494949645,est
657,ASTRAL-II,QR*,7,16,0,270.87,0.485568,201,1000,10000000,1e-07,0,0.09362626262626417,est
658,ASTRAL-II,QR*,8,2,0,260.17,0.480232,201,1000,10000000,1e-07,0,0.09461111111111264,est
659,ASTRAL-II,QR*,9,16,0,392.03,0.480432,201,1000,10000000,1e-07,0,0.10292424242424404,est
660,ASTRAL-II,QR*,10,22,0,282.76,0.48066,201,1000,10000000,1e-07,0,0.0849747474747488,est
661,ASTRAL-II,QR*,11,20,0,280.61,0.480492,201,1000,10000000,1e-07,0,0.096924242424244,est
662,ASTRAL-II,QR*,12,2,0,397.42,0.479492,201,1000,10000000,1e-07,0,0.1074393939393956,est
663,ASTRAL-II,QR*,13,22,0,428.02,0.480784,201,1000,10000000,1e-07,0,0.07897979797979918,est
664,ASTRAL-II,QR*,14,26,0,389.81,0.481128,201,1000,10000000,1e-07,0,0.09621212121212278,est
665,ASTRAL-II,QR*,15,20,0,267.53,0.481016,201,1000,10000000,1e-07,0,0.09226767676767822,est
666,ASTRAL-II,QR*,16,14,0,384.8,0.480268,201,1000,10000000,1e-07,0,0.06140909090909178,est
667,ASTRAL-II,QR*,17,2,0,279.29,0.478696,201,1000,10000000,1e-07,0,0.08490404040404173,est
668,ASTRAL-II,QR*,18,2,0,255.91,0.480616,201,1000,10000000,1e-07,0,0.0892676767676782,est
669,ASTRAL-II,QR*,19,0,1,288.40999999999997,0.4797,201,1000,10000000,1e-07,0,0.100454545454547,est
670,ASTRAL-II,QR*,20,0,1,290.9,0.479668,201,1000,10000000,1e-07,0,0.08633838383838514,est
671,ASTRAL-II,QR*,21,20,0,295.38,0.479476,201,1000,10000000,1e-07,0,0.07202525252525355,est
672,ASTRAL-II,QR*,22,8,0,294.67,0.480904,201,1000,10000000,1e-07,0,0.08558585858585994,est
673,ASTRAL-II,QR*,23,20,0,275.45,0.480112,201,1000,10000000,1e-07,0,0.09941919191919348,est
674,ASTRAL-II,QR*,24,0,1,284.94,0.478916,201,1000,10000000,1e-07,0,0.08645959595959732,est
675,ASTRAL-II,QR*,25,18,0,278.33,0.478924,201,1000,10000000,1e-07,0,0.08389898989899118,est
676,ASTRAL-II,QR*,26,0,1,282.59000000000003,0.47916,201,1000,10000000,1e-07,0,0.09229797979798132,est
677,ASTRAL-II,QR*,27,0,1,293.42,0.480444,201,1000,10000000,1e-07,0,0.0870303030303044,est
678,ASTRAL-II,QR*,28,0,1,283.15,0.479272,201,1000,10000000,1e-07,0,0.09057575757575904,est
679,ASTRAL-II,QR*,29,20,0,363.36,0.482668,201,1000,10000000,1e-07,0,0.0844040404040417,est
680,ASTRAL-II,QR*,30,14,0,397.5,0.481964,201,1000,10000000,1e-07,0,0.09722222222222382,est
681,ASTRAL-II,QR*,31,0,1,411.48,0.481108,201,1000,10000000,1e-07,0,0.07469696969697079,est
682,ASTRAL-II,QR*,32,20,0,411.23,0.479252,201,1000,10000000,1e-07,0,0.10569696969697141,est
683,ASTRAL-II,QR*,33,0,1,313.36,0.479844,201,1000,10000000,1e-07,0,0.09366161616161764,est
684,ASTRAL-II,QR*,34,0,1,252.92,0.479648,201,1000,10000000,1e-07,0,0.09144949494949643,est
685,ASTRAL-II,QR*,35,12,0,245.24,0.479204,201,1000,10000000,1e-07,0,0.098803030303032,est
686,ASTRAL-II,QR*,36,2,0,283.53,0.484288,201,1000,10000000,1e-07,0,0.08928787878788023,est
687,ASTRAL-II,QR*,37,0,1,268.01,0.480732,201,1000,10000000,1e-07,0,0.08079292929293051,est
688,ASTRAL-II,QR*,38,0,1,319.55,0.479288,201,1000,10000000,1e-07,0,0.09467171717171874,est
689,ASTRAL-II,QR*,39,2,0,257.7,0.47864,201,1000,10000000,1e-07,0,0.06818686868686968,est
690,ASTRAL-II,QR*,40,6,0,255.78,0.48346,201,1000,10000000,1e-07,0,0.09101010101010246,est
691,ASTRAL-II,QR*,41,0,1,253.89,0.47816,201,1000,10000000,1e-07,0,0.07882828282828405,est
692,ASTRAL-II,QR*,42,0,1,232.41,0.478256,201,1000,10000000,1e-07,0,0.0873383838383852,est
693,ASTRAL-II,QR*,43,0,1,257.5,0.47994,201,1000,10000000,1e-07,0,0.0917929292929308,est
694,ASTRAL-II,QR*,44,18,0,274.0,0.479452,201,1000,10000000,1e-07,0,0.08501515151515283,est
695,ASTRAL-II,QR*,45,6,0,386.87,0.480372,201,1000,10000000,1e-07,0,0.07796969696969812,est
696,ASTRAL-II,QR*,46,2,0,425.34,0.47962,201,1000,10000000,1e-07,0,0.08869696969697113,est
697,ASTRAL-II,QR*,47,2,0,418.86,0.479552,201,1000,10000000,1e-07,0,0.09960606060606221,est
698,ASTRAL-II,QR*,48,26,0,412.88,0.479988,201,1000,10000000,1e-07,0,0.09040909090909233,est
699,ASTRAL-II,QR*,49,0,1,388.45,0.480392,201,1000,10000000,1e-07,0,0.07918686868686987,est
700,ASTRAL-II,QR,0,28,0,269.01,0.439728,201,200,10000000,1e-07,0,0.08695959595959733,est
701,ASTRAL-II,QR,1,28,0,300.37,0.440816,201,200,10000000,1e-07,0,0.06779797979798077,est
702,ASTRAL-II,QR,2,22,0,288.99,0.441636,201,200,10000000,1e-07,0,0.1090000000000017,est
703,ASTRAL-II,QR,3,14,0,260.61,0.438948,201,200,10000000,1e-07,0,0.09777272727272877,est
704,ASTRAL-II,QR,4,2,0,254.81,0.441492,201,200,10000000,1e-07,0,0.09628787878788038,est
705,ASTRAL-II,QR,5,0,1,262.8,0.439048,201,200,10000000,1e-07,0,0.1046010101010118,est
706,ASTRAL-II,QR,6,12,0,262.89,0.440296,201,200,10000000,1e-07,0,0.09244949494949645,est
707,ASTRAL-II,QR,7,26,0,296.26,0.439088,201,200,10000000,1e-07,0,0.09362626262626417,est
708,ASTRAL-II,QR,8,22,0,276.84000000000003,0.440036,201,200,10000000,1e-07,0,0.09461111111111264,est
709,ASTRAL-II,QR,9,22,0,275.05,0.439992,201,200,10000000,1e-07,0,0.10292424242424404,est
710,ASTRAL-II,QR,10,10,0,292.54,0.442252,201,200,10000000,1e-07,0,0.0849747474747488,est
711,ASTRAL-II,QR,11,24,0,299.55,0.439848,201,200,10000000,1e-07,0,0.096924242424244,est
712,ASTRAL-II,QR,12,26,0,296.53,0.440172,201,200,10000000,1e-07,0,0.1074393939393956,est
713,ASTRAL-II,QR,13,16,0,301.85,0.442228,201,200,10000000,1e-07,0,0.07897979797979918,est
714,ASTRAL-II,QR,14,20,0,285.36,0.441352,201,200,10000000,1e-07,0,0.09621212121212278,est
715,ASTRAL-II,QR,15,10,0,282.01,0.440424,201,200,10000000,1e-07,0,0.09226767676767822,est
716,ASTRAL-II,QR,16,8,0,242.42,0.440644,201,200,10000000,1e-07,0,0.06140909090909178,est
717,ASTRAL-II,QR,17,14,0,255.1,0.443244,201,200,10000000,1e-07,0,0.08490404040404173,est
718,ASTRAL-II,QR,18,2,0,265.04,0.441628,201,200,10000000,1e-07,0,0.0892676767676782,est
719,ASTRAL-II,QR,19,6,0,267.45,0.439876,201,200,10000000,1e-07,0,0.100454545454547,est
720,ASTRAL-II,QR,20,16,0,278.23,0.440332,201,200,10000000,1e-07,0,0.08633838383838514,est
721,ASTRAL-II,QR,21,14,0,252.54,0.440476,201,200,10000000,1e-07,0,0.07202525252525355,est
722,ASTRAL-II,QR,22,22,0,297.87,0.442216,201,200,10000000,1e-07,0,0.08558585858585994,est
723,ASTRAL-II,QR,23,14,0,389.97,0.441244,201,200,10000000,1e-07,0,0.09941919191919348,est
724,ASTRAL-II,QR,24,20,0,413.86,0.439996,201,200,10000000,1e-07,0,0.08645959595959732,est
725,ASTRAL-II,QR,25,22,0,402.19,0.440552,201,200,10000000,1e-07,0,0.08389898989899118,est
726,ASTRAL-II,QR,26,20,0,402.14,0.441972,201,200,10000000,1e-07,0,0.09229797979798132,est
727,ASTRAL-II,QR,27,24,0,386.99,0.438908,201,200,10000000,1e-07,0,0.0870303030303044,est
728,ASTRAL-II,QR,28,20,0,402.05,0.443152,201,200,10000000,1e-07,0,0.09057575757575904,est
729,ASTRAL-II,QR,29,20,0,388.86,0.439256,201,200,10000000,1e-07,0,0.0844040404040417,est
730,ASTRAL-II,QR,30,16,0,267.9,0.439932,201,200,10000000,1e-07,0,0.09722222222222382,est
731,ASTRAL-II,QR,31,22,0,262.56,0.441588,201,200,10000000,1e-07,0,0.07469696969697079,est
732,ASTRAL-II,QR,32,8,0,293.95,0.440816,201,200,10000000,1e-07,0,0.10569696969697141,est
733,ASTRAL-II,QR,33,22,0,266.8,0.442012,201,200,10000000,1e-07,0,0.09366161616161764,est
734,ASTRAL-II,QR,34,14,0,262.11,0.441984,201,200,10000000,1e-07,0,0.09144949494949643,est
735,ASTRAL-II,QR,35,20,0,277.76,0.439756,201,200,10000000,1e-07,0,0.098803030303032,est
736,ASTRAL-II,QR,36,18,0,281.26,0.441524,201,200,10000000,1e-07,0,0.08928787878788023,est
737,ASTRAL-II,QR,37,22,0,245.79,0.4404,201,200,10000000,1e-07,0,0.08079292929293051,est
738,ASTRAL-II,QR,38,14,0,298.99,0.440152,201,200,10000000,1e-07,0,0.09467171717171874,est
739,ASTRAL-II,QR,39,24,0,253.81,0.440796,201,200,10000000,1e-07,0,0.06818686868686968,est
740,ASTRAL-II,QR,40,12,0,246.14,0.439652,201,200,10000000,1e-07,0,0.09101010101010246,est
741,ASTRAL-II,QR,41,0,1,258.94,0.44028,201,200,10000000,1e-07,0,0.07882828282828405,est
742,ASTRAL-II,QR,42,2,0,233.31,0.439928,201,200,10000000,1e-07,0,0.0873383838383852,est
743,ASTRAL-II,QR,43,0,1,252.99,0.438804,201,200,10000000,1e-07,0,0.0917929292929308,est
744,ASTRAL-II,QR,44,26,0,273.89,0.4431,201,200,10000000,1e-07,0,0.08501515151515283,est
745,ASTRAL-II,QR,45,12,0,251.2,0.438336,201,200,10000000,1e-07,0,0.07796969696969812,est
746,ASTRAL-II,QR,46,32,0,295.19,0.442012,201,200,10000000,1e-07,0,0.08869696969697113,est
747,ASTRAL-II,QR,47,18,0,268.26,0.442452,201,200,10000000,1e-07,0,0.09960606060606221,est
748,ASTRAL-II,QR,48,20,0,261.75,0.441892,201,200,10000000,1e-07,0,0.09040909090909233,est
749,ASTRAL-II,QR,49,12,0,262.14,0.441556,201,200,10000000,1e-07,0,0.07918686868686987,est
750,ASTRAL-II,QR*,0,16,0,421.96,0.44022,201,200,10000000,1e-07,0,0.08695959595959733,est
751,ASTRAL-II,QR*,1,22,0,428.23,0.440148,201,200,10000000,1e-07,0,0.06779797979798077,est
752,ASTRAL-II,QR*,2,6,0,412.37,0.442208,201,200,10000000,1e-07,0,0.1090000000000017,est
753,ASTRAL-II,QR*,3,30,0,420.42,0.44006,201,200,10000000,1e-07,0,0.09777272727272877,est
754,ASTRAL-II,QR*,4,2,0,357.95,0.441588,201,200,10000000,1e-07,0,0.09628787878788038,est
755,ASTRAL-II,QR*,5,0,1,410.15,0.441532,201,200,10000000,1e-07,0,0.1046010101010118,est
756,ASTRAL-II,QR*,6,20,0,263.02,0.439112,201,200,10000000,1e-07,0,0.09244949494949645,est
757,ASTRAL-II,QR*,7,8,0,270.23,0.440208,201,200,10000000,1e-07,0,0.09362626262626417,est
758,ASTRAL-II,QR*,8,18,0,256.53,0.440564,201,200,10000000,1e-07,0,0.09461111111111264,est
759,ASTRAL-II,QR*,9,18,0,248.89,0.439168,201,200,10000000,1e-07,0,0.10292424242424404,est
760,ASTRAL-II,QR*,10,6,0,269.49,0.439468,201,200,10000000,1e-07,0,0.0849747474747488,est
761,ASTRAL-II,QR*,11,8,0,274.62,0.441316,201,200,10000000,1e-07,0,0.096924242424244,est
762,ASTRAL-II,QR*,12,4,0,245.69,0.441316,201,200,10000000,1e-07,0,0.1074393939393956,est
763,ASTRAL-II,QR*,13,6,0,266.24,0.441496,201,200,10000000,1e-07,0,0.07897979797979918,est
764,ASTRAL-II,QR*,14,18,0,254.31,0.440184,201,200,10000000,1e-07,0,0.09621212121212278,est
765,ASTRAL-II,QR*,15,4,0,276.84000000000003,0.440528,201,200,10000000,1e-07,0,0.09226767676767822,est
766,ASTRAL-II,QR*,16,14,0,244.87,0.442948,201,200,10000000,1e-07,0,0.06140909090909178,est
767,ASTRAL-II,QR*,17,18,0,268.24,0.44062,201,200,10000000,1e-07,0,0.08490404040404173,est
768,ASTRAL-II,QR*,18,2,0,259.99,0.442576,201,200,10000000,1e-07,0,0.0892676767676782,est
769,ASTRAL-II,QR*,19,4,0,263.13,0.440968,201,200,10000000,1e-07,0,0.100454545454547,est
770,ASTRAL-II,QR*,20,12,0,271.96,0.441324,201,200,10000000,1e-07,0,0.08633838383838514,est
771,ASTRAL-II,QR*,21,4,0,263.35,0.441256,201,200,10000000,1e-07,0,0.07202525252525355,est
772,ASTRAL-II,QR*,22,22,0,283.14,0.444524,201,200,10000000,1e-07,0,0.08558585858585994,est
773,ASTRAL-II,QR*,23,2,0,242.8,0.441304,201,200,10000000,1e-07,0,0.09941919191919348,est
774,ASTRAL-II,QR*,24,10,0,295.44,0.44286,201,200,10000000,1e-07,0,0.08645959595959732,est
775,ASTRAL-II,QR*,25,24,0,293.92,0.441896,201,200,10000000,1e-07,0,0.08389898989899118,est
776,ASTRAL-II,QR*,26,4,0,270.15,0.439716,201,200,10000000,1e-07,0,0.09229797979798132,est
777,ASTRAL-II,QR*,27,0,1,284.03,0.441784,201,200,10000000,1e-07,0,0.0870303030303044,est
778,ASTRAL-II,QR*,28,20,0,294.47,0.440144,201,200,10000000,1e-07,0,0.09057575757575904,est
779,ASTRAL-II,QR*,29,6,0,254.74,0.442044,201,200,10000000,1e-07,0,0.0844040404040417,est
780,ASTRAL-II,QR*,30,14,0,278.79,0.441204,201,200,10000000,1e-07,0,0.09722222222222382,est
781,ASTRAL-II,QR*,31,20,0,277.26,0.445028,201,200,10000000,1e-07,0,0.07469696969697079,est
782,ASTRAL-II,QR*,32,20,0,293.82,0.440788,201,200,10000000,1e-07,0,0.10569696969697141,est
783,ASTRAL-II,QR*,33,0,1,245.86,0.441508,201,200,10000000,1e-07,0,0.09366161616161764,est
784,ASTRAL-II,QR*,34,10,0,256.35,0.440504,201,200,10000000,1e-07,0,0.09144949494949643,est
785,ASTRAL-II,QR*,35,2,0,269.03,0.443324,201,200,10000000,1e-07,0,0.098803030303032,est
786,ASTRAL-II,QR*,36,4,0,285.69,0.440128,201,200,10000000,1e-07,0,0.08928787878788023,est
787,ASTRAL-II,QR*,37,4,0,228.19,0.439616,201,200,10000000,1e-07,0,0.08079292929293051,est
788,ASTRAL-II,QR*,38,10,0,262.09,0.441124,201,200,10000000,1e-07,0,0.09467171717171874,est
789,ASTRAL-II,QR*,39,2,0,246.71,0.440928,201,200,10000000,1e-07,0,0.06818686868686968,est
790,ASTRAL-II,QR*,40,12,0,249.27,0.440868,201,200,10000000,1e-07,0,0.09101010101010246,est
791,ASTRAL-II,QR*,41,0,1,243.53,0.440384,201,200,10000000,1e-07,0,0.07882828282828405,est
792,ASTRAL-II,QR*,42,2,0,227.98,0.442032,201,200,10000000,1e-07,0,0.0873383838383852,est
793,ASTRAL-II,QR*,43,0,1,211.73,0.439444,201,200,10000000,1e-07,0,0.0917929292929308,est
794,ASTRAL-II,QR*,44,18,0,271.87,0.441424,201,200,10000000,1e-07,0,0.08501515151515283,est
795,ASTRAL-II,QR*,45,6,0,259.51,0.441048,201,200,10000000,1e-07,0,0.07796969696969812,est
796,ASTRAL-II,QR*,46,2,0,257.11,0.440056,201,200,10000000,1e-07,0,0.08869696969697113,est
797,ASTRAL-II,QR*,47,16,0,261.17,0.441032,201,200,10000000,1e-07,0,0.09960606060606221,est
798,ASTRAL-II,QR*,48,14,0,269.4,0.44078,201,200,10000000,1e-07,0,0.09040909090909233,est
799,ASTRAL-II,QR*,49,12,0,257.77,0.44046,201,200,10000000,1e-07,0,0.07918686868686987,est
800,ASTRAL-II,QR,0,22,0,264.56,0.434724,201,50,10000000,1e-07,0,0.08695959595959733,est
801,ASTRAL-II,QR,1,2,0,296.49,0.433652,201,50,10000000,1e-07,0,0.06779797979798077,est
802,ASTRAL-II,QR,2,30,0,301.65,0.433444,201,50,10000000,1e-07,0,0.1090000000000017,est
803,ASTRAL-II,QR,3,26,0,302.47,0.43456,201,50,10000000,1e-07,0,0.09777272727272877,est
804,ASTRAL-II,QR,4,16,0,288.96,0.433152,201,50,10000000,1e-07,0,0.09628787878788038,est
805,ASTRAL-II,QR,5,32,0,287.61,0.437868,201,50,10000000,1e-07,0,0.1046010101010118,est
806,ASTRAL-II,QR,6,24,0,265.55,0.43386,201,50,10000000,1e-07,0,0.09244949494949645,est
807,ASTRAL-II,QR,7,24,0,280.21,0.434344,201,50,10000000,1e-07,0,0.09362626262626417,est
808,ASTRAL-II,QR,8,26,0,251.38,0.432884,201,50,10000000,1e-07,0,0.09461111111111264,est
809,ASTRAL-II,QR,9,18,0,255.07,0.433788,201,50,10000000,1e-07,0,0.10292424242424404,est
810,ASTRAL-II,QR,10,24,0,296.74,0.433532,201,50,10000000,1e-07,0,0.0849747474747488,est
811,ASTRAL-II,QR,11,18,0,267.04,0.433396,201,50,10000000,1e-07,0,0.096924242424244,est
812,ASTRAL-II,QR,12,26,0,301.87,0.433688,201,50,10000000,1e-07,0,0.1074393939393956,est
813,ASTRAL-II,QR,13,22,0,297.73,0.433364,201,50,10000000,1e-07,0,0.07897979797979918,est
814,ASTRAL-II,QR,14,22,0,281.39,0.437416,201,50,10000000,1e-07,0,0.09621212121212278,est
815,ASTRAL-II,QR,15,26,0,287.57,0.433472,201,50,10000000,1e-07,0,0.09226767676767822,est
816,ASTRAL-II,QR,16,20,0,271.13,0.43242,201,50,10000000,1e-07,0,0.06140909090909178,est
817,ASTRAL-II,QR,17,32,0,273.85,0.434136,201,50,10000000,1e-07,0,0.08490404040404173,est
818,ASTRAL-II,QR,18,40,0,300.74,0.432564,201,50,10000000,1e-07,0,0.0892676767676782,est
819,ASTRAL-II,QR,19,4,0,300.9,0.434792,201,50,10000000,1e-07,0,0.100454545454547,est
820,ASTRAL-II,QR,20,14,0,304.94,0.43316,201,50,10000000,1e-07,0,0.08633838383838514,est
821,ASTRAL-II,QR,21,14,0,288.31,0.43214,201,50,10000000,1e-07,0,0.07202525252525355,est
822,ASTRAL-II,QR,22,22,0,302.29,0.438368,201,50,10000000,1e-07,0,0.08558585858585994,est
823,ASTRAL-II,QR,23,24,0,275.33,0.440464,201,50,10000000,1e-07,0,0.09941919191919348,est
824,ASTRAL-II,QR,24,24,0,409.98,0.43448,201,50,10000000,1e-07,0,0.08645959595959732,est
825,ASTRAL-II,QR,25,26,0,272.82,0.433816,201,50,10000000,1e-07,0,0.08389898989899118,est
826,ASTRAL-II,QR,26,38,0,268.9,0.433284,201,50,10000000,1e-07,0,0.09229797979798132,est
827,ASTRAL-II,QR,27,20,0,410.84000000000003,0.432932,201,50,10000000,1e-07,0,0.0870303030303044,est
828,ASTRAL-II,QR,28,20,0,410.44,0.436552,201,50,10000000,1e-07,0,0.09057575757575904,est
829,ASTRAL-II,QR,29,26,0,421.2,0.433924,201,50,10000000,1e-07,0,0.0844040404040417,est
830,ASTRAL-II,QR,30,16,0,392.08,0.433184,201,50,10000000,1e-07,0,0.09722222222222382,est
831,ASTRAL-II,QR,31,14,0,405.62,0.434708,201,50,10000000,1e-07,0,0.07469696969697079,est
832,ASTRAL-II,QR,32,18,0,422.16,0.434476,201,50,10000000,1e-07,0,0.10569696969697141,est
833,ASTRAL-II,QR,33,24,0,235.26,0.434708,201,50,10000000,1e-07,0,0.09366161616161764,est
834,ASTRAL-II,QR,34,32,0,278.49,0.432132,201,50,10000000,1e-07,0,0.09144949494949643,est
835,ASTRAL-II,QR,35,32,0,262.85,0.440124,201,50,10000000,1e-07,0,0.098803030303032,est
836,ASTRAL-II,QR,36,26,0,265.9,0.433052,201,50,10000000,1e-07,0,0.08928787878788023,est
837,ASTRAL-II,QR,37,36,0,272.62,0.43408,201,50,10000000,1e-07,0,0.08079292929293051,est
838,ASTRAL-II,QR,38,16,0,255.85,0.434004,201,50,10000000,1e-07,0,0.09467171717171874,est
839,ASTRAL-II,QR,39,20,0,258.99,0.434004,201,50,10000000,1e-07,0,0.06818686868686968,est
840,ASTRAL-II,QR,40,22,0,268.8,0.43346,201,50,10000000,1e-07,0,0.09101010101010246,est
841,ASTRAL-II,QR,41,34,0,417.47,0.432368,201,50,10000000,1e-07,0,0.07882828282828405,est
842,ASTRAL-II,QR,42,28,0,241.9,0.432392,201,50,10000000,1e-07,0,0.0873383838383852,est
843,ASTRAL-II,QR,43,22,0,290.09000000000003,0.433576,201,50,10000000,1e-07,0,0.0917929292929308,est
844,ASTRAL-II,QR,44,26,0,277.72,0.432508,201,50,10000000,1e-07,0,0.08501515151515283,est
845,ASTRAL-II,QR,45,18,0,278.09000000000003,0.436236,201,50,10000000,1e-07,0,0.07796969696969812,est
846,ASTRAL-II,QR,46,10,0,281.02,0.43892,201,50,10000000,1e-07,0,0.08869696969697113,est
847,ASTRAL-II,QR,47,22,0,303.15,0.434712,201,50,10000000,1e-07,0,0.09960606060606221,est
848,ASTRAL-II,QR,48,22,0,283.24,0.433884,201,50,10000000,1e-07,0,0.09040909090909233,est
849,ASTRAL-II,QR,49,24,0,297.06,0.435024,201,50,10000000,1e-07,0,0.07918686868686987,est
850,ASTRAL-II,QR*,0,24,0,426.03,0.432892,201,50,10000000,1e-07,0,0.08695959595959733,est
851,ASTRAL-II,QR*,1,22,0,416.42,0.44022,201,50,10000000,1e-07,0,0.06779797979798077,est
852,ASTRAL-II,QR*,2,26,0,403.83,0.433044,201,50,10000000,1e-07,0,0.1090000000000017,est
853,ASTRAL-II,QR*,3,8,0,432.77,0.436496,201,50,10000000,1e-07,0,0.09777272727272877,est
854,ASTRAL-II,QR*,4,4,0,371.34,0.43484,201,50,10000000,1e-07,0,0.09628787878788038,est
855,ASTRAL-II,QR*,5,26,0,409.31,0.434324,201,50,10000000,1e-07,0,0.1046010101010118,est
856,ASTRAL-II,QR*,6,24,0,558.87,0.433472,201,50,10000000,1e-07,0,0.09244949494949645,est
857,ASTRAL-II,QR*,7,10,0,261.8,0.432916,201,50,10000000,1e-07,0,0.09362626262626417,est
858,ASTRAL-II,QR*,8,4,0,251.92,0.432456,201,50,10000000,1e-07,0,0.09461111111111264,est
859,ASTRAL-II,QR*,9,22,0,232.49,0.438216,201,50,10000000,1e-07,0,0.10292424242424404,est
860,ASTRAL-II,QR*,10,12,0,262.5,0.433936,201,50,10000000,1e-07,0,0.0849747474747488,est
861,ASTRAL-II,QR*,11,12,0,260.22,0.43278,201,50,10000000,1e-07,0,0.096924242424244,est
862,ASTRAL-II,QR*,12,10,0,247.87,0.43864,201,50,10000000,1e-07,0,0.1074393939393956,est
863,ASTRAL-II,QR*,13,26,0,260.87,0.44136,201,50,10000000,1e-07,0,0.07897979797979918,est
864,ASTRAL-II,QR*,14,6,0,254.26,0.43176,201,50,10000000,1e-07,0,0.09621212121212278,est
865,ASTRAL-II,QR*,15,6,0,246.98,0.436644,201,50,10000000,1e-07,0,0.09226767676767822,est
866,ASTRAL-II,QR*,16,10,0,253.98,0.433648,201,50,10000000,1e-07,0,0.06140909090909178,est
867,ASTRAL-II,QR*,17,14,0,221.88,0.43746,201,50,10000000,1e-07,0,0.08490404040404173,est
868,ASTRAL-II,QR*,18,22,0,277.74,0.436412,201,50,10000000,1e-07,0,0.0892676767676782,est
869,ASTRAL-II,QR*,19,16,0,299.62,0.433756,201,50,10000000,1e-07,0,0.100454545454547,est
870,ASTRAL-II,QR*,20,14,0,279.04,0.4337,201,50,10000000,1e-07,0,0.08633838383838514,est
871,ASTRAL-II,QR*,21,12,0,290.98,0.434572,201,50,10000000,1e-07,0,0.07202525252525355,est
872,ASTRAL-II,QR*,22,8,0,258.72,0.438036,201,50,10000000,1e-07,0,0.08558585858585994,est
873,ASTRAL-II,QR*,23,2,0,258.37,0.434708,201,50,10000000,1e-07,0,0.09941919191919348,est
874,ASTRAL-II,QR*,24,6,0,279.12,0.433512,201,50,10000000,1e-07,0,0.08645959595959732,est
875,ASTRAL-II,QR*,25,24,0,292.18,0.43296,201,50,10000000,1e-07,0,0.08389898989899118,est
876,ASTRAL-II,QR*,26,14,0,251.52,0.432824,201,50,10000000,1e-07,0,0.09229797979798132,est
877,ASTRAL-II,QR*,27,0,1,283.25,0.433536,201,50,10000000,1e-07,0,0.0870303030303044,est
878,ASTRAL-II,QR*,28,10,0,280.1,0.441008,201,50,10000000,1e-07,0,0.09057575757575904,est
