,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
690,ASTRAL-II,QR*,40,28,0,261.97,0.441812,201,200,2000000,1e-06,0.33350630603141,0.37506060606060787,est
691,ASTRAL-II,QR*,41,20,0,257.21,0.443992,201,200,2000000,1e-06,0.2671479512726703,0.344949494949496,est
692,ASTRAL-II,QR*,42,16,0,252.11,0.441412,201,200,2000000,1e-06,0.1117642857212589,0.31900000000000023,est
693,ASTRAL-II,QR*,43,12,0,285.45,0.44068,201,200,2000000,1e-06,0.17800560255325054,0.3174141414141419,est
694,ASTRAL-II,QR*,44,22,0,1041.6,0.441556,201,200,2000000,1e-06,0.26418361849898286,0.3460202020202033,est
695,ASTRAL-II,QR*,45,12,0,246.8,0.44056,201,200,2000000,1e-06,0.0994898989899003,0.3284848484848487,est
696,ASTRAL-II,QR*,46,34,0,264.43,0.44184,201,200,2000000,1e-06,0.15310606060606127,0.37213131313131514,est
697,ASTRAL-II,QR*,47,12,0,253.61,0.44162,201,200,2000000,1e-06,0.11532443671077003,0.37003030303030493,est
698,ASTRAL-II,QR*,48,26,0,260.72,0.441624,201,200,2000000,1e-06,0.1927638684469041,0.3410050505050511,est
699,ASTRAL-II,QR*,49,48,0,260.98,0.441436,201,200,2000000,1e-06,0.23283838383838412,0.3456363636363648,est
700,ASTRAL-II,optimal,0,22,0,19.39,0.172028,201,200,2000000,1e-06,0.2709034321375904,0.3385454545454554,est
701,ASTRAL-II,optimal,1,10,0,24.91,0.170068,201,200,2000000,1e-06,0.23046676727183646,0.32758585858585887,est
702,ASTRAL-II,optimal,2,16,0,24.97,0.169452,201,200,2000000,1e-06,0.17133521288837772,0.35313636363636525,est
703,ASTRAL-II,optimal,3,14,0,25.2,0.171056,201,200,2000000,1e-06,0.4277145398001522,0.3306262626262635,est
704,ASTRAL-II,optimal,4,18,0,11.26,0.172048,201,200,2000000,1e-06,0.23980915133471858,0.3191717171717175,est
705,ASTRAL-II,optimal,5,18,0,11.72,0.169368,201,200,2000000,1e-06,0.37057055513692133,0.33715656565656643,est
706,ASTRAL-II,optimal,6,20,0,11.09,0.170316,201,200,2000000,1e-06,0.19782425073195523,0.32176262626262686,est
707,ASTRAL-II,optimal,7,46,0,11.93,0.172024,201,200,2000000,1e-06,0.7006902138240789,0.3105303030303033,est
708,ASTRAL-II,optimal,8,22,0,11.88,0.170536,201,200,2000000,1e-06,0.1720096815097712,0.3418787878787888,est
709,ASTRAL-II,optimal,9,16,0,11.98,0.1722,201,200,2000000,1e-06,0.27487602082412194,0.35080808080808157,est
710,ASTRAL-II,optimal,10,18,0,11.81,0.171252,201,200,2000000,1e-06,0.11531313131313292,0.29794949494949463,est
711,ASTRAL-II,optimal,11,14,0,11.93,0.171072,201,200,2000000,1e-06,0.3142797821775475,0.316237373737374,est
712,ASTRAL-II,optimal,12,6,0,13.19,0.170924,201,200,2000000,1e-06,0.18527777777777835,0.31846464646464656,est
713,ASTRAL-II,optimal,13,30,0,12.49,0.171576,201,200,2000000,1e-06,0.501241964492413,0.32084343434343515,est
714,ASTRAL-II,optimal,14,14,0,11.7,0.171676,201,200,2000000,1e-06,0.3415351488768084,0.34842424242424325,est
715,ASTRAL-II,optimal,15,16,0,12.81,0.170312,201,200,2000000,1e-06,0.12812906277969746,0.31886868686868736,est
716,ASTRAL-II,optimal,16,6,0,11.37,0.171184,201,200,2000000,1e-06,0.18085058176703803,0.338080808080809,est
717,ASTRAL-II,optimal,17,4,0,14.8,0.169344,201,200,2000000,1e-06,0.2467373271144128,0.3149444444444449,est
718,ASTRAL-II,optimal,18,22,0,12.8,0.171188,201,200,2000000,1e-06,0.3618848346247156,0.38293939393939624,est
719,ASTRAL-II,optimal,19,14,0,13.13,0.169628,201,200,2000000,1e-06,0.15831884669479704,0.3410707070707078,est
720,ASTRAL-II,optimal,20,20,0,15.43,0.171748,201,200,2000000,1e-06,0.3043417136404514,0.3464797979797994,est
721,ASTRAL-II,optimal,21,22,0,15.51,0.171888,201,200,2000000,1e-06,0.3741431760153874,0.3581414141414153,est
722,ASTRAL-II,optimal,22,22,0,15.51,0.170388,201,200,2000000,1e-06,0.285986397520214,0.324116161616162,est
723,ASTRAL-II,optimal,23,4,0,15.43,0.170388,201,200,2000000,1e-06,0.20526644791210227,0.3279747474747482,est
724,ASTRAL-II,optimal,24,20,0,11.24,0.170628,201,200,2000000,1e-06,0.4570196185965236,0.3411060606060615,est
725,ASTRAL-II,optimal,25,64,0,11.6,0.170812,201,200,2000000,1e-06,0.6534689438151665,0.36044949494949624,est
726,ASTRAL-II,optimal,26,46,0,11.33,0.170632,201,200,2000000,1e-06,0.5630249300569656,0.3509343434343441,est
727,ASTRAL-II,optimal,27,12,0,12.05,0.170828,201,200,2000000,1e-06,0.2713617768727157,0.351242424242425,est
728,ASTRAL-II,optimal,28,24,0,12.06,0.170524,201,200,2000000,1e-06,0.5430123210758981,0.347464646464647,est
729,ASTRAL-II,optimal,29,16,0,12.25,0.17194,201,200,2000000,1e-06,0.2087279956923535,0.3513585858585874,est
730,ASTRAL-II,optimal,30,18,0,11.87,0.173972,201,200,2000000,1e-06,0.19500662319396514,0.32917171717171756,est
731,ASTRAL-II,optimal,31,10,0,11.81,0.170704,201,200,2000000,1e-06,0.23131952489459787,0.35097474747474866,est
732,ASTRAL-II,optimal,32,16,0,13.1,0.171384,201,200,2000000,1e-06,0.09672222222222357,0.32464141414141434,est
733,ASTRAL-II,optimal,33,18,0,12.15,0.171748,201,200,2000000,1e-06,0.4417871553300351,0.3186010101010105,est
734,ASTRAL-II,optimal,34,118,0,11.67,0.17144,201,200,2000000,1e-06,0.5056192777280625,0.3132878787878787,est
735,ASTRAL-II,optimal,35,14,0,12.39,0.171168,201,200,2000000,1e-06,0.1992573954476308,0.3193383838383841,est
736,ASTRAL-II,optimal,36,10,0,12.23,0.169684,201,200,2000000,1e-06,0.16790222156672738,0.34798484848484906,est
737,ASTRAL-II,optimal,37,12,0,12.23,0.171128,201,200,2000000,1e-06,0.23950097280249333,0.35125252525252654,est
738,ASTRAL-II,optimal,38,8,0,13.02,0.172568,201,200,2000000,1e-06,0.1778787878787881,0.32494949494949527,est
739,ASTRAL-II,optimal,39,18,0,13.13,0.172824,201,200,2000000,1e-06,0.21965384999264184,0.334333333333334,est
740,ASTRAL-II,optimal,40,22,0,15.65,0.171848,201,200,2000000,1e-06,0.33350630603141,0.37506060606060787,est
741,ASTRAL-II,optimal,41,16,0,15.47,0.169384,201,200,2000000,1e-06,0.2671479512726703,0.344949494949496,est
742,ASTRAL-II,optimal,42,8,0,15.59,0.171428,201,200,2000000,1e-06,0.1117642857212589,0.31900000000000023,est
743,ASTRAL-II,optimal,43,10,0,15.47,0.172072,201,200,2000000,1e-06,0.17800560255325054,0.3174141414141419,est
744,ASTRAL-II,optimal,44,16,0,27.31,0.172108,201,200,2000000,1e-06,0.26418361849898286,0.3460202020202033,est
745,ASTRAL-II,optimal,45,12,0,23.92,0.171132,201,200,2000000,1e-06,0.0994898989899003,0.3284848484848487,est
746,ASTRAL-II,optimal,46,24,0,19.36,0.170164,201,200,2000000,1e-06,0.15310606060606127,0.37213131313131514,est
747,ASTRAL-II,optimal,47,12,0,24.17,0.170396,201,200,2000000,1e-06,0.11532443671077003,0.37003030303030493,est
748,ASTRAL-II,optimal,48,20,0,19.18,0.170884,201,200,2000000,1e-06,0.1927638684469041,0.3410050505050511,est
749,ASTRAL-II,optimal,49,44,0,21.08,0.170596,201,200,2000000,1e-06,0.23283838383838412,0.3456363636363648,est
750,ASTRAL-II,QR,0,38,0,300.35,0.436004,201,50,2000000,1e-06,0.2709034321375904,0.3385454545454554,est
751,ASTRAL-II,QR,1,32,0,272.8,0.433248,201,50,2000000,1e-06,0.23046676727183646,0.32758585858585887,est
752,ASTRAL-II,QR,2,54,0,291.54,0.432876,201,50,2000000,1e-06,0.17133521288837772,0.35313636363636525,est
753,ASTRAL-II,QR,3,50,0,284.40999999999997,0.43328,201,50,2000000,1e-06,0.4277145398001522,0.3306262626262635,est
754,ASTRAL-II,QR,4,44,0,298.17,0.435492,201,50,2000000,1e-06,0.23980915133471858,0.3191717171717175,est
755,ASTRAL-II,QR,5,60,0,302.88,0.433164,201,50,2000000,1e-06,0.37057055513692133,0.33715656565656643,est
756,ASTRAL-II,QR,6,32,0,270.99,0.433064,201,50,2000000,1e-06,0.19782425073195523,0.32176262626262686,est
757,ASTRAL-II,QR,7,84,0,309.25,0.433396,201,50,2000000,1e-06,0.7006902138240789,0.3105303030303033,est
758,ASTRAL-II,QR,8,52,0,299.69,0.4325,201,50,2000000,1e-06,0.1720096815097712,0.3418787878787888,est
759,ASTRAL-II,QR,9,44,0,274.85,0.432896,201,50,2000000,1e-06,0.27487602082412194,0.35080808080808157,est
760,ASTRAL-II,QR,10,32,0,259.4,0.433992,201,50,2000000,1e-06,0.11531313131313292,0.29794949494949463,est
761,ASTRAL-II,QR,11,54,0,277.12,0.436276,201,50,2000000,1e-06,0.3142797821775475,0.316237373737374,est
762,ASTRAL-II,QR,12,34,0,301.91,0.433268,201,50,2000000,1e-06,0.18527777777777835,0.31846464646464656,est
763,ASTRAL-II,QR,13,54,0,302.06,0.433884,201,50,2000000,1e-06,0.501241964492413,0.32084343434343515,est
764,ASTRAL-II,QR,14,52,0,282.05,0.433588,201,50,2000000,1e-06,0.3415351488768084,0.34842424242424325,est
765,ASTRAL-II,QR,15,36,0,303.29,0.432584,201,50,2000000,1e-06,0.12812906277969746,0.31886868686868736,est
766,ASTRAL-II,QR,16,34,0,295.23,0.438296,201,50,2000000,1e-06,0.18085058176703803,0.338080808080809,est
767,ASTRAL-II,QR,17,42,0,273.83,0.4318,201,50,2000000,1e-06,0.2467373271144128,0.3149444444444449,est
768,ASTRAL-II,QR,18,66,0,300.92,0.433824,201,50,2000000,1e-06,0.3618848346247156,0.38293939393939624,est
769,ASTRAL-II,QR,19,44,0,300.4,0.435112,201,50,2000000,1e-06,0.15831884669479704,0.3410707070707078,est
770,ASTRAL-II,QR,20,48,0,275.19,0.432416,201,50,2000000,1e-06,0.3043417136404514,0.3464797979797994,est
771,ASTRAL-II,QR,21,58,0,295.84000000000003,0.43342,201,50,2000000,1e-06,0.3741431760153874,0.3581414141414153,est
772,ASTRAL-II,QR,22,50,0,296.3,0.433072,201,50,2000000,1e-06,0.285986397520214,0.324116161616162,est
773,ASTRAL-II,QR,23,42,0,286.83,0.432872,201,50,2000000,1e-06,0.20526644791210227,0.3279747474747482,est
774,ASTRAL-II,QR,24,72,0,295.35,0.432928,201,50,2000000,1e-06,0.4570196185965236,0.3411060606060615,est
775,ASTRAL-II,QR,25,90,0,303.16,0.434276,201,50,2000000,1e-06,0.6534689438151665,0.36044949494949624,est
776,ASTRAL-II,QR,26,74,0,304.44,0.435532,201,50,2000000,1e-06,0.5630249300569656,0.3509343434343441,est
777,ASTRAL-II,QR,27,44,0,233.42000000000002,0.435364,201,50,2000000,1e-06,0.2713617768727157,0.351242424242425,est
778,ASTRAL-II,QR,28,64,0,235.93,0.433036,201,50,2000000,1e-06,0.5430123210758981,0.347464646464647,est
779,ASTRAL-II,QR,29,48,0,238.19,0.434312,201,50,2000000,1e-06,0.2087279956923535,0.3513585858585874,est
780,ASTRAL-II,QR,30,48,0,227.27,0.435084,201,50,2000000,1e-06,0.19500662319396514,0.32917171717171756,est
781,ASTRAL-II,QR,31,34,0,229.14,0.437212,201,50,2000000,1e-06,0.23131952489459787,0.35097474747474866,est
782,ASTRAL-II,QR,32,54,0,233.9,0.433952,201,50,2000000,1e-06,0.09672222222222357,0.32464141414141434,est
783,ASTRAL-II,QR,33,54,0,234.17000000000002,0.435668,201,50,2000000,1e-06,0.4417871553300351,0.3186010101010105,est
784,ASTRAL-II,QR,34,122,0,227.87,0.433952,201,50,2000000,1e-06,0.5056192777280625,0.3132878787878787,est
785,ASTRAL-II,QR,35,34,0,251.03,0.434528,201,50,2000000,1e-06,0.1992573954476308,0.3193383838383841,est
786,ASTRAL-II,QR,36,44,0,242.2,0.43414,201,50,2000000,1e-06,0.16790222156672738,0.34798484848484906,est
787,ASTRAL-II,QR,37,38,0,242.68,0.43268,201,50,2000000,1e-06,0.23950097280249333,0.35125252525252654,est
788,ASTRAL-II,QR,38,32,0,238.59,0.43918,201,50,2000000,1e-06,0.1778787878787881,0.32494949494949527,est
789,ASTRAL-II,QR,39,54,0,291.47,0.434088,201,50,2000000,1e-06,0.21965384999264184,0.334333333333334,est
790,ASTRAL-II,QR,40,64,0,229.57,0.433964,201,50,2000000,1e-06,0.33350630603141,0.37506060606060787,est
791,ASTRAL-II,QR,41,46,0,224.13,0.433324,201,50,2000000,1e-06,0.2671479512726703,0.344949494949496,est
792,ASTRAL-II,QR,42,34,0,241.61,0.434016,201,50,2000000,1e-06,0.1117642857212589,0.31900000000000023,est
793,ASTRAL-II,QR,43,30,0,231.18,0.434068,201,50,2000000,1e-06,0.17800560255325054,0.3174141414141419,est
794,ASTRAL-II,QR,44,48,0,228.29,0.433368,201,50,2000000,1e-06,0.26418361849898286,0.3460202020202033,est
795,ASTRAL-II,QR,45,26,0,234.57,0.432944,201,50,2000000,1e-06,0.0994898989899003,0.3284848484848487,est
796,ASTRAL-II,QR,46,54,0,266.36,0.434752,201,50,2000000,1e-06,0.15310606060606127,0.37213131313131514,est
797,ASTRAL-II,QR,47,42,0,303.55,0.433892,201,50,2000000,1e-06,0.11532443671077003,0.37003030303030493,est
798,ASTRAL-II,QR,48,56,0,271.12,0.434116,201,50,2000000,1e-06,0.1927638684469041,0.3410050505050511,est
799,ASTRAL-II,QR,49,48,0,299.81,0.434004,201,50,2000000,1e-06,0.23283838383838412,0.3456363636363648,est
800,ASTRAL-II,QR*,0,34,0,384.64,0.434876,201,50,2000000,1e-06,0.2709034321375904,0.3385454545454554,est
801,ASTRAL-II,QR*,1,32,0,411.38,0.43352,201,50,2000000,1e-06,0.23046676727183646,0.32758585858585887,est
802,ASTRAL-II,QR*,2,30,0,370.97,0.433252,201,50,2000000,1e-06,0.17133521288837772,0.35313636363636525,est
803,ASTRAL-II,QR*,3,48,0,421.52,0.432764,201,50,2000000,1e-06,0.4277145398001522,0.3306262626262635,est
804,ASTRAL-II,QR*,4,30,0,396.77,0.433364,201,50,2000000,1e-06,0.23980915133471858,0.3191717171717175,est
805,ASTRAL-II,QR*,5,48,0,415.98,0.432792,201,50,2000000,1e-06,0.37057055513692133,0.33715656565656643,est
806,ASTRAL-II,QR*,6,38,0,260.15,0.43426,201,50,2000000,1e-06,0.19782425073195523,0.32176262626262686,est
807,ASTRAL-II,QR*,7,86,0,301.04,0.43382,201,50,2000000,1e-06,0.7006902138240789,0.3105303030303033,est
808,ASTRAL-II,QR*,8,32,0,249.02,0.433424,201,50,2000000,1e-06,0.1720096815097712,0.3418787878787888,est
809,ASTRAL-II,QR*,9,30,0,289.31,0.4349,201,50,2000000,1e-06,0.27487602082412194,0.35080808080808157,est
810,ASTRAL-II,QR*,10,22,0,248.58,0.437996,201,50,2000000,1e-06,0.11531313131313292,0.29794949494949463,est
811,ASTRAL-II,QR*,11,46,0,301.72,0.434056,201,50,2000000,1e-06,0.3142797821775475,0.316237373737374,est
812,ASTRAL-II,QR*,12,26,0,283.25,0.434104,201,50,2000000,1e-06,0.18527777777777835,0.31846464646464656,est
813,ASTRAL-II,QR*,13,54,0,300.41,0.43234,201,50,2000000,1e-06,0.501241964492413,0.32084343434343515,est
814,ASTRAL-II,QR*,14,40,0,304.64,0.432476,201,50,2000000,1e-06,0.3415351488768084,0.34842424242424325,est
815,ASTRAL-II,QR*,15,34,0,283.14,0.4335,201,50,2000000,1e-06,0.12812906277969746,0.31886868686868736,est
816,ASTRAL-II,QR*,16,14,0,273.73,0.431832,201,50,2000000,1e-06,0.18085058176703803,0.338080808080809,est
817,ASTRAL-II,QR*,17,36,0,258.32,0.432808,201,50,2000000,1e-06,0.2467373271144128,0.3149444444444449,est
818,ASTRAL-II,QR*,18,52,0,292.8,0.433128,201,50,2000000,1e-06,0.3618848346247156,0.38293939393939624,est
819,ASTRAL-II,QR*,19,30,0,258.22,0.434588,201,50,2000000,1e-06,0.15831884669479704,0.3410707070707078,est
820,ASTRAL-II,QR*,20,42,0,268.22,0.433016,201,50,2000000,1e-06,0.3043417136404514,0.3464797979797994,est
821,ASTRAL-II,QR*,21,52,0,270.3,0.434528,201,50,2000000,1e-06,0.3741431760153874,0.3581414141414153,est
822,ASTRAL-II,QR*,22,42,0,258.21,0.432812,201,50,2000000,1e-06,0.285986397520214,0.324116161616162,est
823,ASTRAL-II,QR*,23,24,0,268.21,0.43568,201,50,2000000,1e-06,0.20526644791210227,0.3279747474747482,est
824,ASTRAL-II,QR*,24,56,0,276.14,0.43294,201,50,2000000,1e-06,0.4570196185965236,0.3411060606060615,est
825,ASTRAL-II,QR*,25,80,0,272.78,0.432456,201,50,2000000,1e-06,0.6534689438151665,0.36044949494949624,est
826,ASTRAL-II,QR*,26,66,0,282.43,0.43342,201,50,2000000,1e-06,0.5630249300569656,0.3509343434343441,est
827,ASTRAL-II,QR*,27,34,0,262.25,0.4321,201,50,2000000,1e-06,0.2713617768727157,0.351242424242425,est
828,ASTRAL-II,QR*,28,56,0,270.74,0.433472,201,50,2000000,1e-06,0.5430123210758981,0.347464646464647,est
829,ASTRAL-II,QR*,29,38,0,263.68,0.433176,201,50,2000000,1e-06,0.2087279956923535,0.3513585858585874,est
830,ASTRAL-II,QR*,30,32,0,281.57,0.433616,201,50,2000000,1e-06,0.19500662319396514,0.32917171717171756,est
831,ASTRAL-II,QR*,31,28,0,243.1,0.432532,201,50,2000000,1e-06,0.23131952489459787,0.35097474747474866,est
832,ASTRAL-II,QR*,32,44,0,277.68,0.433128,201,50,2000000,1e-06,0.09672222222222357,0.32464141414141434,est
833,ASTRAL-II,QR*,33,54,0,291.93,0.438592,201,50,2000000,1e-06,0.4417871553300351,0.3186010101010105,est
834,ASTRAL-II,QR*,34,122,0,263.69,0.433364,201,50,2000000,1e-06,0.5056192777280625,0.3132878787878787,est
835,ASTRAL-II,QR*,35,32,0,279.21,0.43248,201,50,2000000,1e-06,0.1992573954476308,0.3193383838383841,est
836,ASTRAL-II,QR*,36,32,0,240.0,0.432688,201,50,2000000,1e-06,0.16790222156672738,0.34798484848484906,est
837,ASTRAL-II,QR*,37,46,0,287.13,0.433664,201,50,2000000,1e-06,0.23950097280249333,0.35125252525252654,est
838,ASTRAL-II,QR*,38,30,0,385.73,0.435088,201,50,2000000,1e-06,0.1778787878787881,0.32494949494949527,est
839,ASTRAL-II,QR*,39,34,0,257.57,0.434104,201,50,2000000,1e-06,0.21965384999264184,0.334333333333334,est
840,ASTRAL-II,QR*,40,42,0,250.03,0.432192,201,50,2000000,1e-06,0.33350630603141,0.37506060606060787,est
841,ASTRAL-II,QR*,41,38,0,262.57,0.433236,201,50,2000000,1e-06,0.2671479512726703,0.344949494949496,est
842,ASTRAL-II,QR*,42,20,0,244.81,0.434132,201,50,2000000,1e-06,0.1117642857212589,0.31900000000000023,est
843,ASTRAL-II,QR*,43,18,0,247.9,0.4347,201,50,2000000,1e-06,0.17800560255325054,0.3174141414141419,est
844,ASTRAL-II,QR*,44,46,0,259.37,0.431828,201,50,2000000,1e-06,0.26418361849898286,0.3460202020202033,est
845,ASTRAL-II,QR*,45,22,0,252.95,0.432736,201,50,2000000,1e-06,0.0994898989899003,0.3284848484848487,est
846,ASTRAL-II,QR*,46,40,0,259.99,0.431896,201,50,2000000,1e-06,0.15310606060606127,0.37213131313131514,est
847,ASTRAL-II,QR*,47,30,0,251.14,0.433148,201,50,2000000,1e-06,0.11532443671077003,0.37003030303030493,est
848,ASTRAL-II,QR*,48,46,0,269.42,0.436008,201,50,2000000,1e-06,0.1927638684469041,0.3410050505050511,est
849,ASTRAL-II,QR*,49,50,0,288.46,0.433156,201,50,2000000,1e-06,0.23283838383838412,0.3456363636363648,est
850,ASTRAL-II,optimal,0,24,0,15.34,0.169572,201,50,2000000,1e-06,0.2709034321375904,0.3385454545454554,est
851,ASTRAL-II,optimal,1,12,0,42.69,0.173756,201,50,2000000,1e-06,0.23046676727183646,0.32758585858585887,est
852,ASTRAL-II,optimal,2,28,0,40.98,0.170756,201,50,2000000,1e-06,0.17133521288837772,0.35313636363636525,est
853,ASTRAL-II,optimal,3,28,0,22.13,0.170852,201,50,2000000,1e-06,0.4277145398001522,0.3306262626262635,est
854,ASTRAL-II,optimal,4,28,0,27.03,0.170104,201,50,2000000,1e-06,0.23980915133471858,0.3191717171717175,est
855,ASTRAL-II,optimal,5,42,0,15.26,0.171464,201,50,2000000,1e-06,0.37057055513692133,0.33715656565656643,est
856,ASTRAL-II,optimal,6,26,0,15.83,0.169576,201,50,2000000,1e-06,0.19782425073195523,0.32176262626262686,est
857,ASTRAL-II,optimal,7,66,0,16.24,0.170848,201,50,2000000,1e-06,0.7006902138240789,0.3105303030303033,est
858,ASTRAL-II,optimal,8,30,0,15.46,0.169396,201,50,2000000,1e-06,0.1720096815097712,0.3418787878787888,est
859,ASTRAL-II,optimal,9,28,0,39.23,0.170804,201,50,2000000,1e-06,0.27487602082412194,0.35080808080808157,est
860,ASTRAL-II,optimal,10,18,0,39.17,0.174468,201,50,2000000,1e-06,0.11531313131313292,0.29794949494949463,est
861,ASTRAL-II,optimal,11,34,0,15.77,0.171748,201,50,2000000,1e-06,0.3142797821775475,0.316237373737374,est
862,ASTRAL-II,optimal,12,18,0,15.75,0.171008,201,50,2000000,1e-06,0.18527777777777835,0.31846464646464656,est
863,ASTRAL-II,optimal,13,44,0,15.26,0.177064,201,50,2000000,1e-06,0.501241964492413,0.32084343434343515,est
864,ASTRAL-II,optimal,14,34,0,15.93,0.169908,201,50,2000000,1e-06,0.3415351488768084,0.34842424242424325,est
865,ASTRAL-II,optimal,15,22,0,15.72,0.170632,201,50,2000000,1e-06,0.12812906277969746,0.31886868686868736,est
866,ASTRAL-II,optimal,16,14,0,39.09,0.17116,201,50,2000000,1e-06,0.18085058176703803,0.338080808080809,est
867,ASTRAL-II,optimal,17,26,0,39.25,0.170768,201,50,2000000,1e-06,0.2467373271144128,0.3149444444444449,est
868,ASTRAL-II,optimal,18,42,0,15.49,0.170368,201,50,2000000,1e-06,0.3618848346247156,0.38293939393939624,est
869,ASTRAL-II,optimal,19,26,0,16.18,0.171448,201,50,2000000,1e-06,0.15831884669479704,0.3410707070707078,est
870,ASTRAL-II,optimal,20,28,0,15.75,0.171924,201,50,2000000,1e-06,0.3043417136404514,0.3464797979797994,est
871,ASTRAL-II,optimal,21,36,0,17.66,0.170388,201,50,2000000,1e-06,0.3741431760153874,0.3581414141414153,est
872,ASTRAL-II,optimal,22,36,0,15.26,0.169544,201,50,2000000,1e-06,0.285986397520214,0.324116161616162,est
873,ASTRAL-II,optimal,23,18,0,39.47,0.171016,201,50,2000000,1e-06,0.20526644791210227,0.3279747474747482,est
874,ASTRAL-II,optimal,24,50,0,39.56,0.171176,201,50,2000000,1e-06,0.4570196185965236,0.3411060606060615,est
875,ASTRAL-II,optimal,25,66,0,16.02,0.171264,201,50,2000000,1e-06,0.6534689438151665,0.36044949494949624,est
876,ASTRAL-II,optimal,26,64,0,15.81,0.170852,201,50,2000000,1e-06,0.5630249300569656,0.3509343434343441,est
877,ASTRAL-II,optimal,27,22,0,9.42,0.173844,201,50,2000000,1e-06,0.2713617768727157,0.351242424242425,est
878,ASTRAL-II,optimal,28,44,0,15.34,0.170804,201,50,2000000,1e-06,0.5430123210758981,0.347464646464647,est
879,ASTRAL-II,optimal,29,26,0,15.9,0.169484,201,50,2000000,1e-06,0.2087279956923535,0.3513585858585874,est
880,ASTRAL-II,optimal,30,32,0,17.64,0.172024,201,50,2000000,1e-06,0.19500662319396514,0.32917171717171756,est
881,ASTRAL-II,optimal,31,24,0,9.21,0.173804,201,50,2000000,1e-06,0.23131952489459787,0.35097474747474866,est
882,ASTRAL-II,optimal,32,32,0,39.12,0.176624,201,50,2000000,1e-06,0.09672222222222357,0.32464141414141434,est
883,ASTRAL-II,optimal,33,40,0,39.5,0.17118,201,50,2000000,1e-06,0.4417871553300351,0.3186010101010105,est
884,ASTRAL-II,optimal,34,114,0,11.08,0.171688,201,50,2000000,1e-06,0.5056192777280625,0.3132878787878787,est
885,ASTRAL-II,optimal,35,28,0,15.41,0.171924,201,50,2000000,1e-06,0.1992573954476308,0.3193383838383841,est
886,ASTRAL-II,optimal,36,28,0,15.99,0.170524,201,50,2000000,1e-06,0.16790222156672738,0.34798484848484906,est
887,ASTRAL-II,optimal,37,24,0,16.12,0.172636,201,50,2000000,1e-06,0.23950097280249333,0.35125252525252654,est
888,ASTRAL-II,optimal,38,26,0,9.43,0.17066,201,50,2000000,1e-06,0.1778787878787881,0.32494949494949527,est
889,ASTRAL-II,optimal,39,32,0,8.91,0.169536,201,50,2000000,1e-06,0.21965384999264184,0.334333333333334,est
890,ASTRAL-II,optimal,40,42,0,15.15,0.172392,201,50,2000000,1e-06,0.33350630603141,0.37506060606060787,est
891,ASTRAL-II,optimal,41,36,0,39.11,0.170436,201,50,2000000,1e-06,0.2671479512726703,0.344949494949496,est
892,ASTRAL-II,optimal,42,18,0,39.25,0.171732,201,50,2000000,1e-06,0.1117642857212589,0.31900000000000023,est
893,ASTRAL-II,optimal,43,16,0,15.82,0.170772,201,50,2000000,1e-06,0.17800560255325054,0.3174141414141419,est
894,ASTRAL-II,optimal,44,38,0,15.89,0.171196,201,50,2000000,1e-06,0.26418361849898286,0.3460202020202033,est
895,ASTRAL-II,optimal,45,16,0,9.1,0.171984,201,50,2000000,1e-06,0.0994898989899003,0.3284848484848487,est
896,ASTRAL-II,optimal,46,38,0,9.22,0.171492,201,50,2000000,1e-06,0.15310606060606127,0.37213131313131514,est
897,ASTRAL-II,optimal,47,22,0,15.24,0.170372,201,50,2000000,1e-06,0.11532443671077003,0.37003030303030493,est
898,ASTRAL-II,optimal,48,40,0,16.34,0.17066,201,50,2000000,1e-06,0.1927638684469041,0.3410050505050511,est
899,ASTRAL-II,optimal,49,42,0,16.0,0.170788,201,50,2000000,1e-06,0.23283838383838412,0.3456363636363648,est
900,ASTRAL-II,QR,0,24,0,372.11,0.478552,201,1000,10000000,1e-06,0.16613753995652808,0.22822727272727364,est
901,ASTRAL-II,QR,1,28,0,405.65999999999997,0.479252,201,1000,10000000,1e-06,0.13627691627723956,0.24638888888888946,est
902,ASTRAL-II,QR,2,28,0,423.16,0.475028,201,1000,10000000,1e-06,0.520430016874949,0.24420202020202014,est
903,ASTRAL-II,QR,3,22,0,402.34000000000003,0.481452,201,1000,10000000,1e-06,0.22642670403643253,0.20115656565656642,est
904,ASTRAL-II,QR,4,16,0,406.99,0.478944,201,1000,10000000,1e-06,0.17350000000000065,0.20074747474747584,est
905,ASTRAL-II,QR,5,40,0,432.98,0.479248,201,1000,10000000,1e-06,0.3979270238041518,0.22981313131313216,est
906,ASTRAL-II,QR,6,74,0,432.07,0.475208,201,1000,10000000,1e-06,0.575649986991481,0.24025757575757578,est
907,ASTRAL-II,QR,7,28,0,421.93,0.477352,201,1000,10000000,1e-06,0.3809131446050269,0.1716111111111119,est
908,ASTRAL-II,QR,8,34,0,423.45,0.47954,201,1000,10000000,1e-06,0.13395454545454694,0.21882323232323334,est
909,ASTRAL-II,QR,9,26,0,428.14,0.477628,201,1000,10000000,1e-06,0.3211480833540567,0.22809090909090926,est
910,ASTRAL-II,QR,10,28,0,418.98,0.485268,201,1000,10000000,1e-06,0.17193741362812953,0.1756818181818191,est
911,ASTRAL-II,QR,11,30,0,429.05,0.479364,201,1000,10000000,1e-06,0.20700329881089388,0.2170454545454552,est
