,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
1340,ASTRAL-II,QR,40,22,0,49.66,0.20032,101,200,2000000,1e-06,0.5097696701856108,0.29822448979591676,est
1341,ASTRAL-II,QR,41,18,0,47.92,0.200716,101,200,2000000,1e-06,0.2761099906794521,0.3459591836734684,est
1342,ASTRAL-II,QR,42,16,0,47.54,0.205244,101,200,2000000,1e-06,0.29932769320808167,0.3508469387755092,est
1343,ASTRAL-II,QR,43,34,0,49.07,0.20136,101,200,2000000,1e-06,0.4301360749465074,0.34587755102040757,est
1344,ASTRAL-II,QR,44,28,0,47.44,0.20082,101,200,2000000,1e-06,0.18911473709126073,0.3183775510204064,est
1345,ASTRAL-II,QR,45,12,0,48.73,0.201888,101,200,2000000,1e-06,0.14694897959183678,0.31390816326530435,est
1346,ASTRAL-II,QR,46,42,0,48.46,0.201156,101,200,2000000,1e-06,0.8452496585858821,0.33183673469387637,est
1347,ASTRAL-II,QR,47,18,0,50.61,0.202292,101,200,2000000,1e-06,0.18326530612244865,0.328285714285713,est
1348,ASTRAL-II,QR,48,24,0,52.48,0.204856,101,200,2000000,1e-06,0.11641988487702751,0.3169081632653052,est
1349,ASTRAL-II,QR,49,24,0,50.71,0.200668,101,200,2000000,1e-06,0.3476455559694584,0.3284489795918353,est
1350,ASTRAL-II,QR*,0,22,0,78.98,0.201832,101,200,2000000,1e-06,0.29830912190411485,0.30671428571428416,est
1351,ASTRAL-II,QR*,1,14,0,77.16,0.19998,101,200,2000000,1e-06,0.1956428571428568,0.32925510204081454,est
1352,ASTRAL-II,QR*,2,38,0,88.15,0.201944,101,200,2000000,1e-06,0.5969327087478142,0.3122551020408148,est
1353,ASTRAL-II,QR*,3,18,0,81.73,0.202228,101,200,2000000,1e-06,0.27123617927144356,0.31230612244897793,est
1354,ASTRAL-II,QR*,4,4,0,78.33,0.201352,101,200,2000000,1e-06,0.10127551020408156,0.33266326530612106,est
1355,ASTRAL-II,QR*,5,8,0,80.75,0.200192,101,200,2000000,1e-06,0.16262244897959174,0.30736734693877366,est
1356,ASTRAL-II,QR*,6,10,0,80.0,0.20246,101,200,2000000,1e-06,0.2111836734693878,0.3540510204081632,est
1357,ASTRAL-II,QR*,7,34,0,69.4,0.201156,101,200,2000000,1e-06,0.7968508610394099,0.35774489795918324,est
1358,ASTRAL-II,QR*,8,14,0,64.27,0.201312,101,200,2000000,1e-06,0.3408159034550827,0.31091836734693795,est
1359,ASTRAL-II,QR*,9,20,0,60.25,0.203216,101,200,2000000,1e-06,0.292942595499738,0.3384387755102028,est
1360,ASTRAL-II,QR*,10,12,0,55.42,0.20014,101,200,2000000,1e-06,0.16254081632653034,0.317632653061223,est
1361,ASTRAL-II,QR*,11,10,0,58.68,0.202544,101,200,2000000,1e-06,0.24290722135007806,0.32966326530612083,est
1362,ASTRAL-II,QR*,12,8,0,52.07,0.200916,101,200,2000000,1e-06,0.20060658674935983,0.3840714285714297,est
1363,ASTRAL-II,QR*,13,12,0,52.96,0.201804,101,200,2000000,1e-06,0.19520154342466564,0.3406224489795909,est
1364,ASTRAL-II,QR*,14,12,0,55.13,0.2025,101,200,2000000,1e-06,0.24696361837392758,0.3454693877551015,est
1365,ASTRAL-II,QR*,15,6,0,58.43,0.202092,101,200,2000000,1e-06,0.21321298305752068,0.30201020408163115,est
1366,ASTRAL-II,QR*,16,6,0,50.52,0.202328,101,200,2000000,1e-06,0.17802982731554134,0.3032244897959173,est
1367,ASTRAL-II,QR*,17,12,0,54.76,0.20126,101,200,2000000,1e-06,0.2803281316131815,0.3640102040816331,est
1368,ASTRAL-II,QR*,18,6,0,54.0,0.202184,101,200,2000000,1e-06,0.25142482504788616,0.32505102040816164,est
1369,ASTRAL-II,QR*,19,10,0,59.44,0.20126,101,200,2000000,1e-06,0.3096665386556621,0.3159285714285696,est
1370,ASTRAL-II,QR*,20,14,0,61.88,0.201956,101,200,2000000,1e-06,0.2743702281834784,0.40437755102041073,est
1371,ASTRAL-II,QR*,21,12,0,65.11,0.201948,101,200,2000000,1e-06,0.1843608413342783,0.340173469387754,est
1372,ASTRAL-II,QR*,22,16,0,54.1,0.201728,101,200,2000000,1e-06,0.21653249607535285,0.3990204081632677,est
1373,ASTRAL-II,QR*,23,32,0,56.27,0.20008,101,200,2000000,1e-06,0.5154554905866966,0.3174591836734679,est
1374,ASTRAL-II,QR*,24,14,0,53.59,0.199916,101,200,2000000,1e-06,0.29713210842919807,0.3557142857142856,est
1375,ASTRAL-II,QR*,25,6,0,62.48,0.20214,101,200,2000000,1e-06,0.16612244897959194,0.3096632653061208,est
1376,ASTRAL-II,QR*,26,22,0,61.28,0.199956,101,200,2000000,1e-06,0.2988015175300884,0.33975510204081544,est
1377,ASTRAL-II,QR*,27,22,0,65.36,0.201088,101,200,2000000,1e-06,0.3204758348617428,0.3147755102040798,est
1378,ASTRAL-II,QR*,28,22,0,68.53,0.20064,101,200,2000000,1e-06,0.31437339080830234,0.34624489795918245,est
1379,ASTRAL-II,QR*,29,16,0,61.5,0.201272,101,200,2000000,1e-06,0.1831196382191963,0.34126530612244754,est
1380,ASTRAL-II,QR*,30,22,0,55.72,0.201856,101,200,2000000,1e-06,0.21110204081632628,0.3070816326530601,est
1381,ASTRAL-II,QR*,31,10,0,55.65,0.200984,101,200,2000000,1e-06,0.12713437990580836,0.3464183673469379,est
1382,ASTRAL-II,QR*,32,26,0,61.04,0.19924,101,200,2000000,1e-06,0.378470854437897,0.33034693877550875,est
1383,ASTRAL-II,QR*,33,24,0,54.4,0.201308,101,200,2000000,1e-06,0.3653186924498369,0.3492551020408159,est
1384,ASTRAL-II,QR*,34,18,0,62.66,0.20012,101,200,2000000,1e-06,0.4831661246561837,0.3317551020408147,est
1385,ASTRAL-II,QR*,35,14,0,59.8,0.202552,101,200,2000000,1e-06,0.2339630750079313,0.33939795918367177,est
1386,ASTRAL-II,QR*,36,22,0,60.86,0.201304,101,200,2000000,1e-06,0.2844322766945417,0.36359183673469336,est
1387,ASTRAL-II,QR*,37,4,0,62.63,0.200772,101,200,2000000,1e-06,0.3694492337570635,0.3353673469387748,est
1388,ASTRAL-II,QR*,38,32,0,61.76,0.201816,101,200,2000000,1e-06,0.39140336158668726,0.31079591836734577,est
1389,ASTRAL-II,QR*,39,20,0,62.97,0.20404,101,200,2000000,1e-06,0.25762447923594284,0.2965510204081622,est
1390,ASTRAL-II,QR*,40,24,0,56.89,0.200128,101,200,2000000,1e-06,0.5097696701856108,0.29822448979591676,est
1391,ASTRAL-II,QR*,41,12,0,57.86,0.202172,101,200,2000000,1e-06,0.2761099906794521,0.3459591836734684,est
1392,ASTRAL-II,QR*,42,8,0,55.48,0.199496,101,200,2000000,1e-06,0.29932769320808167,0.3508469387755092,est
1393,ASTRAL-II,QR*,43,28,0,59.4,0.203648,101,200,2000000,1e-06,0.4301360749465074,0.34587755102040757,est
1394,ASTRAL-II,QR*,44,16,0,201.92000000000002,0.200444,101,200,2000000,1e-06,0.18911473709126073,0.3183775510204064,est
1395,ASTRAL-II,QR*,45,2,0,54.48,0.200972,101,200,2000000,1e-06,0.14694897959183678,0.31390816326530435,est
1396,ASTRAL-II,QR*,46,44,0,61.3,0.200564,101,200,2000000,1e-06,0.8452496585858821,0.33183673469387637,est
1397,ASTRAL-II,QR*,47,6,0,55.0,0.201244,101,200,2000000,1e-06,0.18326530612244865,0.328285714285713,est
1398,ASTRAL-II,QR*,48,8,0,58.82,0.201572,101,200,2000000,1e-06,0.11641988487702751,0.3169081632653052,est
1399,ASTRAL-II,QR*,49,12,0,55.13,0.202176,101,200,2000000,1e-06,0.3476455559694584,0.3284489795918353,est
1400,ASTRAL-II,QR,0,34,0,55.93,0.20216,101,50,2000000,1e-06,0.29830912190411485,0.30671428571428416,est
1401,ASTRAL-II,QR,1,22,0,63.87,0.19764,101,50,2000000,1e-06,0.1956428571428568,0.32925510204081454,est
1402,ASTRAL-II,QR,2,38,0,61.0,0.199176,101,50,2000000,1e-06,0.5969327087478142,0.3122551020408148,est
1403,ASTRAL-II,QR,3,36,0,56.68,0.19806,101,50,2000000,1e-06,0.27123617927144356,0.31230612244897793,est
1404,ASTRAL-II,QR,4,14,0,56.22,0.197716,101,50,2000000,1e-06,0.10127551020408156,0.33266326530612106,est
1405,ASTRAL-II,QR,5,8,0,62.54,0.200052,101,50,2000000,1e-06,0.16262244897959174,0.30736734693877366,est
1406,ASTRAL-II,QR,6,30,0,62.63,0.197764,101,50,2000000,1e-06,0.2111836734693878,0.3540510204081632,est
1407,ASTRAL-II,QR,7,68,0,147.76,0.201428,101,50,2000000,1e-06,0.7968508610394099,0.35774489795918324,est
1408,ASTRAL-II,QR,8,30,0,64.41,0.198624,101,50,2000000,1e-06,0.3408159034550827,0.31091836734693795,est
1409,ASTRAL-II,QR,9,44,0,62.64,0.19768,101,50,2000000,1e-06,0.292942595499738,0.3384387755102028,est
1410,ASTRAL-II,QR,10,36,0,62.95,0.1987,101,50,2000000,1e-06,0.16254081632653034,0.317632653061223,est
1411,ASTRAL-II,QR,11,22,0,61.83,0.198364,101,50,2000000,1e-06,0.24290722135007806,0.32966326530612083,est
1412,ASTRAL-II,QR,12,32,0,54.32,0.197368,101,50,2000000,1e-06,0.20060658674935983,0.3840714285714297,est
1413,ASTRAL-II,QR,13,16,0,60.71,0.198528,101,50,2000000,1e-06,0.19520154342466564,0.3406224489795909,est
1414,ASTRAL-II,QR,14,40,0,58.16,0.198256,101,50,2000000,1e-06,0.24696361837392758,0.3454693877551015,est
1415,ASTRAL-II,QR,15,16,0,63.85,0.200424,101,50,2000000,1e-06,0.21321298305752068,0.30201020408163115,est
1416,ASTRAL-II,QR,16,16,0,62.09,0.197868,101,50,2000000,1e-06,0.17802982731554134,0.3032244897959173,est
1417,ASTRAL-II,QR,17,28,0,56.49,0.197212,101,50,2000000,1e-06,0.2803281316131815,0.3640102040816331,est
1418,ASTRAL-II,QR,18,20,0,63.76,0.197608,101,50,2000000,1e-06,0.25142482504788616,0.32505102040816164,est
1419,ASTRAL-II,QR,19,36,0,62.92,0.19742,101,50,2000000,1e-06,0.3096665386556621,0.3159285714285696,est
1420,ASTRAL-II,QR,20,38,0,53.88,0.197568,101,50,2000000,1e-06,0.2743702281834784,0.40437755102041073,est
1421,ASTRAL-II,QR,21,26,0,62.2,0.200456,101,50,2000000,1e-06,0.1843608413342783,0.340173469387754,est
1422,ASTRAL-II,QR,22,40,0,62.07,0.195804,101,50,2000000,1e-06,0.21653249607535285,0.3990204081632677,est
1423,ASTRAL-II,QR,23,38,0,58.06,0.197536,101,50,2000000,1e-06,0.5154554905866966,0.3174591836734679,est
1424,ASTRAL-II,QR,24,44,0,56.56,0.197908,101,50,2000000,1e-06,0.29713210842919807,0.3557142857142856,est
1425,ASTRAL-II,QR,25,22,0,61.88,0.196332,101,50,2000000,1e-06,0.16612244897959194,0.3096632653061208,est
1426,ASTRAL-II,QR,26,42,0,55.49,0.199708,101,50,2000000,1e-06,0.2988015175300884,0.33975510204081544,est
1427,ASTRAL-II,QR,27,32,0,51.08,0.197688,101,50,2000000,1e-06,0.3204758348617428,0.3147755102040798,est
1428,ASTRAL-II,QR,28,30,0,50.13,0.202496,101,50,2000000,1e-06,0.31437339080830234,0.34624489795918245,est
1429,ASTRAL-II,QR,29,24,0,49.78,0.200176,101,50,2000000,1e-06,0.1831196382191963,0.34126530612244754,est
1430,ASTRAL-II,QR,30,20,0,48.63,0.196324,101,50,2000000,1e-06,0.21110204081632628,0.3070816326530601,est
1431,ASTRAL-II,QR,31,26,0,47.3,0.198072,101,50,2000000,1e-06,0.12713437990580836,0.3464183673469379,est
1432,ASTRAL-II,QR,32,40,0,50.22,0.198892,101,50,2000000,1e-06,0.378470854437897,0.33034693877550875,est
1433,ASTRAL-II,QR,33,38,0,55.1,0.196908,101,50,2000000,1e-06,0.3653186924498369,0.3492551020408159,est
1434,ASTRAL-II,QR,34,28,0,49.16,0.197728,101,50,2000000,1e-06,0.4831661246561837,0.3317551020408147,est
1435,ASTRAL-II,QR,35,36,0,44.79,0.19694,101,50,2000000,1e-06,0.2339630750079313,0.33939795918367177,est
1436,ASTRAL-II,QR,36,36,0,50.18,0.197744,101,50,2000000,1e-06,0.2844322766945417,0.36359183673469336,est
1437,ASTRAL-II,QR,37,34,0,51.1,0.198344,101,50,2000000,1e-06,0.3694492337570635,0.3353673469387748,est
1438,ASTRAL-II,QR,38,38,0,51.66,0.197672,101,50,2000000,1e-06,0.39140336158668726,0.31079591836734577,est
1439,ASTRAL-II,QR,39,28,0,65.43,0.197872,101,50,2000000,1e-06,0.25762447923594284,0.2965510204081622,est
1440,ASTRAL-II,QR,40,40,0,50.69,0.200396,101,50,2000000,1e-06,0.5097696701856108,0.29822448979591676,est
1441,ASTRAL-II,QR,41,22,0,47.88,0.197684,101,50,2000000,1e-06,0.2761099906794521,0.3459591836734684,est
1442,ASTRAL-II,QR,42,24,0,49.22,0.19784,101,50,2000000,1e-06,0.29932769320808167,0.3508469387755092,est
1443,ASTRAL-II,QR,43,42,0,47.07,0.19696,101,50,2000000,1e-06,0.4301360749465074,0.34587755102040757,est
1444,ASTRAL-II,QR,44,30,0,47.13,0.197484,101,50,2000000,1e-06,0.18911473709126073,0.3183775510204064,est
1445,ASTRAL-II,QR,45,28,0,49.23,0.197148,101,50,2000000,1e-06,0.14694897959183678,0.31390816326530435,est
1446,ASTRAL-II,QR,46,58,0,64.07,0.196792,101,50,2000000,1e-06,0.8452496585858821,0.33183673469387637,est
1447,ASTRAL-II,QR,47,26,0,62.58,0.197712,101,50,2000000,1e-06,0.18326530612244865,0.328285714285713,est
1448,ASTRAL-II,QR,48,24,0,63.72,0.198288,101,50,2000000,1e-06,0.11641988487702751,0.3169081632653052,est
1449,ASTRAL-II,QR,49,30,0,63.66,0.197624,101,50,2000000,1e-06,0.3476455559694584,0.3284489795918353,est
1450,ASTRAL-II,QR*,0,24,0,80.46000000000001,0.198052,101,50,2000000,1e-06,0.29830912190411485,0.30671428571428416,est
1451,ASTRAL-II,QR*,1,18,0,86.08,0.203644,101,50,2000000,1e-06,0.1956428571428568,0.32925510204081454,est
1452,ASTRAL-II,QR*,2,30,0,89.67,0.19706,101,50,2000000,1e-06,0.5969327087478142,0.3122551020408148,est
1453,ASTRAL-II,QR*,3,26,0,85.22,0.19852,101,50,2000000,1e-06,0.27123617927144356,0.31230612244897793,est
1454,ASTRAL-II,QR*,4,20,0,79.41,0.198424,101,50,2000000,1e-06,0.10127551020408156,0.33266326530612106,est
1455,ASTRAL-II,QR*,5,16,0,81.28999999999999,0.19804,101,50,2000000,1e-06,0.16262244897959174,0.30736734693877366,est
1456,ASTRAL-II,QR*,6,20,0,60.33,0.199048,101,50,2000000,1e-06,0.2111836734693878,0.3540510204081632,est
1457,ASTRAL-II,QR*,7,66,0,63.7,0.197928,101,50,2000000,1e-06,0.7968508610394099,0.35774489795918324,est
1458,ASTRAL-II,QR*,8,10,0,58.18,0.198252,101,50,2000000,1e-06,0.3408159034550827,0.31091836734693795,est
1459,ASTRAL-II,QR*,9,30,0,58.8,0.19764,101,50,2000000,1e-06,0.292942595499738,0.3384387755102028,est
1460,ASTRAL-II,QR*,10,18,0,59.27,0.198708,101,50,2000000,1e-06,0.16254081632653034,0.317632653061223,est
1461,ASTRAL-II,QR*,11,20,0,54.37,0.197012,101,50,2000000,1e-06,0.24290722135007806,0.32966326530612083,est
1462,ASTRAL-II,QR*,12,20,0,55.53,0.201036,101,50,2000000,1e-06,0.20060658674935983,0.3840714285714297,est
1463,ASTRAL-II,QR*,13,16,0,51.63,0.196152,101,50,2000000,1e-06,0.19520154342466564,0.3406224489795909,est
1464,ASTRAL-II,QR*,14,30,0,60.82,0.198152,101,50,2000000,1e-06,0.24696361837392758,0.3454693877551015,est
1465,ASTRAL-II,QR*,15,16,0,61.69,0.19622,101,50,2000000,1e-06,0.21321298305752068,0.30201020408163115,est
1466,ASTRAL-II,QR*,16,14,0,53.19,0.198296,101,50,2000000,1e-06,0.17802982731554134,0.3032244897959173,est
1467,ASTRAL-II,QR*,17,24,0,60.75,0.198328,101,50,2000000,1e-06,0.2803281316131815,0.3640102040816331,est
1468,ASTRAL-II,QR*,18,18,0,62.8,0.19858,101,50,2000000,1e-06,0.25142482504788616,0.32505102040816164,est
1469,ASTRAL-II,QR*,19,20,0,58.11,0.20292,101,50,2000000,1e-06,0.3096665386556621,0.3159285714285696,est
1470,ASTRAL-II,QR*,20,26,0,56.67,0.198172,101,50,2000000,1e-06,0.2743702281834784,0.40437755102041073,est
1471,ASTRAL-II,QR*,21,10,0,50.68,0.1978,101,50,2000000,1e-06,0.1843608413342783,0.340173469387754,est
1472,ASTRAL-II,QR*,22,24,0,54.63,0.198192,101,50,2000000,1e-06,0.21653249607535285,0.3990204081632677,est
1473,ASTRAL-II,QR*,23,36,0,57.85,0.198916,101,50,2000000,1e-06,0.5154554905866966,0.3174591836734679,est
1474,ASTRAL-II,QR*,24,26,0,57.11,0.19676,101,50,2000000,1e-06,0.29713210842919807,0.3557142857142856,est
1475,ASTRAL-II,QR*,25,22,0,55.97,0.199008,101,50,2000000,1e-06,0.16612244897959194,0.3096632653061208,est
1476,ASTRAL-II,QR*,26,34,0,50.11,0.198796,101,50,2000000,1e-06,0.2988015175300884,0.33975510204081544,est
1477,ASTRAL-II,QR*,27,20,0,57.55,0.19834,101,50,2000000,1e-06,0.3204758348617428,0.3147755102040798,est
1478,ASTRAL-II,QR*,28,32,0,55.97,0.196924,101,50,2000000,1e-06,0.31437339080830234,0.34624489795918245,est
1479,ASTRAL-II,QR*,29,18,0,51.52,0.20196,101,50,2000000,1e-06,0.1831196382191963,0.34126530612244754,est
1480,ASTRAL-II,QR*,30,14,0,49.27,0.197672,101,50,2000000,1e-06,0.21110204081632628,0.3070816326530601,est
1481,ASTRAL-II,QR*,31,20,0,137.47,0.196888,101,50,2000000,1e-06,0.12713437990580836,0.3464183673469379,est
1482,ASTRAL-II,QR*,32,26,0,63.69,0.19744,101,50,2000000,1e-06,0.378470854437897,0.33034693877550875,est
1483,ASTRAL-II,QR*,33,32,0,55.06,0.198276,101,50,2000000,1e-06,0.3653186924498369,0.3492551020408159,est
1484,ASTRAL-II,QR*,34,28,0,56.74,0.196784,101,50,2000000,1e-06,0.4831661246561837,0.3317551020408147,est
1485,ASTRAL-II,QR*,35,24,0,55.48,0.2004,101,50,2000000,1e-06,0.2339630750079313,0.33939795918367177,est
1486,ASTRAL-II,QR*,36,18,0,59.48,0.2008,101,50,2000000,1e-06,0.2844322766945417,0.36359183673469336,est
1487,ASTRAL-II,QR*,37,34,0,56.04,0.196988,101,50,2000000,1e-06,0.3694492337570635,0.3353673469387748,est
1488,ASTRAL-II,QR*,38,38,0,82.07,0.201744,101,50,2000000,1e-06,0.39140336158668726,0.31079591836734577,est
1489,ASTRAL-II,QR*,39,12,0,68.81,0.198412,101,50,2000000,1e-06,0.25762447923594284,0.2965510204081622,est
1490,ASTRAL-II,QR*,40,28,0,57.11,0.19832,101,50,2000000,1e-06,0.5097696701856108,0.29822448979591676,est
1491,ASTRAL-II,QR*,41,16,0,53.32,0.197608,101,50,2000000,1e-06,0.2761099906794521,0.3459591836734684,est
1492,ASTRAL-II,QR*,42,18,0,54.32,0.198816,101,50,2000000,1e-06,0.29932769320808167,0.3508469387755092,est
1493,ASTRAL-II,QR*,43,32,0,58.99,0.199628,101,50,2000000,1e-06,0.4301360749465074,0.34587755102040757,est
1494,ASTRAL-II,QR*,44,24,0,57.06,0.197212,101,50,2000000,1e-06,0.18911473709126073,0.3183775510204064,est
1495,ASTRAL-II,QR*,45,6,0,55.1,0.19924,101,50,2000000,1e-06,0.14694897959183678,0.31390816326530435,est
1496,ASTRAL-II,QR*,46,56,0,56.23,0.197856,101,50,2000000,1e-06,0.8452496585858821,0.33183673469387637,est
1497,ASTRAL-II,QR*,47,16,0,54.74,0.197988,101,50,2000000,1e-06,0.18326530612244865,0.328285714285713,est
1498,ASTRAL-II,QR*,48,22,0,57.49,0.197788,101,50,2000000,1e-06,0.11641988487702751,0.3169081632653052,est
1499,ASTRAL-II,QR*,49,30,0,63.07,0.197128,101,50,2000000,1e-06,0.3476455559694584,0.3284489795918353,est
1500,ASTRAL-II,QR,0,24,0,372.11,0.478552,201,1000,10000000,1e-06,0.16613753995652808,0.22822727272727364,est
1501,ASTRAL-II,QR,1,28,0,405.65999999999997,0.479252,201,1000,10000000,1e-06,0.13627691627723956,0.24638888888888946,est
1502,ASTRAL-II,QR,2,28,0,423.16,0.475028,201,1000,10000000,1e-06,0.520430016874949,0.24420202020202014,est
1503,ASTRAL-II,QR,3,22,0,402.34000000000003,0.481452,201,1000,10000000,1e-06,0.22642670403643253,0.20115656565656642,est
1504,ASTRAL-II,QR,4,16,0,406.99,0.478944,201,1000,10000000,1e-06,0.17350000000000065,0.20074747474747584,est
1505,ASTRAL-II,QR,5,40,0,432.98,0.479248,201,1000,10000000,1e-06,0.3979270238041518,0.22981313131313216,est
1506,ASTRAL-II,QR,6,74,0,432.07,0.475208,201,1000,10000000,1e-06,0.575649986991481,0.24025757575757578,est
1507,ASTRAL-II,QR,7,28,0,421.93,0.477352,201,1000,10000000,1e-06,0.3809131446050269,0.1716111111111119,est
1508,ASTRAL-II,QR,8,34,0,423.45,0.47954,201,1000,10000000,1e-06,0.13395454545454694,0.21882323232323334,est
1509,ASTRAL-II,QR,9,26,0,428.14,0.477628,201,1000,10000000,1e-06,0.3211480833540567,0.22809090909090926,est
1510,ASTRAL-II,QR,10,28,0,418.98,0.485268,201,1000,10000000,1e-06,0.17193741362812953,0.1756818181818191,est
1511,ASTRAL-II,QR,11,30,0,429.05,0.479364,201,1000,10000000,1e-06,0.20700329881089388,0.2170454545454552,est
1512,ASTRAL-II,QR,12,36,0,438.83,0.477872,201,1000,10000000,1e-06,0.4029414169694086,0.24216161616161633,est
1513,ASTRAL-II,QR,13,26,0,427.94,0.478936,201,1000,10000000,1e-06,0.1426286171448437,0.24567676767676752,est
1514,ASTRAL-II,QR,14,18,0,434.89,0.482664,201,1000,10000000,1e-06,0.0989098964326826,0.1768939393939402,est
1515,ASTRAL-II,QR,15,28,0,401.06,0.478872,201,1000,10000000,1e-06,0.16479120317095095,0.19870202020202118,est
1516,ASTRAL-II,QR,16,28,0,405.40999999999997,0.478592,201,1000,10000000,1e-06,0.09679538422196779,0.21378787878787972,est
1517,ASTRAL-II,QR,17,30,0,426.73,0.479628,201,1000,10000000,1e-06,0.179044813253957,0.2185000000000009,est
1518,ASTRAL-II,QR,18,28,0,301.1,0.480272,201,1000,10000000,1e-06,0.15284433554304827,0.1809242424242434,est
1519,ASTRAL-II,QR,19,20,0,305.68,0.4793,201,1000,10000000,1e-06,0.2795880724320675,0.21677777777777849,est
1520,ASTRAL-II,QR,20,26,0,302.6,0.476932,201,1000,10000000,1e-06,0.34082174323119163,0.188661616161617,est
1521,ASTRAL-II,QR,21,22,0,297.45,0.479892,201,1000,10000000,1e-06,0.10144444444444589,0.24428787878787903,est
1522,ASTRAL-II,QR,22,22,0,298.82,0.479208,201,1000,10000000,1e-06,0.11066589767730727,0.19956565656565725,est
1523,ASTRAL-II,QR,23,26,0,311.2,0.481144,201,1000,10000000,1e-06,0.24679567699730492,0.25722222222222224,est
1524,ASTRAL-II,QR,24,24,0,277.2,0.480104,201,1000,10000000,1e-06,0.09871081810593617,0.1926818181818191,est
1525,ASTRAL-II,QR,25,22,0,297.02,0.47944,201,1000,10000000,1e-06,0.12691919191919357,0.1901363636363645,est
1526,ASTRAL-II,QR,26,58,0,299.26,0.479496,201,1000,10000000,1e-06,0.44484000829914105,0.22819191919191978,est
1527,ASTRAL-II,QR,27,20,0,300.11,0.480088,201,1000,10000000,1e-06,0.18143786662786168,0.18136363636363745,est
1528,ASTRAL-II,QR,28,16,0,308.83,0.47922,201,1000,10000000,1e-06,0.2126315739550239,0.23028787878787962,est
1529,ASTRAL-II,QR,29,18,0,302.35,0.481284,201,1000,10000000,1e-06,0.10206279963867844,0.170020202020203,est
1530,ASTRAL-II,QR,30,18,0,288.99,0.480124,201,1000,10000000,1e-06,0.18242419954894007,0.21270202020202114,est
1531,ASTRAL-II,QR,31,32,0,266.85,0.479608,201,1000,10000000,1e-06,0.06656565656565745,0.22182828282828326,est
1532,ASTRAL-II,QR,32,22,0,288.9,0.480696,201,1000,10000000,1e-06,0.12425178703438852,0.2149898989898997,est
1533,ASTRAL-II,QR,33,24,0,287.51,0.480908,201,1000,10000000,1e-06,0.3342992642776878,0.23479797979798012,est
1534,ASTRAL-II,QR,34,22,0,281.9,0.479832,201,1000,10000000,1e-06,0.4092115324650141,0.1782222222222232,est
1535,ASTRAL-II,QR,35,20,0,308.51,0.479516,201,1000,10000000,1e-06,0.199589982854664,0.22013636363636446,est
1536,ASTRAL-II,QR,36,26,0,304.82,0.479676,201,1000,10000000,1e-06,0.3313818249061615,0.2186060606060615,est
1537,ASTRAL-II,QR,37,44,0,302.33,0.475152,201,1000,10000000,1e-06,0.6526271092288024,0.20923737373737447,est
1538,ASTRAL-II,QR,38,20,0,301.1,0.479876,201,1000,10000000,1e-06,0.07940035801048571,0.19145454545454632,est
1539,ASTRAL-II,QR,39,26,0,408.1,0.47902,201,1000,10000000,1e-06,0.15617115964632608,0.24709595959595967,est
1540,ASTRAL-II,QR,40,16,0,304.82,0.480196,201,1000,10000000,1e-06,0.06568459276307467,0.20360101010101075,est
1541,ASTRAL-II,QR,41,28,0,273.73,0.48104,201,1000,10000000,1e-06,0.1695101010101019,0.21369696969697052,est
1542,ASTRAL-II,QR,42,16,0,304.07,0.480248,201,1000,10000000,1e-06,0.07966161616161717,0.23827272727272747,est
1543,ASTRAL-II,QR,43,20,0,299.86,0.480828,201,1000,10000000,1e-06,0.10634123513617336,0.18718181818181912,est
1544,ASTRAL-II,QR,44,52,0,269.36,0.476012,201,1000,10000000,1e-06,0.5668758439304237,0.2110656565656576,est
1545,ASTRAL-II,QR,45,26,0,298.52,0.480184,201,1000,10000000,1e-06,0.24084971936068217,0.17644949494949583,est
1546,ASTRAL-II,QR,46,30,0,286.82,0.481208,201,1000,10000000,1e-06,0.11966964582534367,0.21143434343434417,est
1547,ASTRAL-II,QR,47,12,0,299.53,0.479468,201,1000,10000000,1e-06,0.09900799130546103,0.2618282828282828,est
1548,ASTRAL-II,QR,48,22,0,294.79,0.48084,201,1000,10000000,1e-06,0.16482098197161565,0.18389898989899073,est
1549,ASTRAL-II,QR,49,24,0,288.01,0.480624,201,1000,10000000,1e-06,0.12703535353535528,0.21900000000000058,est
1550,ASTRAL-II,QR*,0,12,0,391.32,0.480268,201,1000,10000000,1e-06,0.16613753995652808,0.22822727272727364,est
1551,ASTRAL-II,QR*,1,18,0,420.06,0.478696,201,1000,10000000,1e-06,0.13627691627723956,0.24638888888888946,est
1552,ASTRAL-II,QR*,2,24,0,462.96,0.478048,201,1000,10000000,1e-06,0.520430016874949,0.24420202020202014,est
1553,ASTRAL-II,QR*,3,22,0,288.37,0.480072,201,1000,10000000,1e-06,0.22642670403643253,0.20115656565656642,est
1554,ASTRAL-II,QR*,4,14,0,293.74,0.480616,201,1000,10000000,1e-06,0.17350000000000065,0.20074747474747584,est
1555,ASTRAL-II,QR*,5,24,0,296.07,0.481364,201,1000,10000000,1e-06,0.3979270238041518,0.22981313131313216,est
1556,ASTRAL-II,QR*,6,68,0,262.82,0.476952,201,1000,10000000,1e-06,0.575649986991481,0.24025757575757578,est
1557,ASTRAL-II,QR*,7,18,0,293.5,0.478116,201,1000,10000000,1e-06,0.3809131446050269,0.1716111111111119,est
