,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
686,ASTRAL-II,QR*,36,0,1,391.08,0.480384,201,1000,10000000,1e-07,0,0.08928787878788023,true
687,ASTRAL-II,QR*,37,14,0,373.44,0.480976,201,1000,10000000,1e-07,0,0.08079292929293051,true
688,ASTRAL-II,QR*,38,0,1,248.16,0.481616,201,1000,10000000,1e-07,0,0.09467171717171874,true
689,ASTRAL-II,QR*,39,0,1,426.18,0.48082,201,1000,10000000,1e-07,0,0.06818686868686968,true
690,ASTRAL-II,QR*,40,2,0,226.05,0.480172,201,1000,10000000,1e-07,0,0.09101010101010246,true
691,ASTRAL-II,QR*,41,0,1,205.92000000000002,0.481124,201,1000,10000000,1e-07,0,0.07882828282828405,true
692,ASTRAL-II,QR*,42,0,1,208.52,0.478744,201,1000,10000000,1e-07,0,0.0873383838383852,true
693,ASTRAL-II,QR*,43,0,1,422.25,0.480356,201,1000,10000000,1e-07,0,0.0917929292929308,true
694,ASTRAL-II,QR*,44,12,0,300.22,0.479936,201,1000,10000000,1e-07,0,0.08501515151515283,true
695,ASTRAL-II,QR*,45,16,0,414.27,0.480408,201,1000,10000000,1e-07,0,0.07796969696969812,true
696,ASTRAL-II,QR*,46,0,1,264.38,0.48094,201,1000,10000000,1e-07,0,0.08869696969697113,true
697,ASTRAL-II,QR*,47,0,1,430.58,0.479008,201,1000,10000000,1e-07,0,0.09960606060606221,true
698,ASTRAL-II,QR*,48,0,1,301.11,0.47984,201,1000,10000000,1e-07,0,0.09040909090909233,true
699,ASTRAL-II,QR*,49,24,0,276.65,0.478972,201,1000,10000000,1e-07,0,0.07918686868686987,true
700,ASTRAL-II,QR,0,20,0,402.3,0.441148,201,200,10000000,1e-07,0,0.08695959595959733,true
701,ASTRAL-II,QR,1,20,0,417.93,0.442924,201,200,10000000,1e-07,0,0.06779797979798077,true
702,ASTRAL-II,QR,2,0,1,392.13,0.439812,201,200,10000000,1e-07,0,0.1090000000000017,true
703,ASTRAL-II,QR,3,12,0,436.96,0.442696,201,200,10000000,1e-07,0,0.09777272727272877,true
704,ASTRAL-II,QR,4,18,0,360.65,0.439524,201,200,10000000,1e-07,0,0.09628787878788038,true
705,ASTRAL-II,QR,5,0,1,419.88,0.442248,201,200,10000000,1e-07,0,0.1046010101010118,true
706,ASTRAL-II,QR,6,16,0,405.71,0.440028,201,200,10000000,1e-07,0,0.09244949494949645,true
707,ASTRAL-II,QR,7,14,0,435.06,0.440776,201,200,10000000,1e-07,0,0.09362626262626417,true
708,ASTRAL-II,QR,8,2,0,437.72,0.441712,201,200,10000000,1e-07,0,0.09461111111111264,true
709,ASTRAL-II,QR,9,0,1,410.82,0.442148,201,200,10000000,1e-07,0,0.10292424242424404,true
710,ASTRAL-II,QR,10,16,0,431.18,0.4396,201,200,10000000,1e-07,0,0.0849747474747488,true
711,ASTRAL-II,QR,11,18,0,425.49,0.439512,201,200,10000000,1e-07,0,0.096924242424244,true
712,ASTRAL-II,QR,12,18,0,430.95,0.441744,201,200,10000000,1e-07,0,0.1074393939393956,true
713,ASTRAL-II,QR,13,20,0,439.99,0.441652,201,200,10000000,1e-07,0,0.07897979797979918,true
714,ASTRAL-II,QR,14,0,1,422.27,0.438824,201,200,10000000,1e-07,0,0.09621212121212278,true
715,ASTRAL-II,QR,15,0,1,423.06,0.44216,201,200,10000000,1e-07,0,0.09226767676767822,true
716,ASTRAL-II,QR,16,8,0,359.68,0.44088,201,200,10000000,1e-07,0,0.06140909090909178,true
717,ASTRAL-II,QR,17,10,0,499.93,0.440908,201,200,10000000,1e-07,0,0.08490404040404173,true
718,ASTRAL-II,QR,18,0,1,510.48,0.440864,201,200,10000000,1e-07,0,0.0892676767676782,true
719,ASTRAL-II,QR,19,22,0,511.74,0.44066,201,200,10000000,1e-07,0,0.100454545454547,true
720,ASTRAL-II,QR,20,24,0,513.03,0.441532,201,200,10000000,1e-07,0,0.08633838383838514,true
721,ASTRAL-II,QR,21,12,0,307.47,0.440772,201,200,10000000,1e-07,0,0.07202525252525355,true
722,ASTRAL-II,QR,22,16,0,296.48,0.441332,201,200,10000000,1e-07,0,0.08558585858585994,true
723,ASTRAL-II,QR,23,30,0,313.34,0.442416,201,200,10000000,1e-07,0,0.09941919191919348,true
724,ASTRAL-II,QR,24,0,1,297.21,0.440676,201,200,10000000,1e-07,0,0.08645959595959732,true
725,ASTRAL-II,QR,25,16,0,297.46,0.439408,201,200,10000000,1e-07,0,0.08389898989899118,true
726,ASTRAL-II,QR,26,24,0,267.85,0.443904,201,200,10000000,1e-07,0,0.09229797979798132,true
727,ASTRAL-II,QR,27,22,0,283.08,0.441268,201,200,10000000,1e-07,0,0.0870303030303044,true
728,ASTRAL-II,QR,28,22,0,254.99,0.43924,201,200,10000000,1e-07,0,0.09057575757575904,true
729,ASTRAL-II,QR,29,10,0,291.6,0.439548,201,200,10000000,1e-07,0,0.0844040404040417,true
730,ASTRAL-II,QR,30,14,0,293.06,0.442468,201,200,10000000,1e-07,0,0.09722222222222382,true
731,ASTRAL-II,QR,31,20,0,308.95,0.439008,201,200,10000000,1e-07,0,0.07469696969697079,true
732,ASTRAL-II,QR,32,28,0,298.52,0.44108,201,200,10000000,1e-07,0,0.10569696969697141,true
733,ASTRAL-II,QR,33,22,0,254.05,0.442864,201,200,10000000,1e-07,0,0.09366161616161764,true
734,ASTRAL-II,QR,34,10,0,306.14,0.440336,201,200,10000000,1e-07,0,0.09144949494949643,true
735,ASTRAL-II,QR,35,0,1,293.42,0.43978,201,200,10000000,1e-07,0,0.098803030303032,true
736,ASTRAL-II,QR,36,0,1,297.82,0.441312,201,200,10000000,1e-07,0,0.08928787878788023,true
737,ASTRAL-II,QR,37,18,0,272.03,0.440532,201,200,10000000,1e-07,0,0.08079292929293051,true
738,ASTRAL-II,QR,38,28,0,301.76,0.442884,201,200,10000000,1e-07,0,0.09467171717171874,true
739,ASTRAL-II,QR,39,0,1,1109.17,0.440192,201,200,10000000,1e-07,0,0.06818686868686968,true
740,ASTRAL-II,QR,40,0,1,275.31,0.44052,201,200,10000000,1e-07,0,0.09101010101010246,true
741,ASTRAL-II,QR,41,0,1,262.36,0.442456,201,200,10000000,1e-07,0,0.07882828282828405,true
742,ASTRAL-II,QR,42,0,1,293.82,0.4395,201,200,10000000,1e-07,0,0.0873383838383852,true
743,ASTRAL-II,QR,43,14,0,281.62,0.443224,201,200,10000000,1e-07,0,0.0917929292929308,true
744,ASTRAL-II,QR,44,22,0,294.6,0.441224,201,200,10000000,1e-07,0,0.08501515151515283,true
745,ASTRAL-II,QR,45,14,0,290.09000000000003,0.440544,201,200,10000000,1e-07,0,0.07796969696969812,true
746,ASTRAL-II,QR,46,18,0,303.2,0.441848,201,200,10000000,1e-07,0,0.08869696969697113,true
747,ASTRAL-II,QR,47,0,1,274.51,0.440776,201,200,10000000,1e-07,0,0.09960606060606221,true
748,ASTRAL-II,QR,48,24,0,258.2,0.439256,201,200,10000000,1e-07,0,0.09040909090909233,true
749,ASTRAL-II,QR,49,30,0,298.57,0.441672,201,200,10000000,1e-07,0,0.07918686868686987,true
750,ASTRAL-II,QR*,0,2,0,399.12,0.440316,201,200,10000000,1e-07,0,0.08695959595959733,true
751,ASTRAL-II,QR*,1,20,0,425.54,0.440904,201,200,10000000,1e-07,0,0.06779797979798077,true
752,ASTRAL-II,QR*,2,8,0,381.33,0.4403,201,200,10000000,1e-07,0,0.1090000000000017,true
753,ASTRAL-II,QR*,3,0,1,401.58,0.4413,201,200,10000000,1e-07,0,0.09777272727272877,true
754,ASTRAL-II,QR*,4,6,0,389.61,0.441416,201,200,10000000,1e-07,0,0.09628787878788038,true
755,ASTRAL-II,QR*,5,28,0,419.19,0.440152,201,200,10000000,1e-07,0,0.1046010101010118,true
756,ASTRAL-II,QR*,6,20,0,400.76,0.44124,201,200,10000000,1e-07,0,0.09244949494949645,true
757,ASTRAL-II,QR*,7,20,0,407.08,0.441664,201,200,10000000,1e-07,0,0.09362626262626417,true
758,ASTRAL-II,QR*,8,20,0,405.73,0.441208,201,200,10000000,1e-07,0,0.09461111111111264,true
759,ASTRAL-II,QR*,9,0,1,405.75,0.441048,201,200,10000000,1e-07,0,0.10292424242424404,true
760,ASTRAL-II,QR*,10,20,0,421.91,0.438764,201,200,10000000,1e-07,0,0.0849747474747488,true
761,ASTRAL-II,QR*,11,16,0,401.02,0.4399,201,200,10000000,1e-07,0,0.096924242424244,true
762,ASTRAL-II,QR*,12,18,0,413.77,0.44074,201,200,10000000,1e-07,0,0.1074393939393956,true
763,ASTRAL-II,QR*,13,18,0,417.21,0.443628,201,200,10000000,1e-07,0,0.07897979797979918,true
764,ASTRAL-II,QR*,14,14,0,381.74,0.441708,201,200,10000000,1e-07,0,0.09621212121212278,true
765,ASTRAL-II,QR*,15,0,1,394.08,0.440316,201,200,10000000,1e-07,0,0.09226767676767822,true
766,ASTRAL-II,QR*,16,12,0,378.03,0.4411,201,200,10000000,1e-07,0,0.06140909090909178,true
767,ASTRAL-II,QR*,17,0,1,374.41,0.440612,201,200,10000000,1e-07,0,0.08490404040404173,true
768,ASTRAL-II,QR*,18,0,1,410.13,0.440364,201,200,10000000,1e-07,0,0.0892676767676782,true
769,ASTRAL-II,QR*,19,20,0,419.36,0.440832,201,200,10000000,1e-07,0,0.100454545454547,true
770,ASTRAL-II,QR*,20,24,0,418.09000000000003,0.441988,201,200,10000000,1e-07,0,0.08633838383838514,true
771,ASTRAL-II,QR*,21,16,0,408.97,0.44046,201,200,10000000,1e-07,0,0.07202525252525355,true
772,ASTRAL-II,QR*,22,0,1,393.7,0.441288,201,200,10000000,1e-07,0,0.08558585858585994,true
773,ASTRAL-II,QR*,23,0,1,260.25,0.4387,201,200,10000000,1e-07,0,0.09941919191919348,true
774,ASTRAL-II,QR*,24,0,1,278.13,0.440452,201,200,10000000,1e-07,0,0.08645959595959732,true
775,ASTRAL-II,QR*,25,16,0,481.8,0.438824,201,200,10000000,1e-07,0,0.08389898989899118,true
776,ASTRAL-II,QR*,26,20,0,468.59000000000003,0.439516,201,200,10000000,1e-07,0,0.09229797979798132,true
777,ASTRAL-II,QR*,27,2,0,716.05,0.44242,201,200,10000000,1e-07,0,0.0870303030303044,true
778,ASTRAL-II,QR*,28,0,1,592.07,0.439612,201,200,10000000,1e-07,0,0.09057575757575904,true
779,ASTRAL-II,QR*,29,8,0,652.4,0.4418,201,200,10000000,1e-07,0,0.0844040404040417,true
780,ASTRAL-II,QR*,30,24,0,302.7,0.441176,201,200,10000000,1e-07,0,0.09722222222222382,true
781,ASTRAL-II,QR*,31,18,0,295.0,0.442428,201,200,10000000,1e-07,0,0.07469696969697079,true
782,ASTRAL-II,QR*,32,8,0,272.89,0.4399,201,200,10000000,1e-07,0,0.10569696969697141,true
783,ASTRAL-II,QR*,33,0,1,250.43,0.440508,201,200,10000000,1e-07,0,0.09366161616161764,true
784,ASTRAL-II,QR*,34,2,0,294.74,0.44094,201,200,10000000,1e-07,0,0.09144949494949643,true
785,ASTRAL-II,QR*,35,2,0,259.97,0.44124,201,200,10000000,1e-07,0,0.098803030303032,true
786,ASTRAL-II,QR*,36,24,0,282.15999999999997,0.44064,201,200,10000000,1e-07,0,0.08928787878788023,true
787,ASTRAL-II,QR*,37,14,0,275.65,0.441032,201,200,10000000,1e-07,0,0.08079292929293051,true
788,ASTRAL-II,QR*,38,0,1,294.22,0.438856,201,200,10000000,1e-07,0,0.09467171717171874,true
789,ASTRAL-II,QR*,39,0,1,293.29,0.43918,201,200,10000000,1e-07,0,0.06818686868686968,true
790,ASTRAL-II,QR*,40,2,0,286.47,0.439056,201,200,10000000,1e-07,0,0.09101010101010246,true
791,ASTRAL-II,QR*,41,0,1,276.89,0.440864,201,200,10000000,1e-07,0,0.07882828282828405,true
792,ASTRAL-II,QR*,42,0,1,360.25,0.440628,201,200,10000000,1e-07,0,0.0873383838383852,true
793,ASTRAL-II,QR*,43,0,1,401.61,0.441116,201,200,10000000,1e-07,0,0.0917929292929308,true
794,ASTRAL-II,QR*,44,0,1,400.22,0.439796,201,200,10000000,1e-07,0,0.08501515151515283,true
795,ASTRAL-II,QR*,45,0,1,392.32,0.439864,201,200,10000000,1e-07,0,0.07796969696969812,true
796,ASTRAL-II,QR*,46,6,0,398.98,0.441996,201,200,10000000,1e-07,0,0.08869696969697113,true
797,ASTRAL-II,QR*,47,0,1,410.84000000000003,0.440868,201,200,10000000,1e-07,0,0.09960606060606221,true
798,ASTRAL-II,QR*,48,0,1,401.45,0.442496,201,200,10000000,1e-07,0,0.09040909090909233,true
799,ASTRAL-II,QR*,49,16,0,399.87,0.444896,201,200,10000000,1e-07,0,0.07918686868686987,true
800,ASTRAL-II,QR,0,18,0,248.46,0.43422,201,50,10000000,1e-07,0,0.08695959595959733,true
801,ASTRAL-II,QR,1,26,0,301.66,0.433336,201,50,10000000,1e-07,0,0.06779797979798077,true
802,ASTRAL-II,QR,2,10,0,286.21,0.43408,201,50,10000000,1e-07,0,0.1090000000000017,true
803,ASTRAL-II,QR,3,18,0,275.48,0.437596,201,50,10000000,1e-07,0,0.09777272727272877,true
804,ASTRAL-II,QR,4,18,0,308.34,0.432416,201,50,10000000,1e-07,0,0.09628787878788038,true
805,ASTRAL-II,QR,5,28,0,307.22,0.43304,201,50,10000000,1e-07,0,0.1046010101010118,true
806,ASTRAL-II,QR,6,18,0,260.11,0.432648,201,50,10000000,1e-07,0,0.09244949494949645,true
807,ASTRAL-II,QR,7,30,0,401.74,0.432296,201,50,10000000,1e-07,0,0.09362626262626417,true
808,ASTRAL-II,QR,8,22,0,422.01,0.440404,201,50,10000000,1e-07,0,0.09461111111111264,true
809,ASTRAL-II,QR,9,24,0,420.95,0.433624,201,50,10000000,1e-07,0,0.10292424242424404,true
810,ASTRAL-II,QR,10,22,0,418.76,0.4322,201,50,10000000,1e-07,0,0.0849747474747488,true
811,ASTRAL-II,QR,11,18,0,401.62,0.433292,201,50,10000000,1e-07,0,0.096924242424244,true
812,ASTRAL-II,QR,12,16,0,404.64,0.432272,201,50,10000000,1e-07,0,0.1074393939393956,true
813,ASTRAL-II,QR,13,18,0,436.16,0.433816,201,50,10000000,1e-07,0,0.07897979797979918,true
814,ASTRAL-II,QR,14,0,1,438.47,0.435272,201,50,10000000,1e-07,0,0.09621212121212278,true
815,ASTRAL-II,QR,15,8,0,408.62,0.435108,201,50,10000000,1e-07,0,0.09226767676767822,true
816,ASTRAL-II,QR,16,8,0,432.66,0.43348,201,50,10000000,1e-07,0,0.06140909090909178,true
817,ASTRAL-II,QR,17,26,0,434.6,0.432332,201,50,10000000,1e-07,0,0.08490404040404173,true
818,ASTRAL-II,QR,18,30,0,414.22,0.432108,201,50,10000000,1e-07,0,0.0892676767676782,true
819,ASTRAL-II,QR,19,20,0,390.41,0.433156,201,50,10000000,1e-07,0,0.100454545454547,true
820,ASTRAL-II,QR,20,18,0,439.32,0.435104,201,50,10000000,1e-07,0,0.08633838383838514,true
821,ASTRAL-II,QR,21,24,0,420.54,0.43392,201,50,10000000,1e-07,0,0.07202525252525355,true
822,ASTRAL-II,QR,22,18,0,410.85,0.433812,201,50,10000000,1e-07,0,0.08558585858585994,true
823,ASTRAL-II,QR,23,24,0,451.6,0.43448,201,50,10000000,1e-07,0,0.09941919191919348,true
824,ASTRAL-II,QR,24,22,0,444.88,0.435092,201,50,10000000,1e-07,0,0.08645959595959732,true
825,ASTRAL-II,QR,25,20,0,408.51,0.43174,201,50,10000000,1e-07,0,0.08389898989899118,true
826,ASTRAL-II,QR,26,10,0,408.0,0.433812,201,50,10000000,1e-07,0,0.09229797979798132,true
827,ASTRAL-II,QR,27,18,0,434.3,0.433764,201,50,10000000,1e-07,0,0.0870303030303044,true
828,ASTRAL-II,QR,28,22,0,277.64,0.432152,201,50,10000000,1e-07,0,0.09057575757575904,true
829,ASTRAL-II,QR,29,18,0,297.6,0.433852,201,50,10000000,1e-07,0,0.0844040404040417,true
830,ASTRAL-II,QR,30,26,0,307.64,0.433328,201,50,10000000,1e-07,0,0.09722222222222382,true
831,ASTRAL-II,QR,31,8,0,298.03,0.433904,201,50,10000000,1e-07,0,0.07469696969697079,true
832,ASTRAL-II,QR,32,24,0,411.03,0.437796,201,50,10000000,1e-07,0,0.10569696969697141,true
833,ASTRAL-II,QR,33,28,0,411.52,0.433688,201,50,10000000,1e-07,0,0.09366161616161764,true
834,ASTRAL-II,QR,34,24,0,323.82,0.435624,201,50,10000000,1e-07,0,0.09144949494949643,true
835,ASTRAL-II,QR,35,18,0,294.81,0.433412,201,50,10000000,1e-07,0,0.098803030303032,true
836,ASTRAL-II,QR,36,18,0,293.0,0.434524,201,50,10000000,1e-07,0,0.08928787878788023,true
837,ASTRAL-II,QR,37,18,0,287.09000000000003,0.434388,201,50,10000000,1e-07,0,0.08079292929293051,true
838,ASTRAL-II,QR,38,28,0,311.92,0.433324,201,50,10000000,1e-07,0,0.09467171717171874,true
839,ASTRAL-II,QR,39,32,0,314.53,0.433268,201,50,10000000,1e-07,0,0.06818686868686968,true
840,ASTRAL-II,QR,40,16,0,304.37,0.43338,201,50,10000000,1e-07,0,0.09101010101010246,true
841,ASTRAL-II,QR,41,32,0,273.89,0.438776,201,50,10000000,1e-07,0,0.07882828282828405,true
842,ASTRAL-II,QR,42,20,0,298.81,0.433804,201,50,10000000,1e-07,0,0.0873383838383852,true
843,ASTRAL-II,QR,43,22,0,415.59000000000003,0.43242,201,50,10000000,1e-07,0,0.0917929292929308,true
844,ASTRAL-II,QR,44,14,0,416.37,0.433652,201,50,10000000,1e-07,0,0.08501515151515283,true
845,ASTRAL-II,QR,45,14,0,403.19,0.436916,201,50,10000000,1e-07,0,0.07796969696969812,true
846,ASTRAL-II,QR,46,24,0,424.54,0.434548,201,50,10000000,1e-07,0,0.08869696969697113,true
847,ASTRAL-II,QR,47,26,0,428.07,0.431628,201,50,10000000,1e-07,0,0.09960606060606221,true
848,ASTRAL-II,QR,48,6,0,403.37,0.432912,201,50,10000000,1e-07,0,0.09040909090909233,true
849,ASTRAL-II,QR,49,22,0,383.07,0.433776,201,50,10000000,1e-07,0,0.07918686868686987,true
850,ASTRAL-II,QR*,0,18,0,393.04,0.433496,201,50,10000000,1e-07,0,0.08695959595959733,true
851,ASTRAL-II,QR*,1,10,0,417.79,0.433516,201,50,10000000,1e-07,0,0.06779797979798077,true
852,ASTRAL-II,QR*,2,8,0,374.11,0.434856,201,50,10000000,1e-07,0,0.1090000000000017,true
853,ASTRAL-II,QR*,3,0,1,400.43,0.437324,201,50,10000000,1e-07,0,0.09777272727272877,true
854,ASTRAL-II,QR*,4,2,0,406.46,0.43248,201,50,10000000,1e-07,0,0.09628787878788038,true
855,ASTRAL-II,QR*,5,28,0,402.46,0.433164,201,50,10000000,1e-07,0,0.1046010101010118,true
856,ASTRAL-II,QR*,6,12,0,392.3,0.434032,201,50,10000000,1e-07,0,0.09244949494949645,true
857,ASTRAL-II,QR*,7,20,0,391.73,0.43304,201,50,10000000,1e-07,0,0.09362626262626417,true
858,ASTRAL-II,QR*,8,22,0,398.01,0.432688,201,50,10000000,1e-07,0,0.09461111111111264,true
859,ASTRAL-II,QR*,9,6,0,399.15999999999997,0.433576,201,50,10000000,1e-07,0,0.10292424242424404,true
860,ASTRAL-II,QR*,10,4,0,494.38,0.434292,201,50,10000000,1e-07,0,0.0849747474747488,true
861,ASTRAL-II,QR*,11,4,0,385.17,0.434804,201,50,10000000,1e-07,0,0.096924242424244,true
862,ASTRAL-II,QR*,12,4,0,387.12,0.43412,201,50,10000000,1e-07,0,0.1074393939393956,true
863,ASTRAL-II,QR*,13,4,0,384.22,0.438416,201,50,10000000,1e-07,0,0.07897979797979918,true
864,ASTRAL-II,QR*,14,0,1,382.67,0.432984,201,50,10000000,1e-07,0,0.09621212121212278,true
865,ASTRAL-II,QR*,15,0,1,373.63,0.433344,201,50,10000000,1e-07,0,0.09226767676767822,true
866,ASTRAL-II,QR*,16,12,0,383.62,0.433196,201,50,10000000,1e-07,0,0.06140909090909178,true
867,ASTRAL-II,QR*,17,4,0,370.26,0.432244,201,50,10000000,1e-07,0,0.08490404040404173,true
868,ASTRAL-II,QR*,18,0,1,363.14,0.432984,201,50,10000000,1e-07,0,0.0892676767676782,true
869,ASTRAL-II,QR*,19,18,0,417.15,0.436136,201,50,10000000,1e-07,0,0.100454545454547,true
870,ASTRAL-II,QR*,20,4,0,411.44,0.433716,201,50,10000000,1e-07,0,0.08633838383838514,true
871,ASTRAL-II,QR*,21,16,0,413.71,0.432432,201,50,10000000,1e-07,0,0.07202525252525355,true
872,ASTRAL-II,QR*,22,0,1,403.53,0.432452,201,50,10000000,1e-07,0,0.08558585858585994,true
873,ASTRAL-II,QR*,23,26,0,400.23,0.434404,201,50,10000000,1e-07,0,0.09941919191919348,true
874,ASTRAL-II,QR*,24,4,0,514.76,0.434064,201,50,10000000,1e-07,0,0.08645959595959732,true
875,ASTRAL-II,QR*,25,6,0,550.86,0.43404,201,50,10000000,1e-07,0,0.08389898989899118,true
876,ASTRAL-II,QR*,26,28,0,482.12,0.435588,201,50,10000000,1e-07,0,0.09229797979798132,true
877,ASTRAL-II,QR*,27,12,0,522.94,0.432792,201,50,10000000,1e-07,0,0.0870303030303044,true
878,ASTRAL-II,QR*,28,2,0,268.24,0.43186,201,50,10000000,1e-07,0,0.09057575757575904,true
879,ASTRAL-II,QR*,29,4,0,276.45,0.432936,201,50,10000000,1e-07,0,0.0844040404040417,true
880,ASTRAL-II,QR*,30,24,0,305.01,0.433044,201,50,10000000,1e-07,0,0.09722222222222382,true
881,ASTRAL-II,QR*,31,6,0,294.01,0.434028,201,50,10000000,1e-07,0,0.07469696969697079,true
882,ASTRAL-II,QR*,32,22,0,303.38,0.432928,201,50,10000000,1e-07,0,0.10569696969697141,true
883,ASTRAL-II,QR*,33,0,1,263.59,0.433624,201,50,10000000,1e-07,0,0.09366161616161764,true
884,ASTRAL-II,QR*,34,10,0,302.92,0.43602,201,50,10000000,1e-07,0,0.09144949494949643,true
885,ASTRAL-II,QR*,35,2,0,265.69,0.432716,201,50,10000000,1e-07,0,0.098803030303032,true
886,ASTRAL-II,QR*,36,14,0,285.75,0.431432,201,50,10000000,1e-07,0,0.08928787878788023,true
887,ASTRAL-II,QR*,37,16,0,295.13,0.4327,201,50,10000000,1e-07,0,0.08079292929293051,true
888,ASTRAL-II,QR*,38,8,0,294.0,0.43254,201,50,10000000,1e-07,0,0.09467171717171874,true
889,ASTRAL-II,QR*,39,12,0,287.87,0.436068,201,50,10000000,1e-07,0,0.06818686868686968,true
890,ASTRAL-II,QR*,40,14,0,285.4,0.432568,201,50,10000000,1e-07,0,0.09101010101010246,true
891,ASTRAL-II,QR*,41,0,1,260.28,0.4368,201,50,10000000,1e-07,0,0.07882828282828405,true
892,ASTRAL-II,QR*,42,0,1,280.69,0.438768,201,50,10000000,1e-07,0,0.0873383838383852,true
893,ASTRAL-II,QR*,43,0,1,276.93,0.438248,201,50,10000000,1e-07,0,0.0917929292929308,true
894,ASTRAL-II,QR*,44,4,0,265.49,0.432308,201,50,10000000,1e-07,0,0.08501515151515283,true
895,ASTRAL-II,QR*,45,0,1,261.73,0.434332,201,50,10000000,1e-07,0,0.07796969696969812,true
896,ASTRAL-II,QR*,46,6,0,257.82,0.433116,201,50,10000000,1e-07,0,0.08869696969697113,true
897,ASTRAL-II,QR*,47,0,1,282.93,0.434332,201,50,10000000,1e-07,0,0.09960606060606221,true
898,ASTRAL-II,QR*,48,6,0,275.67,0.433144,201,50,10000000,1e-07,0,0.09040909090909233,true
899,ASTRAL-II,QR*,49,4,0,304.66,0.43368,201,50,10000000,1e-07,0,0.07918686868686987,true
900,ASTRAL-II,QR,0,0,1,398.42,0.480116,201,1000,2000000,1e-06,0,0.3385454545454554,true
901,ASTRAL-II,QR,1,0,1,322.44,0.47942,201,1000,2000000,1e-06,0,0.32758585858585887,true
902,ASTRAL-II,QR,2,0,1,376.45,0.479552,201,1000,2000000,1e-06,0,0.35313636363636525,true
903,ASTRAL-II,QR,3,0,1,355.36,0.480736,201,1000,2000000,1e-06,0,0.3306262626262635,true
904,ASTRAL-II,QR,4,0,1,370.19,0.47964,201,1000,2000000,1e-06,0,0.3191717171717175,true
905,ASTRAL-II,QR,5,0,1,369.43,0.47824,201,1000,2000000,1e-06,0,0.33715656565656643,true
906,ASTRAL-II,QR,6,0,1,373.21,0.480332,201,1000,2000000,1e-06,0,0.32176262626262686,true
907,ASTRAL-II,QR,7,0,1,377.18,0.479988,201,1000,2000000,1e-06,0,0.3105303030303033,true
908,ASTRAL-II,QR,8,0,1,388.76,0.481284,201,1000,2000000,1e-06,0,0.3418787878787888,true
909,ASTRAL-II,QR,9,0,1,388.05,0.480088,201,1000,2000000,1e-06,0,0.35080808080808157,true
910,ASTRAL-II,QR,10,0,1,481.28,0.47938,201,1000,2000000,1e-06,0,0.29794949494949463,true
911,ASTRAL-II,QR,11,0,1,377.2,0.481524,201,1000,2000000,1e-06,0,0.316237373737374,true
912,ASTRAL-II,QR,12,0,1,296.90999999999997,0.478756,201,1000,2000000,1e-06,0,0.31846464646464656,true
913,ASTRAL-II,QR,13,0,1,388.93,0.480688,201,1000,2000000,1e-06,0,0.32084343434343515,true
914,ASTRAL-II,QR,14,0,1,336.7,0.47916,201,1000,2000000,1e-06,0,0.34842424242424325,true
915,ASTRAL-II,QR,15,0,1,361.08,0.480248,201,1000,2000000,1e-06,0,0.31886868686868736,true
916,ASTRAL-II,QR,16,0,1,364.77,0.479812,201,1000,2000000,1e-06,0,0.338080808080809,true
917,ASTRAL-II,QR,17,0,1,385.12,0.481508,201,1000,2000000,1e-06,0,0.3149444444444449,true
918,ASTRAL-II,QR,18,0,1,371.01,0.478584,201,1000,2000000,1e-06,0,0.38293939393939624,true
919,ASTRAL-II,QR,19,0,1,371.92,0.479808,201,1000,2000000,1e-06,0,0.3410707070707078,true
920,ASTRAL-II,QR,20,0,1,335.99,0.479172,201,1000,2000000,1e-06,0,0.3464797979797994,true
921,ASTRAL-II,QR,21,0,1,342.65,0.479344,201,1000,2000000,1e-06,0,0.3581414141414153,true
922,ASTRAL-II,QR,22,0,1,346.72,0.480148,201,1000,2000000,1e-06,0,0.324116161616162,true
923,ASTRAL-II,QR,23,0,1,377.07,0.479628,201,1000,2000000,1e-06,0,0.3279747474747482,true
924,ASTRAL-II,QR,24,0,1,360.14,0.480416,201,1000,2000000,1e-06,0,0.3411060606060615,true
925,ASTRAL-II,QR,25,0,1,367.94,0.479228,201,1000,2000000,1e-06,0,0.36044949494949624,true
926,ASTRAL-II,QR,26,0,1,360.8,0.477648,201,1000,2000000,1e-06,0,0.3509343434343441,true
927,ASTRAL-II,QR,27,0,1,362.14,0.479056,201,1000,2000000,1e-06,0,0.351242424242425,true
928,ASTRAL-II,QR,28,0,1,273.95,0.478852,201,1000,2000000,1e-06,0,0.347464646464647,true
929,ASTRAL-II,QR,29,0,1,227.47,0.479664,201,1000,2000000,1e-06,0,0.3513585858585874,true
930,ASTRAL-II,QR,30,0,1,259.71,0.481988,201,1000,2000000,1e-06,0,0.32917171717171756,true
931,ASTRAL-II,QR,31,0,1,247.65,0.478364,201,1000,2000000,1e-06,0,0.35097474747474866,true
932,ASTRAL-II,QR,32,0,1,248.67,0.480224,201,1000,2000000,1e-06,0,0.32464141414141434,true
933,ASTRAL-II,QR,33,0,1,227.3,0.47898,201,1000,2000000,1e-06,0,0.3186010101010105,true
934,ASTRAL-II,QR,34,0,1,263.92,0.478912,201,1000,2000000,1e-06,0,0.3132878787878787,true
935,ASTRAL-II,QR,35,0,1,265.22,0.48134,201,1000,2000000,1e-06,0,0.3193383838383841,true
