,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
684,ASTRAL-II,QR*,34,20,0,309.57,0.476388,201,1000,10000000,1e-07,0.6083145360022247,0.09144949494949643,est
685,ASTRAL-II,QR*,35,18,0,310.11,0.47798,201,1000,10000000,1e-07,0.2267676767676771,0.098803030303032,est
686,ASTRAL-II,QR*,36,18,0,259.03,0.4799,201,1000,10000000,1e-07,0.26176767676767715,0.08928787878788023,est
687,ASTRAL-II,QR*,37,14,0,298.05,0.479396,201,1000,10000000,1e-07,0.26071717171717196,0.08079292929293051,est
688,ASTRAL-II,QR*,38,2,0,305.99,0.47934,201,1000,10000000,1e-07,0.2208939393939393,0.09467171717171874,est
689,ASTRAL-II,QR*,39,2,0,288.92,0.478288,201,1000,10000000,1e-07,0.12525252525252706,0.06818686868686968,est
690,ASTRAL-II,QR*,40,14,0,274.31,0.479048,201,1000,10000000,1e-07,0.2149393939393943,0.09101010101010246,est
691,ASTRAL-II,QR*,41,14,0,289.73,0.481536,201,1000,10000000,1e-07,0.22962626262626293,0.07882828282828405,est
692,ASTRAL-II,QR*,42,18,0,275.46,0.478528,201,1000,10000000,1e-07,0.17804513012765608,0.0873383838383852,est
693,ASTRAL-II,QR*,43,20,0,257.05,0.4799,201,1000,10000000,1e-07,0.17603353791075363,0.0917929292929308,est
694,ASTRAL-II,QR*,44,12,0,292.19,0.480504,201,1000,10000000,1e-07,0.1572474747474758,0.08501515151515283,est
695,ASTRAL-II,QR*,45,6,0,277.03,0.478884,201,1000,10000000,1e-07,0.5528750832858569,0.07796969696969812,est
696,ASTRAL-II,QR*,46,24,0,228.9,0.479536,201,1000,10000000,1e-07,0.19809090909090973,0.08869696969697113,est
697,ASTRAL-II,QR*,47,2,0,305.17,0.480208,201,1000,10000000,1e-07,0.1472624115988438,0.09960606060606221,est
698,ASTRAL-II,QR*,48,10,0,305.76,0.479428,201,1000,10000000,1e-07,0.2234141414141412,0.09040909090909233,est
699,ASTRAL-II,QR*,49,6,0,299.71,0.479508,201,1000,10000000,1e-07,0.2720656565656569,0.07918686868686987,est
700,ASTRAL-II,QR,0,22,0,426.44,0.442304,201,200,10000000,1e-07,0.3806247794399709,0.08695959595959733,est
701,ASTRAL-II,QR,1,18,0,434.47,0.4387,201,200,10000000,1e-07,0.27714646464646525,0.06779797979798077,est
702,ASTRAL-II,QR,2,0,1,410.83,0.441632,201,200,10000000,1e-07,0.19430808080808112,0.1090000000000017,est
703,ASTRAL-II,QR,3,24,0,413.43,0.441528,201,200,10000000,1e-07,0.460984904052782,0.09777272727272877,est
704,ASTRAL-II,QR,4,20,0,412.58,0.441208,201,200,10000000,1e-07,0.3463484848484861,0.09628787878788038,est
705,ASTRAL-II,QR,5,26,0,410.89,0.44314,201,200,10000000,1e-07,0.3329797979797989,0.1046010101010118,est
706,ASTRAL-II,QR,6,6,0,421.0,0.441736,201,200,10000000,1e-07,0.40578787878788,0.09244949494949645,est
707,ASTRAL-II,QR,7,24,0,406.19,0.438892,201,200,10000000,1e-07,0.1709354302518866,0.09362626262626417,est
708,ASTRAL-II,QR,8,22,0,424.59,0.440892,201,200,10000000,1e-07,0.39880750054869324,0.09461111111111264,est
709,ASTRAL-II,QR,9,24,0,498.14,0.442352,201,200,10000000,1e-07,0.3568484848484853,0.10292424242424404,est
710,ASTRAL-II,QR,10,14,0,429.4,0.442572,201,200,10000000,1e-07,0.30388118296211064,0.0849747474747488,est
711,ASTRAL-II,QR,11,14,0,425.31,0.4404,201,200,10000000,1e-07,0.399095959595961,0.096924242424244,est
712,ASTRAL-II,QR,12,20,0,423.33,0.439848,201,200,10000000,1e-07,0.37093958729451526,0.1074393939393956,est
713,ASTRAL-II,QR,13,20,0,416.45,0.441628,201,200,10000000,1e-07,0.22748364659250705,0.07897979797979918,est
714,ASTRAL-II,QR,14,22,0,398.57,0.442612,201,200,10000000,1e-07,0.2111666666666671,0.09621212121212278,est
715,ASTRAL-II,QR,15,12,0,422.39,0.44108,201,200,10000000,1e-07,0.43182408899118,0.09226767676767822,est
716,ASTRAL-II,QR,16,14,0,411.84000000000003,0.439452,201,200,10000000,1e-07,0.20773232323232335,0.06140909090909178,est
717,ASTRAL-II,QR,17,10,0,425.86,0.439756,201,200,10000000,1e-07,0.27814045894303446,0.08490404040404173,est
718,ASTRAL-II,QR,18,10,0,429.02,0.44182,201,200,10000000,1e-07,0.29132828282828327,0.0892676767676782,est
719,ASTRAL-II,QR,19,20,0,425.25,0.439744,201,200,10000000,1e-07,0.26553535353535335,0.100454545454547,est
720,ASTRAL-II,QR,20,16,0,409.90999999999997,0.440764,201,200,10000000,1e-07,0.31690793674571416,0.08633838383838514,est
721,ASTRAL-II,QR,21,26,0,422.62,0.440348,201,200,10000000,1e-07,0.18006600179005297,0.07202525252525355,est
722,ASTRAL-II,QR,22,12,0,416.65999999999997,0.440968,201,200,10000000,1e-07,0.14130808080808202,0.08558585858585994,est
723,ASTRAL-II,QR,23,28,0,449.68,0.441288,201,200,10000000,1e-07,0.6535095384295405,0.09941919191919348,est
724,ASTRAL-II,QR,24,16,0,439.76,0.442624,201,200,10000000,1e-07,0.2535383326940291,0.08645959595959732,est
725,ASTRAL-II,QR,25,16,0,445.1,0.439636,201,200,10000000,1e-07,0.327653991881799,0.08389898989899118,est
726,ASTRAL-II,QR,26,10,0,297.15999999999997,0.44132,201,200,10000000,1e-07,0.11044398745535566,0.09229797979798132,est
727,ASTRAL-II,QR,27,18,0,317.97,0.440796,201,200,10000000,1e-07,0.2078434343434348,0.0870303030303044,est
728,ASTRAL-II,QR,28,6,0,312.27,0.440368,201,200,10000000,1e-07,0.3599595959595964,0.09057575757575904,est
729,ASTRAL-II,QR,29,16,0,269.12,0.439412,201,200,10000000,1e-07,0.21180303030303063,0.0844040404040417,est
730,ASTRAL-II,QR,30,6,0,293.18,0.440456,201,200,10000000,1e-07,0.2055280112091157,0.09722222222222382,est
731,ASTRAL-II,QR,31,12,0,308.2,0.440084,201,200,10000000,1e-07,0.4610478150837798,0.07469696969697079,est
732,ASTRAL-II,QR,32,18,0,307.99,0.442668,201,200,10000000,1e-07,0.22908585858585923,0.10569696969697141,est
733,ASTRAL-II,QR,33,6,0,302.96,0.44112,201,200,10000000,1e-07,0.35521536961396405,0.09366161616161764,est
734,ASTRAL-II,QR,34,30,0,311.61,0.439624,201,200,10000000,1e-07,0.6083145360022247,0.09144949494949643,est
735,ASTRAL-II,QR,35,8,0,298.92,0.442208,201,200,10000000,1e-07,0.2267676767676771,0.098803030303032,est
736,ASTRAL-II,QR,36,18,0,280.23,0.43836,201,200,10000000,1e-07,0.26176767676767715,0.08928787878788023,est
737,ASTRAL-II,QR,37,4,0,303.13,0.441508,201,200,10000000,1e-07,0.26071717171717196,0.08079292929293051,est
738,ASTRAL-II,QR,38,2,0,307.61,0.439472,201,200,10000000,1e-07,0.2208939393939393,0.09467171717171874,est
739,ASTRAL-II,QR,39,8,0,308.22,0.441308,201,200,10000000,1e-07,0.12525252525252706,0.06818686868686968,est
740,ASTRAL-II,QR,40,10,0,292.81,0.440392,201,200,10000000,1e-07,0.2149393939393943,0.09101010101010246,est
741,ASTRAL-II,QR,41,16,0,301.94,0.440124,201,200,10000000,1e-07,0.22962626262626293,0.07882828282828405,est
742,ASTRAL-II,QR,42,18,0,316.76,0.440764,201,200,10000000,1e-07,0.17804513012765608,0.0873383838383852,est
743,ASTRAL-II,QR,43,22,0,309.06,0.43964,201,200,10000000,1e-07,0.17603353791075363,0.0917929292929308,est
744,ASTRAL-II,QR,44,26,0,295.85,0.43912,201,200,10000000,1e-07,0.1572474747474758,0.08501515151515283,est
745,ASTRAL-II,QR,45,4,0,268.7,0.439304,201,200,10000000,1e-07,0.5528750832858569,0.07796969696969812,est
746,ASTRAL-II,QR,46,24,0,285.43,0.439816,201,200,10000000,1e-07,0.19809090909090973,0.08869696969697113,est
747,ASTRAL-II,QR,47,24,0,304.6,0.440028,201,200,10000000,1e-07,0.1472624115988438,0.09960606060606221,est
748,ASTRAL-II,QR,48,14,0,290.99,0.440388,201,200,10000000,1e-07,0.2234141414141412,0.09040909090909233,est
749,ASTRAL-II,QR,49,18,0,306.28,0.441388,201,200,10000000,1e-07,0.2720656565656569,0.07918686868686987,est
750,ASTRAL-II,QR*,0,16,0,300.6,0.442288,201,200,10000000,1e-07,0.3806247794399709,0.08695959595959733,est
751,ASTRAL-II,QR*,1,14,0,274.78,0.440228,201,200,10000000,1e-07,0.27714646464646525,0.06779797979798077,est
752,ASTRAL-II,QR*,2,10,0,287.75,0.446684,201,200,10000000,1e-07,0.19430808080808112,0.1090000000000017,est
753,ASTRAL-II,QR*,3,32,0,301.62,0.439272,201,200,10000000,1e-07,0.460984904052782,0.09777272727272877,est
754,ASTRAL-II,QR*,4,20,0,291.49,0.44034,201,200,10000000,1e-07,0.3463484848484861,0.09628787878788038,est
755,ASTRAL-II,QR*,5,14,0,273.95,0.44386,201,200,10000000,1e-07,0.3329797979797989,0.1046010101010118,est
756,ASTRAL-II,QR*,6,6,0,279.87,0.438568,201,200,10000000,1e-07,0.40578787878788,0.09244949494949645,est
757,ASTRAL-II,QR*,7,10,0,289.64,0.441984,201,200,10000000,1e-07,0.1709354302518866,0.09362626262626417,est
758,ASTRAL-II,QR*,8,8,0,295.57,0.438768,201,200,10000000,1e-07,0.39880750054869324,0.09461111111111264,est
759,ASTRAL-II,QR*,9,20,0,287.81,0.4405,201,200,10000000,1e-07,0.3568484848484853,0.10292424242424404,est
760,ASTRAL-II,QR*,10,4,0,271.36,0.441216,201,200,10000000,1e-07,0.30388118296211064,0.0849747474747488,est
761,ASTRAL-II,QR*,11,12,0,273.69,0.440116,201,200,10000000,1e-07,0.399095959595961,0.096924242424244,est
762,ASTRAL-II,QR*,12,20,0,303.68,0.443588,201,200,10000000,1e-07,0.37093958729451526,0.1074393939393956,est
763,ASTRAL-II,QR*,13,6,0,273.01,0.441428,201,200,10000000,1e-07,0.22748364659250705,0.07897979797979918,est
764,ASTRAL-II,QR*,14,10,0,275.37,0.439336,201,200,10000000,1e-07,0.2111666666666671,0.09621212121212278,est
765,ASTRAL-II,QR*,15,8,0,289.24,0.440796,201,200,10000000,1e-07,0.43182408899118,0.09226767676767822,est
766,ASTRAL-II,QR*,16,12,0,313.32,0.43924,201,200,10000000,1e-07,0.20773232323232335,0.06140909090909178,est
767,ASTRAL-II,QR*,17,6,0,313.09,0.439432,201,200,10000000,1e-07,0.27814045894303446,0.08490404040404173,est
768,ASTRAL-II,QR*,18,8,0,320.84,0.439188,201,200,10000000,1e-07,0.29132828282828327,0.0892676767676782,est
769,ASTRAL-II,QR*,19,14,0,309.22,0.439852,201,200,10000000,1e-07,0.26553535353535335,0.100454545454547,est
770,ASTRAL-II,QR*,20,18,0,293.40999999999997,0.440108,201,200,10000000,1e-07,0.31690793674571416,0.08633838383838514,est
771,ASTRAL-II,QR*,21,4,0,305.62,0.44318,201,200,10000000,1e-07,0.18006600179005297,0.07202525252525355,est
772,ASTRAL-II,QR*,22,12,0,298.4,0.439904,201,200,10000000,1e-07,0.14130808080808202,0.08558585858585994,est
773,ASTRAL-II,QR*,23,28,0,314.09,0.441304,201,200,10000000,1e-07,0.6535095384295405,0.09941919191919348,est
774,ASTRAL-II,QR*,24,16,0,273.65999999999997,0.442744,201,200,10000000,1e-07,0.2535383326940291,0.08645959595959732,est
775,ASTRAL-II,QR*,25,14,0,281.57,0.441136,201,200,10000000,1e-07,0.327653991881799,0.08389898989899118,est
776,ASTRAL-II,QR*,26,10,0,260.14,0.442028,201,200,10000000,1e-07,0.11044398745535566,0.09229797979798132,est
777,ASTRAL-II,QR*,27,12,0,253.53,0.44082,201,200,10000000,1e-07,0.2078434343434348,0.0870303030303044,est
778,ASTRAL-II,QR*,28,2,0,249.16,0.44054,201,200,10000000,1e-07,0.3599595959595964,0.09057575757575904,est
779,ASTRAL-II,QR*,29,4,0,236.03,0.441848,201,200,10000000,1e-07,0.21180303030303063,0.0844040404040417,est
780,ASTRAL-II,QR*,30,12,0,243.07,0.441672,201,200,10000000,1e-07,0.2055280112091157,0.09722222222222382,est
781,ASTRAL-II,QR*,31,22,0,241.42,0.440828,201,200,10000000,1e-07,0.4610478150837798,0.07469696969697079,est
782,ASTRAL-II,QR*,32,16,0,251.52,0.441768,201,200,10000000,1e-07,0.22908585858585923,0.10569696969697141,est
783,ASTRAL-II,QR*,33,12,0,237.8,0.439628,201,200,10000000,1e-07,0.35521536961396405,0.09366161616161764,est
784,ASTRAL-II,QR*,34,10,0,248.43,0.440924,201,200,10000000,1e-07,0.6083145360022247,0.09144949494949643,est
785,ASTRAL-II,QR*,35,6,0,242.87,0.441644,201,200,10000000,1e-07,0.2267676767676771,0.098803030303032,est
786,ASTRAL-II,QR*,36,16,0,199.26,0.440028,201,200,10000000,1e-07,0.26176767676767715,0.08928787878788023,est
787,ASTRAL-II,QR*,37,8,0,234.45,0.440248,201,200,10000000,1e-07,0.26071717171717196,0.08079292929293051,est
788,ASTRAL-II,QR*,38,8,0,236.37,0.438984,201,200,10000000,1e-07,0.2208939393939393,0.09467171717171874,est
789,ASTRAL-II,QR*,39,24,0,240.43,0.440832,201,200,10000000,1e-07,0.12525252525252706,0.06818686868686968,est
790,ASTRAL-II,QR*,40,6,0,381.78,0.44012,201,200,10000000,1e-07,0.2149393939393943,0.09101010101010246,est
791,ASTRAL-II,QR*,41,16,0,413.08,0.441388,201,200,10000000,1e-07,0.22962626262626293,0.07882828282828405,est
792,ASTRAL-II,QR*,42,20,0,419.82,0.440768,201,200,10000000,1e-07,0.17804513012765608,0.0873383838383852,est
793,ASTRAL-II,QR*,43,2,0,386.89,0.440008,201,200,10000000,1e-07,0.17603353791075363,0.0917929292929308,est
794,ASTRAL-II,QR*,44,18,0,409.12,0.440364,201,200,10000000,1e-07,0.1572474747474758,0.08501515151515283,est
795,ASTRAL-II,QR*,45,6,0,400.57,0.4414,201,200,10000000,1e-07,0.5528750832858569,0.07796969696969812,est
796,ASTRAL-II,QR*,46,24,0,325.59,0.43946,201,200,10000000,1e-07,0.19809090909090973,0.08869696969697113,est
797,ASTRAL-II,QR*,47,2,0,410.08,0.438964,201,200,10000000,1e-07,0.1472624115988438,0.09960606060606221,est
798,ASTRAL-II,QR*,48,8,0,406.35,0.443048,201,200,10000000,1e-07,0.2234141414141412,0.09040909090909233,est
799,ASTRAL-II,QR*,49,14,0,411.7,0.439512,201,200,10000000,1e-07,0.2720656565656569,0.07918686868686987,est
800,ASTRAL-II,QR,0,24,0,301.22,0.433132,201,50,10000000,1e-07,0.3806247794399709,0.08695959595959733,est
801,ASTRAL-II,QR,1,16,0,295.17,0.43842,201,50,10000000,1e-07,0.27714646464646525,0.06779797979798077,est
802,ASTRAL-II,QR,2,28,0,293.32,0.43448,201,50,10000000,1e-07,0.19430808080808112,0.1090000000000017,est
803,ASTRAL-II,QR,3,24,0,307.47,0.436044,201,50,10000000,1e-07,0.460984904052782,0.09777272727272877,est
804,ASTRAL-II,QR,4,20,0,271.26,0.434292,201,50,10000000,1e-07,0.3463484848484861,0.09628787878788038,est
805,ASTRAL-II,QR,5,24,0,265.41,0.433148,201,50,10000000,1e-07,0.3329797979797989,0.1046010101010118,est
806,ASTRAL-II,QR,6,18,0,313.17,0.433128,201,50,10000000,1e-07,0.40578787878788,0.09244949494949645,est
807,ASTRAL-II,QR,7,16,0,273.4,0.435336,201,50,10000000,1e-07,0.1709354302518866,0.09362626262626417,est
808,ASTRAL-II,QR,8,6,0,280.81,0.433452,201,50,10000000,1e-07,0.39880750054869324,0.09461111111111264,est
809,ASTRAL-II,QR,9,10,0,271.7,0.432408,201,50,10000000,1e-07,0.3568484848484853,0.10292424242424404,est
810,ASTRAL-II,QR,10,28,0,309.49,0.433392,201,50,10000000,1e-07,0.30388118296211064,0.0849747474747488,est
811,ASTRAL-II,QR,11,20,0,284.78,0.43222,201,50,10000000,1e-07,0.399095959595961,0.096924242424244,est
812,ASTRAL-II,QR,12,18,0,311.85,0.433324,201,50,10000000,1e-07,0.37093958729451526,0.1074393939393956,est
813,ASTRAL-II,QR,13,20,0,297.1,0.433852,201,50,10000000,1e-07,0.22748364659250705,0.07897979797979918,est
814,ASTRAL-II,QR,14,24,0,274.51,0.433064,201,50,10000000,1e-07,0.2111666666666671,0.09621212121212278,est
815,ASTRAL-II,QR,15,12,0,281.06,0.442028,201,50,10000000,1e-07,0.43182408899118,0.09226767676767822,est
816,ASTRAL-II,QR,16,10,0,297.09000000000003,0.436056,201,50,10000000,1e-07,0.20773232323232335,0.06140909090909178,est
817,ASTRAL-II,QR,17,20,0,310.06,0.43252,201,50,10000000,1e-07,0.27814045894303446,0.08490404040404173,est
818,ASTRAL-II,QR,18,18,0,283.38,0.432552,201,50,10000000,1e-07,0.29132828282828327,0.0892676767676782,est
819,ASTRAL-II,QR,19,20,0,303.39,0.434292,201,50,10000000,1e-07,0.26553535353535335,0.100454545454547,est
820,ASTRAL-II,QR,20,28,0,299.31,0.433656,201,50,10000000,1e-07,0.31690793674571416,0.08633838383838514,est
821,ASTRAL-II,QR,21,24,0,300.77,0.431696,201,50,10000000,1e-07,0.18006600179005297,0.07202525252525355,est
822,ASTRAL-II,QR,22,18,0,277.23,0.4356,201,50,10000000,1e-07,0.14130808080808202,0.08558585858585994,est
823,ASTRAL-II,QR,23,28,0,253.23,0.433336,201,50,10000000,1e-07,0.6535095384295405,0.09941919191919348,est
824,ASTRAL-II,QR,24,16,0,246.62,0.433324,201,50,10000000,1e-07,0.2535383326940291,0.08645959595959732,est
825,ASTRAL-II,QR,25,10,0,250.79,0.431912,201,50,10000000,1e-07,0.327653991881799,0.08389898989899118,est
826,ASTRAL-II,QR,26,16,0,236.55,0.433124,201,50,10000000,1e-07,0.11044398745535566,0.09229797979798132,est
827,ASTRAL-II,QR,27,18,0,237.02,0.43342,201,50,10000000,1e-07,0.2078434343434348,0.0870303030303044,est
828,ASTRAL-II,QR,28,12,0,235.34,0.433936,201,50,10000000,1e-07,0.3599595959595964,0.09057575757575904,est
829,ASTRAL-II,QR,29,16,0,234.24,0.43314,201,50,10000000,1e-07,0.21180303030303063,0.0844040404040417,est
830,ASTRAL-II,QR,30,24,0,243.36,0.43274,201,50,10000000,1e-07,0.2055280112091157,0.09722222222222382,est
831,ASTRAL-II,QR,31,18,0,233.82,0.433204,201,50,10000000,1e-07,0.4610478150837798,0.07469696969697079,est
832,ASTRAL-II,QR,32,24,0,236.94,0.4333,201,50,10000000,1e-07,0.22908585858585923,0.10569696969697141,est
833,ASTRAL-II,QR,33,24,0,234.78,0.433268,201,50,10000000,1e-07,0.35521536961396405,0.09366161616161764,est
834,ASTRAL-II,QR,34,28,0,237.3,0.432804,201,50,10000000,1e-07,0.6083145360022247,0.09144949494949643,est
835,ASTRAL-II,QR,35,18,0,235.78,0.434044,201,50,10000000,1e-07,0.2267676767676771,0.098803030303032,est
836,ASTRAL-II,QR,36,10,0,221.81,0.433244,201,50,10000000,1e-07,0.26176767676767715,0.08928787878788023,est
837,ASTRAL-II,QR,37,16,0,236.28,0.433016,201,50,10000000,1e-07,0.26071717171717196,0.08079292929293051,est
838,ASTRAL-II,QR,38,2,0,239.19,0.433544,201,50,10000000,1e-07,0.2208939393939393,0.09467171717171874,est
839,ASTRAL-II,QR,39,10,0,238.54,0.433656,201,50,10000000,1e-07,0.12525252525252706,0.06818686868686968,est
840,ASTRAL-II,QR,40,20,0,412.58,0.435692,201,50,10000000,1e-07,0.2149393939393943,0.09101010101010246,est
841,ASTRAL-II,QR,41,22,0,421.16,0.434064,201,50,10000000,1e-07,0.22962626262626293,0.07882828282828405,est
842,ASTRAL-II,QR,42,18,0,420.76,0.432876,201,50,10000000,1e-07,0.17804513012765608,0.0873383838383852,est
843,ASTRAL-II,QR,43,14,0,415.58,0.432972,201,50,10000000,1e-07,0.17603353791075363,0.0917929292929308,est
844,ASTRAL-II,QR,44,16,0,415.57,0.432136,201,50,10000000,1e-07,0.1572474747474758,0.08501515151515283,est
845,ASTRAL-II,QR,45,14,0,424.93,0.432996,201,50,10000000,1e-07,0.5528750832858569,0.07796969696969812,est
846,ASTRAL-II,QR,46,14,0,411.82,0.43862,201,50,10000000,1e-07,0.19809090909090973,0.08869696969697113,est
847,ASTRAL-II,QR,47,22,0,414.08,0.433548,201,50,10000000,1e-07,0.1472624115988438,0.09960606060606221,est
848,ASTRAL-II,QR,48,22,0,412.15999999999997,0.431696,201,50,10000000,1e-07,0.2234141414141412,0.09040909090909233,est
849,ASTRAL-II,QR,49,30,0,426.61,0.433252,201,50,10000000,1e-07,0.2720656565656569,0.07918686868686987,est
850,ASTRAL-II,QR*,0,16,0,305.73,0.432988,201,50,10000000,1e-07,0.3806247794399709,0.08695959595959733,est
851,ASTRAL-II,QR*,1,8,0,302.57,0.43204,201,50,10000000,1e-07,0.27714646464646525,0.06779797979798077,est
852,ASTRAL-II,QR*,2,4,0,267.33,0.433748,201,50,10000000,1e-07,0.19430808080808112,0.1090000000000017,est
853,ASTRAL-II,QR*,3,20,0,301.42,0.43396,201,50,10000000,1e-07,0.460984904052782,0.09777272727272877,est
854,ASTRAL-II,QR*,4,20,0,293.03,0.432728,201,50,10000000,1e-07,0.3463484848484861,0.09628787878788038,est
855,ASTRAL-II,QR*,5,6,0,300.93,0.440732,201,50,10000000,1e-07,0.3329797979797989,0.1046010101010118,est
856,ASTRAL-II,QR*,6,12,0,285.75,0.438408,201,50,10000000,1e-07,0.40578787878788,0.09244949494949645,est
857,ASTRAL-II,QR*,7,16,0,278.79,0.433052,201,50,10000000,1e-07,0.1709354302518866,0.09362626262626417,est
858,ASTRAL-II,QR*,8,6,0,272.65,0.432836,201,50,10000000,1e-07,0.39880750054869324,0.09461111111111264,est
859,ASTRAL-II,QR*,9,20,0,259.12,0.434664,201,50,10000000,1e-07,0.3568484848484853,0.10292424242424404,est
860,ASTRAL-II,QR*,10,4,0,292.62,0.433,201,50,10000000,1e-07,0.30388118296211064,0.0849747474747488,est
861,ASTRAL-II,QR*,11,12,0,305.67,0.434408,201,50,10000000,1e-07,0.399095959595961,0.096924242424244,est
862,ASTRAL-II,QR*,12,20,0,300.28,0.431772,201,50,10000000,1e-07,0.37093958729451526,0.1074393939393956,est
863,ASTRAL-II,QR*,13,20,0,290.68,0.432832,201,50,10000000,1e-07,0.22748364659250705,0.07897979797979918,est
864,ASTRAL-II,QR*,14,10,0,295.51,0.433616,201,50,10000000,1e-07,0.2111666666666671,0.09621212121212278,est
865,ASTRAL-II,QR*,15,12,0,286.85,0.432144,201,50,10000000,1e-07,0.43182408899118,0.09226767676767822,est
866,ASTRAL-II,QR*,16,18,0,285.29,0.432916,201,50,10000000,1e-07,0.20773232323232335,0.06140909090909178,est
867,ASTRAL-II,QR*,17,10,0,301.31,0.431992,201,50,10000000,1e-07,0.27814045894303446,0.08490404040404173,est
868,ASTRAL-II,QR*,18,16,0,290.1,0.436684,201,50,10000000,1e-07,0.29132828282828327,0.0892676767676782,est
869,ASTRAL-II,QR*,19,20,0,295.92,0.433136,201,50,10000000,1e-07,0.26553535353535335,0.100454545454547,est
870,ASTRAL-II,QR*,20,18,0,295.13,0.431456,201,50,10000000,1e-07,0.31690793674571416,0.08633838383838514,est
871,ASTRAL-II,QR*,21,4,0,271.16,0.439244,201,50,10000000,1e-07,0.18006600179005297,0.07202525252525355,est
872,ASTRAL-II,QR*,22,4,0,292.02,0.43258,201,50,10000000,1e-07,0.14130808080808202,0.08558585858585994,est
873,ASTRAL-II,QR*,23,12,0,276.13,0.434468,201,50,10000000,1e-07,0.6535095384295405,0.09941919191919348,est
874,ASTRAL-II,QR*,24,16,0,226.94,0.43226,201,50,10000000,1e-07,0.2535383326940291,0.08645959595959732,est
875,ASTRAL-II,QR*,25,16,0,231.69,0.431392,201,50,10000000,1e-07,0.327653991881799,0.08389898989899118,est
876,ASTRAL-II,QR*,26,22,0,201.24,0.435836,201,50,10000000,1e-07,0.11044398745535566,0.09229797979798132,est
877,ASTRAL-II,QR*,27,10,0,213.69,0.433496,201,50,10000000,1e-07,0.2078434343434348,0.0870303030303044,est
878,ASTRAL-II,QR*,28,10,0,233.03,0.437676,201,50,10000000,1e-07,0.3599595959595964,0.09057575757575904,est
879,ASTRAL-II,QR*,29,10,0,221.7,0.434084,201,50,10000000,1e-07,0.21180303030303063,0.0844040404040417,est
880,ASTRAL-II,QR*,30,14,0,215.36,0.433252,201,50,10000000,1e-07,0.2055280112091157,0.09722222222222382,est
881,ASTRAL-II,QR*,31,14,0,232.53,0.43216,201,50,10000000,1e-07,0.4610478150837798,0.07469696969697079,est
882,ASTRAL-II,QR*,32,20,0,234.98,0.433616,201,50,10000000,1e-07,0.22908585858585923,0.10569696969697141,est
883,ASTRAL-II,QR*,33,18,0,238.5,0.437508,201,50,10000000,1e-07,0.35521536961396405,0.09366161616161764,est
884,ASTRAL-II,QR*,34,28,0,245.71,0.432092,201,50,10000000,1e-07,0.6083145360022247,0.09144949494949643,est
885,ASTRAL-II,QR*,35,22,0,242.31,0.435252,201,50,10000000,1e-07,0.2267676767676771,0.098803030303032,est
886,ASTRAL-II,QR*,36,22,0,207.36,0.434196,201,50,10000000,1e-07,0.26176767676767715,0.08928787878788023,est
887,ASTRAL-II,QR*,37,18,0,260.55,0.432716,201,50,10000000,1e-07,0.26071717171717196,0.08079292929293051,est
888,ASTRAL-II,QR*,38,24,0,257.5,0.433572,201,50,10000000,1e-07,0.2208939393939393,0.09467171717171874,est
889,ASTRAL-II,QR*,39,10,0,243.51,0.43206,201,50,10000000,1e-07,0.12525252525252706,0.06818686868686968,est
890,ASTRAL-II,QR*,40,6,0,221.82,0.432408,201,50,10000000,1e-07,0.2149393939393943,0.09101010101010246,est
891,ASTRAL-II,QR*,41,22,0,230.52,0.432224,201,50,10000000,1e-07,0.22962626262626293,0.07882828282828405,est
892,ASTRAL-II,QR*,42,20,0,230.28,0.435116,201,50,10000000,1e-07,0.17804513012765608,0.0873383838383852,est
893,ASTRAL-II,QR*,43,0,1,213.19,0.433764,201,50,10000000,1e-07,0.17603353791075363,0.0917929292929308,est
894,ASTRAL-II,QR*,44,20,0,223.86,0.434872,201,50,10000000,1e-07,0.1572474747474758,0.08501515151515283,est
895,ASTRAL-II,QR*,45,8,0,225.84,0.433468,201,50,10000000,1e-07,0.5528750832858569,0.07796969696969812,est
896,ASTRAL-II,QR*,46,24,0,206.45,0.439292,201,50,10000000,1e-07,0.19809090909090973,0.08869696969697113,est
897,ASTRAL-II,QR*,47,2,0,229.16,0.435644,201,50,10000000,1e-07,0.1472624115988438,0.09960606060606221,est
898,ASTRAL-II,QR*,48,2,0,231.11,0.432892,201,50,10000000,1e-07,0.2234141414141412,0.09040909090909233,est
899,ASTRAL-II,QR*,49,14,0,230.14,0.4333,201,50,10000000,1e-07,0.2720656565656569,0.07918686868686987,est
900,ASTRAL-II,QR,0,24,0,435.37,0.48046,201,1000,2000000,1e-06,0.2709034321375904,0.3385454545454554,est
901,ASTRAL-II,QR,1,18,0,412.81,0.47892,201,1000,2000000,1e-06,0.23046676727183646,0.32758585858585887,est
902,ASTRAL-II,QR,2,0,1,430.04,0.479504,201,1000,2000000,1e-06,0.17133521288837772,0.35313636363636525,est
903,ASTRAL-II,QR,3,4,0,288.26,0.480364,201,1000,2000000,1e-06,0.4277145398001522,0.3306262626262635,est
904,ASTRAL-II,QR,4,0,1,293.31,0.478584,201,1000,2000000,1e-06,0.23980915133471858,0.3191717171717175,est
905,ASTRAL-II,QR,5,4,0,290.44,0.4807,201,1000,2000000,1e-06,0.37057055513692133,0.33715656565656643,est
