,dataset,method,qrcoef,qrratio,replicate,cd,acc,times,memgb,n,k,length,gtee,ad,gtype
257,ASTRAL-III,QR (LE),1.000000e-01,1,7,0,1,76.95,0.22148,101,1000,1600,,,est
258,ASTRAL-III,QR (LE),1.000000e-01,1,8,0,1,78.37,0.223784,101,1000,1600,,,est
259,ASTRAL-III,QR (LE),1.000000e-01,1,9,0,1,71.65,0.219684,101,1000,1600,,,est
260,ASTRAL-III,QR (LE),1.000000e-01,1,10,14,0,78.03,0.223124,101,1000,1600,,,est
261,ASTRAL-III,QR (LE),1.000000e-01,1,11,0,1,77.28,0.222196,101,1000,1600,,,est
262,ASTRAL-III,QR (LE),1.000000e-01,1,12,4,0,76.53,0.221048,101,1000,1600,,,est
263,ASTRAL-III,QR (LE),1.000000e-01,1,13,0,1,76.94,0.219948,101,1000,1600,,,est
264,ASTRAL-III,QR (LE),1.000000e-01,1,14,0,1,61.3,0.21942,101,1000,1600,,,est
265,ASTRAL-III,QR (LE),1.000000e-01,1,15,6,0,78.14,0.219304,101,1000,1600,,,est
266,ASTRAL-III,QR (LE),1.000000e-01,1,16,12,0,70.38,0.21896,101,1000,1600,,,est
267,ASTRAL-III,QR (LE),1.000000e-01,1,17,16,0,74.26,0.219456,101,1000,1600,,,est
268,ASTRAL-III,QR (LE),1.000000e-01,1,18,6,0,76.25,0.228632,101,1000,1600,,,est
269,ASTRAL-III,QR (LE),1.000000e-01,1,19,0,1,66.43,0.222208,101,1000,1600,,,est
270,ASTRAL-III,QR (LE),1.000000e-01,1,20,6,0,71.82,0.221384,101,1000,1600,,,est
271,ASTRAL-III,QR (LE),1.000000e-01,1,21,0,1,66.35,0.2197,101,1000,1600,,,est
272,ASTRAL-III,QR (LE),1.000000e-01,1,22,12,0,68.61,0.221852,101,1000,1600,,,est
273,ASTRAL-III,QR (LE),1.000000e-01,1,23,8,0,71.88,0.218728,101,1000,1600,,,est
274,ASTRAL-III,QR (LE),1.000000e-01,1,24,0,1,70.65,0.219508,101,1000,1600,,,est
275,ASTRAL-III,QR (LE),1.000000e-01,1,25,0,1,58.79,0.220152,101,1000,1600,,,est
276,ASTRAL-III,QR (LE),1.000000e-01,1,26,0,1,63.86,0.22104,101,1000,1600,,,est
277,ASTRAL-III,QR (LE),1.000000e-01,1,27,0,1,61.04,0.219364,101,1000,1600,,,est
278,ASTRAL-III,QR (LE),1.000000e-01,1,28,14,0,60.36,0.21984,101,1000,1600,,,est
279,ASTRAL-III,QR (LE),1.000000e-01,1,29,10,0,60.99,0.2218,101,1000,1600,,,est
280,ASTRAL-III,QR (LE),1.000000e-01,1,30,10,0,59.58,0.220608,101,1000,1600,,,est
281,ASTRAL-III,QR (LE),1.000000e-01,1,31,4,0,57.29,0.218232,101,1000,1600,,,est
282,ASTRAL-III,QR (LE),1.000000e-01,1,32,10,0,57.78,0.220932,101,1000,1600,,,est
283,ASTRAL-III,QR (LE),1.000000e-01,1,33,8,0,55.66,0.219304,101,1000,1600,,,est
284,ASTRAL-III,QR (LE),1.000000e-01,1,34,8,0,55.49,0.221148,101,1000,1600,,,est
285,ASTRAL-III,QR (LE),1.000000e-01,1,35,10,0,56.99,0.220808,101,1000,1600,,,est
286,ASTRAL-III,QR (LE),1.000000e-01,1,36,14,0,57.19,0.218328,101,1000,1600,,,est
287,ASTRAL-III,QR (LE),1.000000e-01,1,37,8,0,55.3,0.21842,101,1000,1600,,,est
288,ASTRAL-III,QR (LE),1.000000e-01,1,38,0,1,52.64,0.220588,101,1000,1600,,,est
289,ASTRAL-III,QR (LE),1.000000e-01,1,39,10,0,53.3,0.221212,101,1000,1600,,,est
290,ASTRAL-III,QR (LE),1.000000e-01,1,40,0,1,67.57,0.222028,101,1000,1600,,,est
291,ASTRAL-III,QR (LE),1.000000e-01,1,41,0,1,61.55,0.2258,101,1000,1600,,,est
292,ASTRAL-III,QR (LE),1.000000e-01,1,42,0,1,54.18,0.219912,101,1000,1600,,,est
293,ASTRAL-III,QR (LE),1.000000e-01,1,43,0,1,50.2,0.21956,101,1000,1600,,,est
294,ASTRAL-III,QR (LE),1.000000e-01,1,44,0,1,50.51,0.22288,101,1000,1600,,,est
295,ASTRAL-III,QR (LE),1.000000e-01,1,45,10,0,48.17,0.22006,101,1000,1600,,,est
296,ASTRAL-III,QR (LE),1.000000e-01,1,46,4,0,49.71,0.218456,101,1000,1600,,,est
297,ASTRAL-III,QR (LE),1.000000e-01,1,47,16,0,50.58,0.21868,101,1000,1600,,,est
298,ASTRAL-III,QR (LE),1.000000e-01,1,48,6,0,52.77,0.218324,101,1000,1600,,,est
299,ASTRAL-III,QR (LE),1.000000e-01,1,49,0,1,51.3,0.21906,101,1000,1600,,,est
300,ASTRAL-III,QR (LE),1.000000e+00,1,0,16,0,76.98,0.218276,101,1000,1600,,,est
301,ASTRAL-III,QR (LE),1.000000e+00,1,1,16,0,103.44,0.219748,101,1000,1600,,,est
302,ASTRAL-III,QR (LE),1.000000e+00,1,2,28,0,68.7,0.218684,101,1000,1600,,,est
303,ASTRAL-III,QR (LE),1.000000e+00,1,3,20,0,78.19,0.221788,101,1000,1600,,,est
304,ASTRAL-III,QR (LE),1.000000e+00,1,4,20,0,78.59,0.22172,101,1000,1600,,,est
305,ASTRAL-III,QR (LE),1.000000e+00,1,5,14,0,76.49,0.219216,101,1000,1600,,,est
306,ASTRAL-III,QR (LE),1.000000e+00,1,6,14,0,74.35,0.222888,101,1000,1600,,,est
307,ASTRAL-III,QR (LE),1.000000e+00,1,7,30,0,75.27,0.218464,101,1000,1600,,,est
308,ASTRAL-III,QR (LE),1.000000e+00,1,8,18,0,75.96000000000001,0.220244,101,1000,1600,,,est
309,ASTRAL-III,QR (LE),1.000000e+00,1,9,22,0,72.05,0.220496,101,1000,1600,,,est
310,ASTRAL-III,QR (LE),1.000000e+00,1,10,14,0,76.32,0.220864,101,1000,1600,,,est
311,ASTRAL-III,QR (LE),1.000000e+00,1,11,14,0,69.82,0.220732,101,1000,1600,,,est
312,ASTRAL-III,QR (LE),1.000000e+00,1,12,12,0,76.78999999999999,0.219324,101,1000,1600,,,est
313,ASTRAL-III,QR (LE),1.000000e+00,1,13,18,0,78.57,0.219396,101,1000,1600,,,est
314,ASTRAL-III,QR (LE),1.000000e+00,1,14,24,0,68.4,0.220652,101,1000,1600,,,est
315,ASTRAL-III,QR (LE),1.000000e+00,1,15,14,0,78.31,0.219668,101,1000,1600,,,est
316,ASTRAL-III,QR (LE),1.000000e+00,1,16,14,0,76.9,0.219444,101,1000,1600,,,est
317,ASTRAL-III,QR (LE),1.000000e+00,1,17,16,0,76.73,0.224488,101,1000,1600,,,est
318,ASTRAL-III,QR (LE),1.000000e+00,1,18,16,0,77.35,0.220988,101,1000,1600,,,est
319,ASTRAL-III,QR (LE),1.000000e+00,1,19,14,0,61.17,0.220048,101,1000,1600,,,est
320,ASTRAL-III,QR (LE),1.000000e+00,1,20,26,0,71.83,0.221408,101,1000,1600,,,est
321,ASTRAL-III,QR (LE),1.000000e+00,1,21,14,0,75.64,0.219364,101,1000,1600,,,est
322,ASTRAL-III,QR (LE),1.000000e+00,1,22,14,0,62.39,0.224676,101,1000,1600,,,est
323,ASTRAL-III,QR (LE),1.000000e+00,1,23,8,0,71.73,0.22008,101,1000,1600,,,est
324,ASTRAL-III,QR (LE),1.000000e+00,1,24,18,0,72.49,0.220656,101,1000,1600,,,est
325,ASTRAL-III,QR (LE),1.000000e+00,1,25,28,0,59.44,0.220912,101,1000,1600,,,est
326,ASTRAL-III,QR (LE),1.000000e+00,1,26,20,0,64.29,0.221024,101,1000,1600,,,est
327,ASTRAL-III,QR (LE),1.000000e+00,1,27,20,0,60.92,0.218292,101,1000,1600,,,est
328,ASTRAL-III,QR (LE),1.000000e+00,1,28,20,0,60.56,0.22034,101,1000,1600,,,est
329,ASTRAL-III,QR (LE),1.000000e+00,1,29,18,0,60.98,0.218872,101,1000,1600,,,est
330,ASTRAL-III,QR (LE),1.000000e+00,1,30,10,0,60.43,0.22328,101,1000,1600,,,est
331,ASTRAL-III,QR (LE),1.000000e+00,1,31,16,0,68.2,0.219404,101,1000,1600,,,est
332,ASTRAL-III,QR (LE),1.000000e+00,1,32,18,0,58.26,0.21912,101,1000,1600,,,est
333,ASTRAL-III,QR (LE),1.000000e+00,1,33,30,0,55.94,0.220148,101,1000,1600,,,est
334,ASTRAL-III,QR (LE),1.000000e+00,1,34,20,0,56.2,0.220492,101,1000,1600,,,est
335,ASTRAL-III,QR (LE),1.000000e+00,1,35,10,0,57.13,0.2193,101,1000,1600,,,est
336,ASTRAL-III,QR (LE),1.000000e+00,1,36,18,0,56.93,0.220932,101,1000,1600,,,est
337,ASTRAL-III,QR (LE),1.000000e+00,1,37,20,0,55.07,0.21842,101,1000,1600,,,est
338,ASTRAL-III,QR (LE),1.000000e+00,1,38,26,0,54.69,0.21948,101,1000,1600,,,est
339,ASTRAL-III,QR (LE),1.000000e+00,1,39,10,0,54.33,0.218576,101,1000,1600,,,est
340,ASTRAL-III,QR (LE),1.000000e+00,1,40,22,0,66.85,0.219448,101,1000,1600,,,est
341,ASTRAL-III,QR (LE),1.000000e+00,1,41,8,0,64.48,0.218444,101,1000,1600,,,est
342,ASTRAL-III,QR (LE),1.000000e+00,1,42,24,0,53.45,0.21828,101,1000,1600,,,est
343,ASTRAL-III,QR (LE),1.000000e+00,1,43,24,0,51.05,0.225396,101,1000,1600,,,est
344,ASTRAL-III,QR (LE),1.000000e+00,1,44,20,0,50.25,0.219176,101,1000,1600,,,est
345,ASTRAL-III,QR (LE),1.000000e+00,1,45,22,0,49.27,0.218916,101,1000,1600,,,est
346,ASTRAL-III,QR (LE),1.000000e+00,1,46,20,0,50.73,0.219948,101,1000,1600,,,est
347,ASTRAL-III,QR (LE),1.000000e+00,1,47,16,0,51.32,0.218904,101,1000,1600,,,est
348,ASTRAL-III,QR (LE),1.000000e+00,1,48,24,0,53.21,0.220628,101,1000,1600,,,est
349,ASTRAL-III,QR (LE),1.000000e+00,1,49,18,0,49.71,0.219728,101,1000,1600,,,est
350,ASTRAL-III,QR (LE),1.000000e+01,1,0,16,0,78.18,0.21958,101,1000,1600,,,est
351,ASTRAL-III,QR (LE),1.000000e+01,1,1,16,0,79.35,0.219424,101,1000,1600,,,est
352,ASTRAL-III,QR (LE),1.000000e+01,1,2,28,0,98.37,0.218184,101,1000,1600,,,est
353,ASTRAL-III,QR (LE),1.000000e+01,1,3,20,0,78.14,0.219932,101,1000,1600,,,est
354,ASTRAL-III,QR (LE),1.000000e+01,1,4,20,0,77.35,0.224868,101,1000,1600,,,est
355,ASTRAL-III,QR (LE),1.000000e+01,1,5,14,0,76.37,0.218844,101,1000,1600,,,est
356,ASTRAL-III,QR (LE),1.000000e+01,1,6,14,0,75.02,0.220364,101,1000,1600,,,est
357,ASTRAL-III,QR (LE),1.000000e+01,1,7,30,0,74.74,0.219252,101,1000,1600,,,est
358,ASTRAL-III,QR (LE),1.000000e+01,1,8,18,0,74.85,0.218476,101,1000,1600,,,est
359,ASTRAL-III,QR (LE),1.000000e+01,1,9,22,0,70.03,0.222268,101,1000,1600,,,est
360,ASTRAL-III,QR (LE),1.000000e+01,1,10,14,0,70.33,0.22354,101,1000,1600,,,est
361,ASTRAL-III,QR (LE),1.000000e+01,1,11,14,0,78.35,0.223104,101,1000,1600,,,est
362,ASTRAL-III,QR (LE),1.000000e+01,1,12,12,0,75.95,0.222524,101,1000,1600,,,est
363,ASTRAL-III,QR (LE),1.000000e+01,1,13,18,0,77.38,0.223392,101,1000,1600,,,est
364,ASTRAL-III,QR (LE),1.000000e+01,1,14,24,0,60.76,0.22142,101,1000,1600,,,est
365,ASTRAL-III,QR (LE),1.000000e+01,1,15,12,0,75.57,0.221556,101,1000,1600,,,est
366,ASTRAL-III,QR (LE),1.000000e+01,1,16,14,0,77.01,0.220228,101,1000,1600,,,est
367,ASTRAL-III,QR (LE),1.000000e+01,1,17,18,0,75.48,0.21862,101,1000,1600,,,est
368,ASTRAL-III,QR (LE),1.000000e+01,1,18,16,0,100.03999999999999,0.218416,101,1000,1600,,,est
369,ASTRAL-III,QR (LE),1.000000e+01,1,19,14,0,68.38,0.220024,101,1000,1600,,,est
370,ASTRAL-III,QR (LE),1.000000e+01,1,20,26,0,72.49,0.2197,101,1000,1600,,,est
371,ASTRAL-III,QR (LE),1.000000e+01,1,21,18,0,75.9,0.218552,101,1000,1600,,,est
372,ASTRAL-III,QR (LE),1.000000e+01,1,22,20,0,68.71000000000001,0.218264,101,1000,1600,,,est
373,ASTRAL-III,QR (LE),1.000000e+01,1,23,8,0,71.8,0.220108,101,1000,1600,,,est
374,ASTRAL-III,QR (LE),1.000000e+01,1,24,18,0,72.6,0.219036,101,1000,1600,,,est
375,ASTRAL-III,QR (LE),1.000000e+01,1,25,28,0,59.2,0.220164,101,1000,1600,,,est
376,ASTRAL-III,QR (LE),1.000000e+01,1,26,20,0,65.01,0.219336,101,1000,1600,,,est
377,ASTRAL-III,QR (LE),1.000000e+01,1,27,20,0,61.52,0.223972,101,1000,1600,,,est
378,ASTRAL-III,QR (LE),1.000000e+01,1,28,18,0,62.7,0.22288,101,1000,1600,,,est
379,ASTRAL-III,QR (LE),1.000000e+01,1,29,18,0,61.28,0.22072,101,1000,1600,,,est
380,ASTRAL-III,QR (LE),1.000000e+01,1,30,10,0,61.1,0.2193,101,1000,1600,,,est
381,ASTRAL-III,QR (LE),1.000000e+01,1,31,16,0,67.46,0.21902,101,1000,1600,,,est
382,ASTRAL-III,QR (LE),1.000000e+01,1,32,22,0,57.61,0.21858,101,1000,1600,,,est
383,ASTRAL-III,QR (LE),1.000000e+01,1,33,30,0,55.89,0.219356,101,1000,1600,,,est
384,ASTRAL-III,QR (LE),1.000000e+01,1,34,20,0,55.55,0.21952,101,1000,1600,,,est
385,ASTRAL-III,QR (LE),1.000000e+01,1,35,10,0,56.47,0.219376,101,1000,1600,,,est
386,ASTRAL-III,QR (LE),1.000000e+01,1,36,18,0,57.18,0.223152,101,1000,1600,,,est
387,ASTRAL-III,QR (LE),1.000000e+01,1,37,20,0,54.85,0.220144,101,1000,1600,,,est
388,ASTRAL-III,QR (LE),1.000000e+01,1,38,26,0,52.63,0.21844,101,1000,1600,,,est
389,ASTRAL-III,QR (LE),1.000000e+01,1,39,10,0,54.81,0.219944,101,1000,1600,,,est
390,ASTRAL-III,QR (LE),1.000000e+01,1,40,22,0,66.92,0.220276,101,1000,1600,,,est
391,ASTRAL-III,QR (LE),1.000000e+01,1,41,8,0,65.69,0.218604,101,1000,1600,,,est
392,ASTRAL-III,QR (LE),1.000000e+01,1,42,24,0,53.01,0.2193,101,1000,1600,,,est
393,ASTRAL-III,QR (LE),1.000000e+01,1,43,24,0,50.82,0.2212,101,1000,1600,,,est
394,ASTRAL-III,QR (LE),1.000000e+01,1,44,20,0,50.66,0.220252,101,1000,1600,,,est
395,ASTRAL-III,QR (LE),1.000000e+01,1,45,22,0,49.15,0.221368,101,1000,1600,,,est
396,ASTRAL-III,QR (LE),1.000000e+01,1,46,20,0,50.09,0.219592,101,1000,1600,,,est
397,ASTRAL-III,QR (LE),1.000000e+01,1,47,16,0,51.32,0.21904,101,1000,1600,,,est
398,ASTRAL-III,QR (LE),1.000000e+01,1,48,24,0,52.72,0.218928,101,1000,1600,,,est
399,ASTRAL-III,QR (LE),1.000000e+01,1,49,18,0,50.15,0.220176,101,1000,1600,,,est
400,ASTRAL-III,QR (LE),1.000000e+02,1,0,16,0,78.03,0.219564,101,1000,1600,,,est
401,ASTRAL-III,QR (LE),1.000000e+02,1,1,16,0,77.57,0.223056,101,1000,1600,,,est
402,ASTRAL-III,QR (LE),1.000000e+02,1,2,28,0,69.38,0.22028,101,1000,1600,,,est
403,ASTRAL-III,QR (LE),1.000000e+02,1,3,20,0,76.73,0.220656,101,1000,1600,,,est
404,ASTRAL-III,QR (LE),1.000000e+02,1,4,18,0,77.81,0.218328,101,1000,1600,,,est
405,ASTRAL-III,QR (LE),1.000000e+02,1,5,14,0,74.57,0.218212,101,1000,1600,,,est
406,ASTRAL-III,QR (LE),1.000000e+02,1,6,14,0,75.69,0.21964,101,1000,1600,,,est
407,ASTRAL-III,QR (LE),1.000000e+02,1,7,30,0,75.59,0.220216,101,1000,1600,,,est
408,ASTRAL-III,QR (LE),1.000000e+02,1,8,18,0,75.56,0.223004,101,1000,1600,,,est
409,ASTRAL-III,QR (LE),1.000000e+02,1,9,22,0,71.71000000000001,0.218832,101,1000,1600,,,est
410,ASTRAL-III,QR (LE),1.000000e+02,1,10,16,0,77.02,0.22152,101,1000,1600,,,est
411,ASTRAL-III,QR (LE),1.000000e+02,1,11,14,0,76.74,0.220016,101,1000,1600,,,est
412,ASTRAL-III,QR (LE),1.000000e+02,1,12,12,0,68.75,0.219308,101,1000,1600,,,est
413,ASTRAL-III,QR (LE),1.000000e+02,1,13,18,0,78.12,0.218456,101,1000,1600,,,est
414,ASTRAL-III,QR (LE),1.000000e+02,1,14,24,0,67.76,0.218464,101,1000,1600,,,est
415,ASTRAL-III,QR (LE),1.000000e+02,1,15,16,0,79.06,0.221488,101,1000,1600,,,est
416,ASTRAL-III,QR (LE),1.000000e+02,1,16,14,0,97.46000000000001,0.219272,101,1000,1600,,,est
417,ASTRAL-III,QR (LE),1.000000e+02,1,17,18,0,76.56,0.21918,101,1000,1600,,,est
418,ASTRAL-III,QR (LE),1.000000e+02,1,18,16,0,77.89,0.22,101,1000,1600,,,est
419,ASTRAL-III,QR (LE),1.000000e+02,1,19,14,0,67.86,0.218208,101,1000,1600,,,est
420,ASTRAL-III,QR (LE),1.000000e+02,1,20,30,0,71.69,0.221796,101,1000,1600,,,est
421,ASTRAL-III,QR (LE),1.000000e+02,1,21,18,0,67.55,0.224624,101,1000,1600,,,est
422,ASTRAL-III,QR (LE),1.000000e+02,1,22,20,0,61.52,0.223788,101,1000,1600,,,est
423,ASTRAL-III,QR (LE),1.000000e+02,1,23,8,0,72.73,0.219164,101,1000,1600,,,est
424,ASTRAL-III,QR (LE),1.000000e+02,1,24,18,0,66.35,0.222888,101,1000,1600,,,est
425,ASTRAL-III,QR (LE),1.000000e+02,1,25,28,0,59.28,0.218656,101,1000,1600,,,est
426,ASTRAL-III,QR (LE),1.000000e+02,1,26,20,0,64.23,0.219336,101,1000,1600,,,est
427,ASTRAL-III,QR (LE),1.000000e+02,1,27,20,0,62.28,0.218152,101,1000,1600,,,est
428,ASTRAL-III,QR (LE),1.000000e+02,1,28,18,0,60.28,0.22134,101,1000,1600,,,est
429,ASTRAL-III,QR (LE),1.000000e+02,1,29,20,0,60.84,0.22318,101,1000,1600,,,est
430,ASTRAL-III,QR (LE),1.000000e+02,1,30,10,0,60.19,0.2266,101,1000,1600,,,est
431,ASTRAL-III,QR (LE),1.000000e+02,1,31,16,0,68.01,0.218956,101,1000,1600,,,est
432,ASTRAL-III,QR (LE),1.000000e+02,1,32,22,0,57.49,0.219644,101,1000,1600,,,est
433,ASTRAL-III,QR (LE),1.000000e+02,1,33,30,0,56.21,0.21908,101,1000,1600,,,est
434,ASTRAL-III,QR (LE),1.000000e+02,1,34,20,0,56.15,0.219264,101,1000,1600,,,est
435,ASTRAL-III,QR (LE),1.000000e+02,1,35,10,0,57.55,0.221496,101,1000,1600,,,est
436,ASTRAL-III,QR (LE),1.000000e+02,1,36,18,0,56.83,0.220096,101,1000,1600,,,est
437,ASTRAL-III,QR (LE),1.000000e+02,1,37,20,0,54.85,0.218436,101,1000,1600,,,est
438,ASTRAL-III,QR (LE),1.000000e+02,1,38,26,0,53.39,0.219152,101,1000,1600,,,est
439,ASTRAL-III,QR (LE),1.000000e+02,1,39,10,0,54.4,0.21928,101,1000,1600,,,est
440,ASTRAL-III,QR (LE),1.000000e+02,1,40,22,0,66.2,0.22156,101,1000,1600,,,est
441,ASTRAL-III,QR (LE),1.000000e+02,1,41,8,0,65.03,0.218928,101,1000,1600,,,est
442,ASTRAL-III,QR (LE),1.000000e+02,1,42,24,0,52.89,0.218756,101,1000,1600,,,est
443,ASTRAL-III,QR (LE),1.000000e+02,1,43,24,0,50.43,0.221476,101,1000,1600,,,est
444,ASTRAL-III,QR (LE),1.000000e+02,1,44,16,0,49.72,0.218432,101,1000,1600,,,est
445,ASTRAL-III,QR (LE),1.000000e+02,1,45,22,0,48.68,0.221476,101,1000,1600,,,est
446,ASTRAL-III,QR (LE),1.000000e+02,1,46,20,0,51.3,0.219792,101,1000,1600,,,est
447,ASTRAL-III,QR (LE),1.000000e+02,1,47,16,0,50.92,0.218216,101,1000,1600,,,est
448,ASTRAL-III,QR (LE),1.000000e+02,1,48,14,0,53.66,0.218776,101,1000,1600,,,est
449,ASTRAL-III,QR (LE),1.000000e+02,1,49,18,0,49.66,0.224488,101,1000,1600,,,est
450,ASTRAL-III,QR (LE),1.000000e+03,1,0,8,0,77.53999999999999,0.2191,101,1000,1600,,,est
451,ASTRAL-III,QR (LE),1.000000e+03,1,1,16,0,94.88,0.218384,101,1000,1600,,,est
452,ASTRAL-III,QR (LE),1.000000e+03,1,2,28,0,68.33,0.219724,101,1000,1600,,,est
453,ASTRAL-III,QR (LE),1.000000e+03,1,3,20,0,77.52,0.219904,101,1000,1600,,,est
454,ASTRAL-III,QR (LE),1.000000e+03,1,4,20,0,78.22,0.219936,101,1000,1600,,,est
455,ASTRAL-III,QR (LE),1.000000e+03,1,5,14,0,68.62,0.21896,101,1000,1600,,,est
456,ASTRAL-III,QR (LE),1.000000e+03,1,6,14,0,68.45,0.223328,101,1000,1600,,,est
457,ASTRAL-III,QR (LE),1.000000e+03,1,7,30,0,74.45,0.220948,101,1000,1600,,,est
458,ASTRAL-III,QR (LE),1.000000e+03,1,8,18,0,75.28,0.223348,101,1000,1600,,,est
459,ASTRAL-III,QR (LE),1.000000e+03,1,9,22,0,70.99,0.220128,101,1000,1600,,,est
460,ASTRAL-III,QR (LE),1.000000e+03,1,10,14,0,76.49,0.22338,101,1000,1600,,,est
461,ASTRAL-III,QR (LE),1.000000e+03,1,11,14,0,76.47,0.22012,101,1000,1600,,,est
462,ASTRAL-III,QR (LE),1.000000e+03,1,12,12,0,76.34,0.221236,101,1000,1600,,,est
463,ASTRAL-III,QR (LE),1.000000e+03,1,13,18,0,76.61,0.22282,101,1000,1600,,,est
464,ASTRAL-III,QR (LE),1.000000e+03,1,14,24,0,67.28,0.218532,101,1000,1600,,,est
465,ASTRAL-III,QR (LE),1.000000e+03,1,15,12,0,77.64,0.220208,101,1000,1600,,,est
466,ASTRAL-III,QR (LE),1.000000e+03,1,16,14,0,77.25,0.218348,101,1000,1600,,,est
467,ASTRAL-III,QR (LE),1.000000e+03,1,17,18,0,69.53,0.221344,101,1000,1600,,,est
468,ASTRAL-III,QR (LE),1.000000e+03,1,18,16,0,79.11,0.219664,101,1000,1600,,,est
469,ASTRAL-III,QR (LE),1.000000e+03,1,19,16,0,67.91,0.2195,101,1000,1600,,,est
470,ASTRAL-III,QR (LE),1.000000e+03,1,20,30,0,70.94,0.218912,101,1000,1600,,,est
471,ASTRAL-III,QR (LE),1.000000e+03,1,21,18,0,74.84,0.218448,101,1000,1600,,,est
472,ASTRAL-III,QR (LE),1.000000e+03,1,22,20,0,69.67,0.219416,101,1000,1600,,,est
473,ASTRAL-III,QR (LE),1.000000e+03,1,23,8,0,65.87,0.221284,101,1000,1600,,,est
474,ASTRAL-III,QR (LE),1.000000e+03,1,24,18,0,66.25,0.218828,101,1000,1600,,,est
475,ASTRAL-III,QR (LE),1.000000e+03,1,25,26,0,59.17,0.219372,101,1000,1600,,,est
476,ASTRAL-III,QR (LE),1.000000e+03,1,26,20,0,64.31,0.219728,101,1000,1600,,,est
477,ASTRAL-III,QR (LE),1.000000e+03,1,27,20,0,61.39,0.220888,101,1000,1600,,,est
478,ASTRAL-III,QR (LE),1.000000e+03,1,28,20,0,60.74,0.221604,101,1000,1600,,,est
479,ASTRAL-III,QR (LE),1.000000e+03,1,29,20,0,60.83,0.22006,101,1000,1600,,,est
480,ASTRAL-III,QR (LE),1.000000e+03,1,30,10,0,60.33,0.22008,101,1000,1600,,,est
481,ASTRAL-III,QR (LE),1.000000e+03,1,31,16,0,66.88,0.218504,101,1000,1600,,,est
482,ASTRAL-III,QR (LE),1.000000e+03,1,32,22,0,56.74,0.219152,101,1000,1600,,,est
483,ASTRAL-III,QR (LE),1.000000e+03,1,33,30,0,55.53,0.221548,101,1000,1600,,,est
484,ASTRAL-III,QR (LE),1.000000e+03,1,34,20,0,56.18,0.22196,101,1000,1600,,,est
485,ASTRAL-III,QR (LE),1.000000e+03,1,35,10,0,57.48,0.219456,101,1000,1600,,,est
486,ASTRAL-III,QR (LE),1.000000e+03,1,36,18,0,57.96,0.219608,101,1000,1600,,,est
487,ASTRAL-III,QR (LE),1.000000e+03,1,37,20,0,55.26,0.220156,101,1000,1600,,,est
488,ASTRAL-III,QR (LE),1.000000e+03,1,38,26,0,53.57,0.219088,101,1000,1600,,,est
489,ASTRAL-III,QR (LE),1.000000e+03,1,39,10,0,54.64,0.220256,101,1000,1600,,,est
490,ASTRAL-III,QR (LE),1.000000e+03,1,40,22,0,68.32,0.218384,101,1000,1600,,,est
491,ASTRAL-III,QR (LE),1.000000e+03,1,41,8,0,58.2,0.22038,101,1000,1600,,,est
492,ASTRAL-III,QR (LE),1.000000e+03,1,42,24,0,53.06,0.219644,101,1000,1600,,,est
493,ASTRAL-III,QR (LE),1.000000e+03,1,43,24,0,51.45,0.219056,101,1000,1600,,,est
494,ASTRAL-III,QR (LE),1.000000e+03,1,44,20,0,50.46,0.218936,101,1000,1600,,,est
495,ASTRAL-III,QR (LE),1.000000e+03,1,45,22,0,49.24,0.21842,101,1000,1600,,,est
496,ASTRAL-III,QR (LE),1.000000e+03,1,46,20,0,50.11,0.218212,101,1000,1600,,,est
497,ASTRAL-III,QR (LE),1.000000e+03,1,47,16,0,50.43,0.219028,101,1000,1600,,,est
498,ASTRAL-III,QR (LE),1.000000e+03,1,48,24,0,53.47,0.21894,101,1000,1600,,,est
499,ASTRAL-III,QR (LE),1.000000e+03,1,49,18,0,49.83,0.2185,101,1000,1600,,,est
500,ASTRAL-III,QR (LE),0.000000e+00,1,0,6,0,64.61,0.219624,101,1000,800,,,est
501,ASTRAL-III,QR (LE),0.000000e+00,1,1,0,1,63.72,0.219796,101,1000,800,,,est
502,ASTRAL-III,QR (LE),0.000000e+00,1,2,0,1,60.74,0.218376,101,1000,800,,,est
503,ASTRAL-III,QR (LE),0.000000e+00,1,3,0,1,58.08,0.226592,101,1000,800,,,est
504,ASTRAL-III,QR (LE),0.000000e+00,1,4,0,1,60.72,0.21906,101,1000,800,,,est
505,ASTRAL-III,QR (LE),0.000000e+00,1,5,2,0,61.05,0.219004,101,1000,800,,,est
506,ASTRAL-III,QR (LE),0.000000e+00,1,6,0,1,60.19,0.219556,101,1000,800,,,est
507,ASTRAL-III,QR (LE),0.000000e+00,1,7,0,1,59.93,0.219652,101,1000,800,,,est
508,ASTRAL-III,QR (LE),0.000000e+00,1,8,0,1,62.76,0.220264,101,1000,800,,,est
509,ASTRAL-III,QR (LE),0.000000e+00,1,9,0,1,92.65,0.21984,101,1000,800,,,est
510,ASTRAL-III,QR (LE),0.000000e+00,1,10,2,0,63.28,0.221564,101,1000,800,,,est
511,ASTRAL-III,QR (LE),0.000000e+00,1,11,0,1,54.68,0.219932,101,1000,800,,,est
512,ASTRAL-III,QR (LE),0.000000e+00,1,12,6,0,61.31,0.221552,101,1000,800,,,est
513,ASTRAL-III,QR (LE),0.000000e+00,1,13,0,1,61.03,0.220396,101,1000,800,,,est
514,ASTRAL-III,QR (LE),0.000000e+00,1,14,0,1,56.47,0.221112,101,1000,800,,,est
